entity_id	valid	rejected	polled	electors	UNP	SLFP	JVP	ACTC	LSSP	NSSP 
LK-9103100	537.379770342858	9.647042720371713	547.0268130632297	638.5326802704983	267.6461992630847	222.7507805679279	9.601910356767636	0.6092869086550556	3.0690007250773172	33.70259252134539
LK-9103105	734.7126696163009	13.18956332588526	747.9022329421862	873.0102546649107	365.92939374657806	304.54778851418337	13.127857766465914	0.8330250521611743	4.195978040515545	46.07862649639681
LK-9103110	606.4462850885631	10.886924932301454	617.3332100208645	720.5998313085425	302.0453173323074	251.37973334911734	10.835991950162033	0.6875952588821972	3.4634427854806966	38.034204412613384
LK-9103115	1010.626348421847	18.142766243951524	1028.7691146657985	1200.8601488628124	503.350360319034	418.91753355332276	18.057887805383327	1.1458589206706224	5.771733822637209	63.38297400079906
LK-9103120	844.3029047485165	15.15692744787582	859.4598321963924	1003.2290504446647	420.5116678258039	349.9743411414789	15.086017845780495	0.9572796282868938	4.821852942482132	52.9517453646843
LK-9103125	494.38938871542933	8.875279302741975	503.2646680181713	587.4500658488583	246.23450332203788	204.93071812249366	8.833757528226224	0.560543955962651	2.823480667071131	31.006385119637756
LK-9103130	316.78977936933074	5.687010757779784	322.4767901271105	376.42024889388716	157.77962828689385	131.31341097086374	5.660404859497773	0.35917962680714427	1.8092010831767267	19.86795454209148
LK-9103135	232.57091700084345	4.175113570783823	236.74603057162727	276.34856982198613	115.83376492697435	96.40361650808683	4.155580875715828	0.2636913834179257	1.3282232646236256	14.586040042024889
LK-9103140	1094.1404504357863	19.64201157164208	1113.7824620074284	1300.094408026162	544.945212270084	453.53519584486304	19.550119119844922	1.240548099261605	6.248686722206603	68.62068837952619
LK-9103141	816.8172509211441	14.663504934965005	831.4807558561091	970.5696740111573	406.8222228798887	338.58118646325045	14.594903742286805	0.9261161011556844	4.664881102117522	51.22794063244499
LK-9103142	809.769647375664	14.536986341910948	824.3066337175749	962.1954749256425	403.3121087911925	335.65986475088414	14.468977049083295	0.918125453173323	4.624631912280442	50.785939419050294
LK-9103143	1088.1499874221283	19.534470767546132	1107.6844581896744	1292.9763388034746	541.9616152946921	451.05207238935174	19.44308143062194	1.233756048476598	6.214474910845086	68.2449873481407
LK-9103144	754.7983397209191	13.550141316089316	768.3484810370085	896.8767220586276	375.9332188993622	312.8735553944272	13.486748842095917	0.8557983989109041	4.310688231551222	47.338329954571684
LK-9103145	348.8563755012652	6.262670356175735	355.1190458574409	414.52285473297917	173.75064739046152	144.60542476213024	6.233371313573743	0.3955370751268885	1.9923348969354384	21.879060063037333
LK-9103146	1012.388249308217	18.17439589221504	1030.5626452004321	1202.9536986341911	504.2278888412081	419.64786398141433	18.089369478684205	1.1478565826662128	5.781796120096479	63.49347430414774
LK-9103147	1226.2830169135382	22.014235191405614	1248.297252104944	1457.110640879563	610.7598514331376	508.30997795173056	21.911244617410734	1.390372748930881	7.003359031651844	76.90821113067669
LK-9103148	896.8075511623433	16.09949096612853	912.9070421284719	1065.6168336317496	446.6620177865905	371.7381878986076	16.024171710146643	1.0168099557554862	5.121709406768375	56.244654404474765
LK-9103149	633.5795587386615	11.374021515559567	644.953580254221	752.8404977877743	315.5592565737877	262.6268219417275	11.320809718995546	0.7183592536142885	3.6184021663534534	39.73590908418296
LK-9103150	459.8561313425768	8.255338196777105	468.1114695393539	546.4164903298362	229.03494428742655	190.61624173189895	8.216716731529024	0.5213897808490803	2.6262596368694417	28.840579174003757
LK-9103155	632.5224182068395	11.355043726601458	643.8774619334408	751.5843679249471	315.0327394604833	262.18862368487254	11.30192071501502	0.7171606564169343	3.6123647878778913	39.66960890217375
LK-9103160	474.65609878808505	8.521027242190621	483.17712603027564	564.0023084094171	236.40618387368858	196.7510173278681	8.481162787256396	0.5381701416120392	2.7107829355273085	29.768781722132616
LK-9103165	204.38050281892302	3.669039198567602	208.04954201749064	242.85177347992718	101.79330857218959	84.71832965862176	3.6518741029017887	0.23172879148848013	1.1672265052753075	12.818035188446114
LK-9103170	503.9036535018275	9.046079403364951	512.9497329051924	598.7552346143033	250.97315734177775	208.87450243418812	9.003758564050962	0.5713313307388389	2.877817073351189	31.603086757720593
LK-9103175	318.19930007842675	5.712314476390595	323.91161455481733	378.0950887109901	158.4816511046331	131.89767531333698	5.685590198138475	0.36077775640361653	1.8172509211441426	19.95635478477042
LK-9103180	872.1409387531629	15.656675890439338	887.7976146436023	1036.307136832448	434.37661847615385	361.5135619053256	15.583428283934358	0.9888426878172213	4.9808372423385965	54.69765015759334
LK-9103185	428.4942955651904	7.69233045768656	436.18662602287696	509.15130439929567	213.41493659272854	177.61636011186908	7.656342946773407	0.4858313973275722	2.447150742094438	26.873673774397375
LK-9103190	645.2081045887036	11.582777194098758	656.7908817828023	766.6579262788736	321.3509448201364	267.4470027671318	11.528588762781338	0.7315438227851847	3.6848133295846344	40.4652110862842
LK-9103195	386.91343464685775	6.945870758667633	393.85930540552533	459.7435297947587	192.70526346942097	160.38056200890807	6.913375456872696	0.43868657423164	2.209680522055668	24.26586661536868
LK-9103200	446.1133044288906	8.008626940321697	454.1219313692123	530.0868021130824	222.19022181446897	184.91966439278474	7.97115967978218	0.5058080172834756	2.5477737166871366	27.978676807884103
LK-9103205	498.61795084271745	8.951190458574409	507.56914130129184	592.4745853001673	248.34057177525565	206.68351114991344	8.90931354414833	0.565338344752068	2.8476301809733795	31.271585847674576
LK-9103220	774.5316296482636	13.904393376640673	788.4360230249042	920.324479498069	385.7615383477116	321.05325618905283	13.839343583065746	0.8781722132615162	4.423385963095045	48.57593335207683
LK-9106	25086.58497737845	296.0801139904411	25382.665091368883	30116.707732545663	12181.58925455376	11878.691436807268	426.68280376404454	25.777790170713015	135.69633766941348	438.1473544132531
LK-9106020	1143.826055431421	20.53396765267317	1164.360023084094	1359.132511579041	569.691516595392	474.1305139170452	20.43790230692967	1.2968821675372528	6.532443510558013	71.73679693395877
LK-9106045	1251.6543896772666	22.469702126400215	1274.1240918036667	1487.257757587416	623.3962621524438	518.8267361162491	22.36458071294337	1.419139081667382	7.1482561150653305	78.49941549889759
LK-9106050	935.3002519373665	9.070701916637434	944.370953854004	1126.7665911917595	450.1722103517556	461.7514430589661	15.63287304270179	0.9270657269509202	4.962528303090219	1.8541314539018403
LK-9106055	597.2794591319323	5.792518416940396	603.0719775488727	719.5491915680709	287.47839397901583	294.8728513569538	9.983097872883247	0.5920209203686577	3.169053161973403	1.1840418407373154
LK-9106060	503.0930828842045	4.879082820422872	507.97216570462734	606.0818190515674	242.1452626207864	248.37367095066492	8.40884013139012	0.4986637752336001	2.6693178556622126	0.9973275504672002
LK-9106065	330.1802261057429	5.9273960845824885	336.1076221903254	392.3312271563651	164.44884505541663	136.86392222435964	5.899665576584442	0.37436185797363086	1.8856745438671776	20.707756847541397
LK-9106070	590.7159485920208	5.728864368402589	596.4448129604235	711.6420575947953	284.3192907484772	291.6324903530312	9.87339350065376	0.5855151959690021	3.134228401951717	1.1710303919380043
LK-9106075	701.3111011895271	6.80143508626463	708.1125362757917	844.8772650444877	337.5501801830532	346.23257326912653	11.721912172720605	0.6951366521031986	3.7210256083171225	1.3902733042063973
LK-9106080	490.62241285837297	4.75814012820104	495.380552986574	591.0582645023441	236.14296648276303	242.21698504321205	8.200401824154097	0.4863028988742546	2.60315081162101	0.9726057977485092
LK-9106085	769.571610804605	7.463437191057818	777.0350479956629	927.1114583665529	370.40485378065506	379.93232770992125	12.862837643907262	0.7627961858596167	4.0832031125426544	1.5255923717192335
LK-9106090	629.4406607774979	6.104423254775648	635.5450840322735	758.2941480371209	302.9579998086552	310.7506202761744	10.520649296807731	0.62389896992697	3.3396944860796633	1.24779793985394
LK-9106095	1317.9018630047797	23.658976901108332	1341.5608399058879	1565.9752289912547	656.391334586188	546.287160212492	23.548291629056365	1.4942511727015788	7.526598499533879	82.6542269048077
LK-9106105	379.6990847338712	3.6823867079121086	383.38147144178333	457.4277003539879	182.75412188666007	187.45488407692062	6.346397933475779	0.37635615652007526	2.01461236725452	0.7527123130401505
LK-9106110	669.4780750709571	6.492712950856268	675.9707880218133	806.5276652741015	322.2285295149409	330.51682240010206	11.189845967407598	0.6635838887648691	3.5521255222119463	1.3271677775297381
LK-9106115	813.8753069490066	7.893102018688012	821.7684089676945	980.4846126861626	391.72880058679084	401.80476448639854	13.603342156456293	0.8067098255572918	4.3182702426890325	1.6134196511145835
LK-9106120	850.9591414995057	8.252747392926619	859.2118888924323	1025.1599196351692	409.5777338393341	420.11280415856106	14.22317185955289	0.8434671684153459	4.515030136811557	1.6869343368306917
LK-9106125	764.6489778996715	7.415696654654464	772.0646745543261	921.1811078865964	368.03552635775105	377.50205695697935	12.780559364735147	0.757916892559875	4.05708454252639	1.51583378511975
LK-9106130	543.1304971776636	5.267372516503492	548.3978696941672	654.315336288548	261.4157923270721	268.1398730745926	9.078036801989986	0.5383486940714992	2.8817488917944956	1.0766973881429984
LK-9106135	254.9923844755557	2.4729597856937846	257.46534426124947	307.19215486175335	122.73116050642601	125.88802500239181	4.26201486111554	0.25274739292661924	1.3529419268424914	0.5054947858532385
LK-9106140	565.1182574863667	5.480613579105144	570.5988710654718	680.804235099021	271.99878814937654	278.99508243773323	9.445546448958765	0.5601428708103454	2.998411837867143	1.1202857416206908
LK-9106145	884.104869726058	8.574200338042543	892.6790700641005	1065.0909462002105	425.53120515355425	436.4766272283701	14.777178939311797	0.8763210766336066	4.690895174921071	1.7526421532672132
LK-9106150	1439.049685875562	13.956150141914087	1453.0058360174762	1733.6391236406544	692.6333832955959	710.4491501100233	24.05268361131486	1.426380074624486	7.6353286347546	2.852760149248972
LK-9106155	906.4208055617565	8.790624103071083	915.2114296648276	1091.9752017093472	436.27215613738554	447.4938546417068	15.150173804892049	0.8984405395924354	4.809299358994801	1.7968810791848708
LK-9106160	710.500015945403	6.89055075421756	717.3905666996205	855.9472526070734	341.9729247058073	350.76907867461813	11.875498293841886	0.7042446662627165	3.7697802723474823	1.408489332525433
LK-9106165	1476.7898714800524	14.322160921006475	1491.1120324010587	1779.1051439869887	710.798226871193	729.0812258825781	24.683483751634405	1.4637879899225055	7.835571004879293	2.927575979845011
LK-9106170	1047.9786472128915	18.813314787138015	1066.7919620000296	1245.2434040160406	521.9539649891238	434.400538628864	18.72529927936193	1.188209354977138	5.985054528773731	65.72558043179095
LK-9106175	417.4392703383614	4.048397487004496	421.4876678253659	502.89372070032204	200.9189654622572	206.08695984947536	6.977198073795324	0.4137640718180948	2.214854737379213	0.8275281436361897
LK-9106180	1215.5621519915808	11.788729789201772	1227.3508817807826	1464.4012118506234	585.0659182957553	600.1148579264598	20.317249736900852	1.2048601588162133	6.449545556016201	2.4097203176324267
LK-9106185	1303.8066559138194	23.405939715000223	1327.2125956288196	1549.2268308202251	649.3711064087956	540.4445167877595	23.296438242649344	1.478269876736856	7.44610011985972	81.77022447801832
LK-9106190	804.6863921931307	7.803986350735083	812.4903785438657	969.4146251235768	387.30605606403674	397.26825908090694	13.449756035335012	0.797601811397774	4.269515578658672	1.595203622795548
LK-9106195	777.4478234524986	7.539822049303186	784.9876455018018	936.6000191344834	374.1957776573014	383.8207609146283	12.994482890582644	0.7706030551392034	4.124992824568676	1.5412061102784067
LK-9109	12506.750254705628	205.60089929472397	12712.351154000351	14898.711984757247	6190.700657717446	5365.713704438008	220.82610479565528	13.853369899815183	70.49771072794502	645.1587071267587
LK-9109005	716.3889003980527	12.860614983944716	729.2495153819974	851.2373370425724	356.803097115968	296.9523520620311	12.800448364136788	0.8122493674070348	4.091330146939138	44.929423341570605
LK-9109010	1166.3783867769573	20.938827150446144	1187.3172139274034	1385.929948652688	580.9238816792199	483.4787433966173	20.8408677251809	1.322452241080809	6.661240918036668	73.1512008168218
LK-9109015	260.4089510054899	4.674862013347342	265.08381301883725	309.4266562097693	129.69871557732432	107.9428372719336	4.652991313869694	0.29525444294825315	1.48720756448009	16.331944834933932
LK-9109020	815.7601103893222	14.644527146006897	830.4046375353291	969.3135441483302	406.2957057665843	338.1429882063955	14.576014738306279	0.9249175039583304	4.65884372364196	51.16164045043579
LK-9109025	621.9510128886192	11.165265837020376	633.1162787256396	739.023069296675	309.767568327439	257.80664111632314	11.113030675209755	0.7051746844433922	3.5519910031222715	39.00660708208171
LK-9109030	476.06561949718105	8.546330960801432	484.6119504579825	565.6771482265201	237.1082066914278	197.33528167034137	8.506348125897098	0.5397682712085115	2.7188327734947246	29.857181964811552
LK-9109035	416.5133695378742	7.477248849494666	423.9906183873689	494.9151659539206	207.44774264194498	172.65011320084642	7.4422675683274395	0.47224729575755786	2.3787271193714026	26.122271711626393
LK-9109040	380.5705914559257	6.832004024918984	387.40259548084464	452.2067506177955	189.5461607895944	157.75137246777845	6.800041432989539	0.43149499104751476	2.1734562512022966	23.868065523313458
LK-9109045	555.7035395611063	9.975991062312257	565.6795306234185	660.3055978928365	276.7724958936948	230.3462170200802	9.92931975909676	0.6300625934091951	3.173648618653724	34.85179567617159
LK-9109050	287.8946048328623	5.168284526258158	293.06288935912045	342.0860326432768	143.38816052323946	119.33599195016204	5.144105417363383	0.32641797007946255	1.6441794048447003	18.055749567173237
LK-9109051	641.6843028159635	11.519517897571731	653.2038207135353	762.4708267361162	319.59588777578836	265.9863419109487	11.465625416179583	0.7275484987940041	3.6646887346660946	40.244210479586854
LK-9109052	541.9607126474201	9.72927980585685	551.6899924532769	643.9759096760828	269.9277734207372	224.64963968096598	9.683762707349917	0.6144808298435904	3.0951626984714187	33.98989331005194
LK-9109055	877.779021589547	15.757890764882582	893.5369123544297	1043.0064961008597	437.1847097471108	363.8506192752186	15.684169638497165	0.9952352062031105	5.01303659420826	55.05125112830909
LK-9109060	411.9324272333122	7.3950117640095305	419.3274389973217	489.4719365483361	205.16616848429248	170.75125408780835	7.3604152177451585	0.46705337456902296	2.3525651459773007	25.834970922919844
LK-9109065	850.2933677621746	15.264468251971767	865.5578360141463	1010.3471196673522	423.4952648011956	352.4574645969902	15.193055535003477	0.964071679071901	4.85606475384365	53.32744639606978
LK-9109070	1193.159280249782	21.419597804051556	1214.5788780538333	1417.751905177644	594.2623152162654	494.57976590360914	21.319389159354238	1.3528167034137824	6.814187839417571	74.83080542772163
LK-9109075	1082.3228880313807	10.4965526038843	1092.819440635265	1303.8863921931309	520.936122715821	534.3355295468317	18.09025098064228	1.0727939535032052	5.74260292757598	2.1455879070064103
LK-9109080	893.6219600089295	8.666498708422361	902.2884587173518	1076.5562904614599	430.11190483783525	441.17515068405777	14.936250279044552	0.8857543770131071	4.741391076952515	1.7715087540262142
LK-9109085	316.36120802372676	3.0681251395222757	319.42933316324905	381.12385751187935	152.26877571196223	156.18540038906784	5.287750741461237	0.31357591606339896	1.6785534330452532	0.6271518321267979
LK-9112	38773.53553457584	379.14399747547765	39152.679532051334	46218.425894917535	18899.802239857232	18758.90803155268	786.2909616083663	38.811815778946915	214.31301279679076	75.40947298184206
LK-9112005	543.4586727046592	5.270555218930382	548.7292279235896	654.7106929872118	261.57374748859905	268.3018911247887	9.08352202060146	0.538673980291482	2.8834901297955797	1.077347960582964
LK-9112010	429.5817648371974	4.166157476799438	433.74792231399687	517.5219185508818	206.7633064387537	212.08162770673215	7.180151162419874	0.42579966195745766	2.279280543419332	0.8515993239149153
LK-9112015	472.2445833466212	4.579908792295182	476.8244921389164	568.9182893771726	227.29747743725486	233.14397423222886	7.893229581911536	0.46808687055521897	2.50564148356029	0.9361737411104379
LK-9112020	335.39538858946963	3.2527218802819147	338.64811046975154	404.0545460343783	161.4301750805243	165.58244730044328	5.605893420926747	0.3324425168224001	1.7795452371081417	0.6648850336448002
LK-9112025	363.6184839110884	3.5264342889944826	367.1449182000829	438.05522211946294	175.0143189718404	179.5159996173103	6.077622221513537	0.36041713174091905	1.9292917052013903	0.7208342634818381
LK-9112030	359.35220206014606	3.485059157444909	362.837261217591	432.91558503683393	172.9609018719903	177.40976496476068	6.006314379564372	0.356188410881143	1.9066556111872948	0.712376821762286
LK-9112035	874.2596039161909	8.478719265235833	882.7383231814268	1053.2302452402973	420.7925503077463	431.6160857224862	14.612622380967567	0.8665624900341232	4.638658034888542	1.7331249800682464
LK-9112040	714.283674937073	7.194893923049263	721.4785688601222	818.1440848615606	364.2309241280115	319.6649047105358	23.82779575692197	0.7406508450197771	4.528550880978066	1.2908486156058971
LK-9112045	791.962783171521	7.977346278317151	799.9401294498382	907.1181229773463	403.84142394822004	354.42880258899675	26.419093851132686	0.8211974110032362	5.0210355987055015	1.431229773462783
LK-9112050	484.5841244156778	4.881157856886012	489.4652822725638	555.0450737144912	247.1014383315354	216.86697231211795	16.16524631427544	0.5024721323265012	3.0722581805106075	0.8757371449119021
LK-9112055	551.9464760877382	5.559690758719885	557.5061668464581	632.2022473930241	281.4511686443725	247.01379000359583	18.412387630348796	0.5723211075152823	3.4993347716648686	0.9974739302409205
LK-9112060	1454.3592412801152	14.649586479683569	1469.0088277597988	1665.8303308162533	741.6137720244517	650.8725098885294	48.515983459187346	1.5080456670262496	9.22062207838907	2.6283081625314635
LK-9112065	549.0376566635839	5.324661160187517	554.3623178237714	661.4317568644959	264.25898523455686	271.0561979781229	9.176770736996524	0.5442038460311892	2.913091175814013	1.0884076920623784
LK-9112070	707.5464362024428	6.861906432375546	714.4083426348184	852.3890423190994	340.55132825206493	349.31091622285294	11.826131326338617	0.7013170902828715	3.7541091303377234	1.402634180565743
LK-9112075	631.0815384124757	6.1203367669101	637.2018751793858	760.2709315304397	303.7477756162898	311.560710527155	10.548075389865101	0.6255254010268839	3.3484006760850846	1.2510508020537678
LK-9112080	365.25936154606626	3.5423478011289347	368.8017093471952	440.0320056127818	175.80409477947507	180.32608986829098	6.105048314570909	0.362043562840833	1.9379978952068118	0.724087125681666
LK-9112085	1007.4988678763912	9.770896450553305	1017.2697643269445	1213.74506489779	484.92234588768054	497.39541410211433	16.839621137226136	0.9986286953471314	5.345600663328762	1.9972573906942628
LK-9112090	626.1589055075422	6.072596230506745	632.2315017380489	754.3405810504831	301.37844819338585	309.1304397742131	10.465797110692987	0.6206461077271422	3.3222821060688204	1.2412922154542845
LK-9112095	917.9069490066015	8.902018688012246	926.8089676946137	1105.8126861625794	441.8005867908282	453.16448639857134	15.342156456293651	0.9098255572918328	4.870242689032752	1.8196511145836656
LK-9112100	781.3859297764454	7.578014478425869	788.9639442548713	941.3442995184488	376.0912395956246	385.76497751698184	13.060305513920337	0.7745064897789967	4.145887680581688	1.5490129795579934
LK-9112105	2195.166100073349	21.2890965334694	2216.4551966068184	2644.5409573619927	1056.5620754536467	1083.7387377619032	36.690627292151675	2.1758395254648084	11.647140989252799	4.351679050929617
LK-9112110	321.28384092866025	3.115865675925631	324.3997066045859	387.05420799183594	154.6381031348662	158.61567114200977	5.370029020633352	0.3184552093631406	1.7046720030615174	0.6369104187262812
LK-9112115	872.9469018082087	8.465988455528272	881.412890263737	1051.6488184456423	420.1607296616386	430.9680135217017	14.59068150652167	0.8652613451541921	4.631693082884205	1.7305226903083841
LK-9112120	983.2138788787194	9.535376470963422	992.7492553496827	1184.4886691966706	473.2336639346876	485.40607838760087	16.43371495997704	0.9745575150684058	5.2167490512485255	1.9491150301368116
LK-9112125	632.3564904710536	6.369651204602661	638.7261416756563	724.3042790363179	322.45422509888533	282.9998561668465	21.09478604818411	0.6556993887090975	4.00913340524991	1.1427903631787129
LK-9112130	593.2135023372887	5.975368572455951	599.1888709097447	679.4697051420352	302.4942466738583	265.4821107515282	19.789014742898235	0.615111470693995	3.760967277957569	1.0720514203523912
LK-9112135	263.987594390507	2.6591154261057173	266.6467098166127	302.3727076591154	134.61380798274	118.14293419633226	8.80636461704423	0.2737324703344121	1.673678532901834	0.47707659115426104
LK-9112140	276.1249550521395	2.781373606616325	278.90632865875585	316.27490111470695	140.8029485796476	123.57479323984178	9.211254944264653	0.28631787126932756	1.7506292700467456	0.4990111470693995
LK-9112145	618.701959726717	6.232110751528227	624.9340704782452	708.6643113987774	315.49144192736424	276.8890147428982	20.639284430061128	0.6415408126573174	3.922563825961884	1.118113987774182
LK-9112150	239.10600503416038	2.4084861560589714	241.51449119021933	273.8732110751528	121.92606975907947	107.00762315713771	7.976339446242359	0.2479323984178353	1.5159295217547644	0.43211075152822725
LK-9112155	326.4950017979144	3.2887450557353466	329.78374685364975	373.9690039554117	166.48788205681407	146.11700827040633	10.891549802229413	0.3385472851492269	2.06997482919813	0.590039554117224
LK-9112160	386.87837108953613	3.8969795037756203	390.77535059331177	443.1324163969795	197.27885652642934	173.14050701186625	12.905879180151025	0.40115965480043153	2.452804746494067	0.6991639697950378
LK-9112165	264.5944624235886	2.6652283351312476	267.25969075871984	303.06781733189496	134.92326501258538	118.41452714850772	8.826609133405249	0.27436174038115785	1.6775260697590793	0.4781733189500179
LK-9112170	354.42956915521256	3.4373186210415536	357.8668877762541	426.98523455687723	170.59157444908632	174.97949421181872	5.924036100392256	0.35130911758140126	1.8805370411710303	0.7026182351628025
LK-9112175	779.0887010874765	7.555735561437638	786.6444366489142	938.5768026278024	374.98555346493606	384.630851165609	13.021908983640017	0.7722294862391172	4.133699014574098	1.5444589724782345
LK-9112180	1421.656382944797	13.787466913288899	1435.443849858086	1712.6852186114743	684.2617597346685	701.8621934496285	23.76196702490672	1.4091399049653985	7.543043020697133	2.818279809930797
LK-9112185	1647.1129699907517	15.973983480562554	1663.0869534713142	1984.295270593488	792.7769557036706	813.1685939343688	27.530312210989575	1.6326115380935677	8.73927352744204	3.2652230761871355
LK-9112190	920.8605287495615	8.930663009854259	929.7911917594158	1109.3708964505533	443.2221832445706	454.6226488503365	15.391523423796919	0.9127531332716778	4.885913831042511	1.8255062665433557
LK-9112195	1010.4524476193513	9.79954077239532	1020.2519883917467	1217.303275185764	486.343942341423	498.8535765538795	16.888988104729407	1.0015562713269766	5.3612718053385215	2.003112542653953
LK-9112200	362.9621328570973	3.520068884140702	366.482201741238	437.2645087221354	174.69840864878654	179.19196351691807	6.066651784290589	0.3597665593009535	1.925809229199222	0.719533118601907
LK-9112205	1100.3725420161368	10.67160123736327	1111.0441432535001	1325.6310106196383	529.6236565998023	543.2465223076188	18.39193800427337	1.090684695602258	5.838371017635616	2.181369391204516
LK-9112210	1804.6372229486237	17.50168064546991	1822.1389035940938	2174.0664859521	868.5954332365978	890.9372580285103	30.16321714449724	1.7887489236853014	9.575067767962496	3.5774978473706027
LK-9112215	492.9196415473419	4.780419045189272	497.70006059253114	593.8257613929904	237.24865261345153	243.35111139458493	8.238798354434417	0.488579902414134	2.6153394776286	0.977159804828268
LK-9112220	916.2660713716235	8.886105175877793	925.1521765475013	1103.8359026692603	441.0108109831935	452.3543961475906	15.314730363236277	0.9081991261919188	4.86153649902733	1.8163982523838376
LK-9112225	589.4032464840386	5.716133558695028	595.1193800427336	710.0606308001403	283.6874701023695	290.9844181522467	9.851452626207864	0.584214051089071	3.12726344994738	1.168428102178142
LK-9112230	1106.936052556048	10.735255285901074	1117.671307841949	1333.5381445929138	532.7827598303409	546.4868833115413	18.501642376502854	1.0971904200019134	5.873195777657301	2.1943808400038267
LK-9112235	989.4492138916349	9.595847817074336	999.0450617087093	1192.0004464712822	476.2348120036993	488.4844213413273	16.53793411359505	0.9807379532480786	5.249832573269126	1.961475906496157
LK-9112240	650.7720700322097	6.31129891252352	657.0833689447333	783.9923334502663	313.2250853079058	321.2817935389227	10.87718850655356	0.6450425742258508	3.452874956150142	1.2900851484517015
LK-9112245	778.7605255604809	7.552552859010747	786.3130784194917	938.1814459291387	374.82759830340916	384.46883311541285	13.016423765028543	0.7719042000191345	4.131957776573014	1.543808400038269
LK-9112250	652.7411231941832	6.330395127084861	659.071518321268	786.364473642249	314.17281627706734	322.2539018400995	10.910099818222406	0.6469942915457474	3.4633223841566476	1.2939885830914948
LK-9112255	729.8623720381414	7.078330197404089	736.9407022355455	879.2732978282361	351.2922792358963	360.3281436361897	12.19912619191887	0.7234365532417004	3.872513314411455	1.4468731064834008
LK-9112260	824.3769238128647	7.994948496348502	832.3718723092132	993.1360270434033	396.7833657556526	406.98934209267463	13.778869152023471	0.8171189845967407	4.373989858723729	1.6342379691934814
LK-9112265	705.4840884573895	7.106256742179072	712.5903451995686	808.0649946062567	359.74379719525353	315.72680690399136	23.534250269687163	0.7315264293419633	4.472761596548004	1.2749460625674218
LK-9115	19130.981154282472	141.6922291548497	19272.67338343732	21859.821674702212	9666.699312251842	8720.397638967665	607.2524106636419	32.04943278502554	82.23209727736814	22.350262336925688
LK-9115005	274.370377197958	2.0321043675553034	276.4024815655133	313.5065300623936	138.63669171866135	125.0651375496313	8.709018718094157	0.4596426545660805	1.1793462847419172	0.3205402722631877
LK-9115010	263.4341605218378	1.951106069200227	265.38526659103803	301.0103729438457	133.11072745320476	120.08012620533182	8.361883153715258	0.4413216108905275	1.1323383437322745	0.307763754963131
LK-9115015	200.71174134997165	1.4865570051049348	202.19829835507656	229.34123652864434	101.41769710720362	91.4896199659671	6.370958593306863	0.33624503686897333	0.862733976176971	0.23448667044809982
LK-9115020	186.23733692569485	1.3793533749290983	187.61669030062396	212.8022050482133	94.10392087351107	84.89181083380602	5.91151446398185	0.3119965967101532	0.8005175836642088	0.21757657402155417
LK-9115025	327.44319342030633	2.4251843448667048	329.868377765173	374.149645490641	165.4538712422008	149.2571043675553	10.393647192285878	0.5485536018150879	1.4074730572887124	0.38254395916052186
LK-9115030	404.64001701644924	2.9969370391378334	407.63695405558707	462.3578133862734	204.4606778218945	184.4454197390811	12.844015882019285	0.6778786159954623	1.7392938173567782	0.4727311401020987
LK-9115035	491.16479013045944	3.6377765173000567	494.8025666477595	561.2244682359614	248.18080686330117	223.88565655133294	15.590470788428814	0.8228304027226319	2.1112095859330684	0.5738159387407827
LK-9115040	417.50615428247306	3.0922291548496883	420.59838343732275	477.05917470221215	210.96181225184347	190.31013896766876	13.252410663641522	0.6994327850255248	1.7945972773681227	0.4877623369256949
LK-9115045	1029.9342881452071	7.628133862733976	1037.562422007941	1176.8439733408961	520.4158111174135	469.47077424844014	32.692002268859895	1.7254112308564946	4.4270419739081115	1.2032473057288713
LK-9115050	530.406508791832	3.9284174702212136	534.3349262620533	606.0636202495746	268.0092668746455	241.77305019852523	16.83607487237663	0.8885706182643222	2.2798851389676686	0.619661089052751
LK-9115055	208.4314237095859	1.5437322745320476	209.97515598411798	238.1620533182076	105.318377765173	95.00845150311967	6.615995462280204	0.34917753828701076	0.8959160521837776	0.2435053885422575
LK-9115060	152.7853800340329	1.1315938740782756	153.91697390811117	174.57866562677253	77.20097135564379	69.64354083947816	4.849688031764038	0.25595575723199093	0.6567285876347135	0.1784954622802042
LK-9115065	347.3857061826432	2.5728871242200793	349.9585933068633	396.93675553034603	175.53062960862167	158.34741917186614	11.026659103800341	0.5819625638116847	1.4931934203062962	0.4058423142370959
LK-9115070	217.75937322745318	1.6128190584231423	219.37219228587634	248.82054027226317	110.03170022688599	99.26037294384571	6.912081678956324	0.364804310833806	0.9360110606920022	0.2544030062393647
LK-9115075	290.1313953488372	2.1488372093023256	292.2802325581395	331.5156976744186	146.60058139534883	132.24941860465117	9.209302325581396	0.48604651162790696	1.247093023255814	0.338953488372093
LK-9115080	1098.7681225184344	8.1379466817924	1106.906069200227	1255.4962563811685	555.1968803176404	500.84702212138404	34.876914350538854	1.8407260351673285	4.722915484968803	1.2836642087351107
LK-9115085	330.01642087351104	2.4442427680090755	332.4606636415201	377.0899177538287	166.75409812819058	150.4300482132728	10.475326148610323	0.5528644356211003	1.4185337492909813	0.38555019852524103
LK-9115090	109.36216676120249	0.8099829835507657	110.17214974475326	124.96157118547929	55.25964265456608	49.85011344299489	3.471355643788996	0.18321043675553034	0.4700794100964265	0.12776517300056722
