entity_id	valid	rejected	polled	electors	PA	UNP	JVP	SMBP	Ind 2	Liberal	LDA	Ind 1	SLMP	PLSF	Ind 3	DUNF	PFF 
LK-8136045	731.6001553987514	24.19639872428467	755.7965541230361	984.251149679716	364.72186333944694	329.29935039708	21.231309234480456	2.8223846480489327	2.6003993386518256	2.3784140292547185	1.3794801369677367	2.3942701227830834	1.5538971657797496	1.1733509210989945	1.1733509210989945	0.41225843173748455	0.45982671232257893
LK-8136050	419.36738252486833	13.8698445109005	433.23722703576885	564.1918271098543	209.06563790283965	188.76076723616094	12.170197772015577	1.6178455589385905	1.4905992790220721	1.3633529991055537	0.7907447394812211	1.3724420190995907	0.8907239594156284	0.6725874795587399	0.6725874795587399	0.23631451984496266	0.2635815798270737
LK-8136055	400.19153799589816	13.235636909010417	413.42717490490855	538.3937912777933	199.50597652756068	180.12955919156508	11.613707615442298	1.5438685254284759	1.4224406638779215	1.3010128023273673	0.754587425349873	1.3096862210095497	0.84999503085388	0.6418329824815011	0.6418329824815011	0.22550888573674366	0.251529141783291
LK-8136060	376.0132992419794	12.435983845757704	388.44928308773706	505.86583305476	187.45249044568723	169.24673165707472	10.912046113675993	1.4505931353505055	1.3365015404352973	1.222409945520089	0.7089977684016516	1.2305593451568895	0.7986411644064582	0.6030555731232439	0.6030555731232439	0.2118843905568154	0.2363325894672172
LK-8136065	477.31178229719103	15.786254438350966	493.098036735542	642.1467614719513	237.95244075422602	214.8420263274396	13.851765853834824	1.8413848558495882	1.696556833479396	1.5517288111092036	0.9000027104433381	1.5620736698499316	1.0137961565913465	0.7655195468138738	0.7655195468138738	0.2689663272589286	0.3000009034811127
LK-8136070	492.7358311574497	16.296377944219078	509.03220910166874	662.8973555107831	245.6417335995591	221.78451975461454	14.299377501513332	1.9008881219338112	1.751380067399691	1.601872012865571	0.9290857674620312	1.6125511596180082	1.04655638173884	0.7902568596803484	0.7902568596803484	0.27765781556336566	0.3096952558206771
LK-8136075	346.4158000776994	11.457098199362143	357.8728982770615	466.04712557483987	172.69736093166972	155.92464967519854	10.05311565461724	1.3364111923240245	1.231300199669326	1.1261892070146273	0.6531897400684838	1.1336971350613916	0.7357769485828899	0.5555866754605495	0.5555866754605495	0.19520612921586875	0.2177299133561613
LK-8136080	584.8632581335887	19.343331857647517	604.2065899912362	786.8400928778584	291.569671946008	263.25184536017275	16.972949775484945	2.2562995220584914	2.0788377618965876	1.901376001734684	1.1027980810061166	1.9140518417462484	1.2422323211333268	0.9380121608557773	0.9380121608557773	0.32957184030067854	0.3675993603353722
LK-8136085	544.8441043339989	18.019768166746474	562.8638725007454	733.0007137500791	271.6190742932519	245.23888944101623	15.811579013940714	2.101912669515644	1.9365936955087952	1.7712747215019469	1.0273393384711291	1.7830832196452933	1.1572328180479388	0.8738288626076272	0.8738288626076272	0.3070209517270041	0.34244644615704306
LK-8136090	238.44745805588934	7.886233658285374	246.3336917141747	320.79296730301854	118.87231101433824	107.3271956849742	6.919834120867703	0.9198883297344669	0.8475375622272616	0.7751867947200564	0.4496083409376327	0.7803547066848567	0.5064553725504368	0.3824254853952278	0.3824254853952278	0.13436571108480977	0.1498694469792109
LK-8136095	623.214947191529	20.61174706142768	643.8266942529566	838.4361645419802	310.6889946965658	280.51426144936437	18.085930088631496	2.40425358907872	2.215154992184888	2.0260563952910564	1.1751127092688127	2.03956343792633	1.3236901782568236	0.9995211550102545	0.9995211550102545	0.3511831085171164	0.39170423642293756
LK-8136100	566.9380121608558	18.75048562109809	585.6884977819539	762.7245376435405	282.6334667473776	255.18354218805055	16.452752455209925	2.187147077690341	2.0151242738270554	1.8431014699637704	1.0689988525789869	1.855388813096862	1.2041596270429966	0.9092633918487933	0.9092633918487933	0.31947092146038686	0.35633295085966227
LK-8136105	683.2436778909137	22.597092597779245	705.840770488693	919.1952332336493	340.6148911757	307.53369532809916	19.827986230947843	2.6358338678929916	2.4285210917665765	2.2212083156401614	1.2883008230712938	2.2360163710777625	1.4511894328849055	1.0957961023824798	1.0957961023824798	0.385009441377628	0.42943360769043126
LK-8136110	780.3734990920015	25.809491972570314	806.1829910645718	1049.867892991697	389.0366542287434	351.25264042355195	22.646729850112482	3.010543624585528	2.7737592945619474	2.5369749645383664	1.4714454794322525	2.5538881309686223	1.657490310165066	1.2515743158389274	1.2515743158389274	0.4397423271866502	0.4904818264774175
LK-8136115	1033.4112736373247	34.17827489316336	1067.589548530488	1390.2898006017185	515.1826206373156	465.14705962071866	29.989980394459856	3.986718827642908	3.673156672659758	3.359594517676608	1.9485648202524326	3.3819918144611187	2.194935084882051	1.6573999620537934	1.6573999620537934	0.5823297163972787	0.6495216067508109
LK-8136120	1016.736626220829	33.62679002195459	1050.3634162427836	1367.8567259651438	506.8698716153339	457.6416613210701	29.506075910483094	3.922390972416722	3.613888311664845	3.3053856509129678	1.9171236775295213	3.327421555252388	2.159518625263139	1.630656921117064	1.630656921117064	0.5729335128249144	0.6390412258431738
LK-8136125	598.2029760667854	19.78451975461453	617.9874958213999	804.7865525871182	298.2198711635933	269.2561639998916	17.360073362666352	2.3077618062394407	2.1262524506925184	1.944743095145596	1.1279509951844457	1.9577080491132333	1.270565488828456	0.9594065936051607	0.9594065936051607	0.33708880315857	0.3759836650614819
LK-8136130	212.18488837490852	7.017644986131565	219.20253336104008	285.4608747504133	105.77973130471707	95.50619336302775	6.157684558604302	0.8185719577532231	0.754189893660273	0.6898078295673229	0.40008854114904724	0.694406548431105	0.4506744486506509	0.3403051959198793	0.3403051959198793	0.11956669045833597	0.13336284704968243
LK-8136135	633.2197356414264	20.94263798415294	654.1623736255793	851.8960093239251	315.6766441097549	285.01750042915353	18.376272779017555	2.442850302214432	2.2507160087818363	2.0585817153492405	1.1939773949025596	2.072305593451569	1.3449400540281706	1.0155669795722921	1.0155669795722921	0.35682083066053505	0.39799246496751983
LK-8136140	368.92657408996865	12.20160277549398	381.12817686546265	496.33177633421576	183.91957211134502	166.05693737972408	10.706386707985871	1.4232537968793764	1.311312487012459	1.1993711771455418	0.6956352827444142	1.2073669849931787	0.7835891690684207	0.591689780725134	0.591689780725134	0.2078910040385606	0.23187842758147142
LK-8136145	272.21361907429326	9.002990522483127	281.2166095967764	366.21994344208235	135.70562778385118	122.5256272417625	7.899740700920647	1.0501522365674947	0.9675559932419613	0.884959749916428	0.5132766549515282	0.8908594815825375	0.578173703278733	0.4365801432921045	0.4365801432921045	0.15339302331884752	0.17109221831717608
LK-8136150	720.3447683926167	23.82414643621875	744.1689148288355	969.108824300028	359.1107577496092	324.23320654481716	20.90467370779614	2.7789633457712566	2.560393194980259	2.341823044189261	1.3582573656297714	2.3574351978171895	1.529991055536984	1.1552993684667021	1.1552993684667021	0.40591599432613856	0.4527524552099238
LK-8136155	484.81537363461416	16.03442263039491	500.8497962650091	652.2416450584101	241.6931778141178	218.21945556228147	14.069522871624368	1.8703323907013725	1.7232275959271073	1.5761228011528419	0.9141512246686483	1.5866302864938608	1.0297335634198568	0.7775539152354021	0.7775539152354021	0.2731946188664926	0.30471707488954947
LK-8136160	254.7052392869727	8.423931407713923	263.12917069468665	342.6652150736789	126.9772413107704	114.64495902713153	7.391640992745047	0.9826079885799988	0.9053242141973022	0.8280404398146057	0.4802634550924713	0.8335607094133697	0.5409864206788757	0.4084999503085388	0.4084999503085388	0.143527009567865	0.1600878183641571
LK-8139	21219.381533395735	700.9521451888038	21920.33367858453	28452.394624083925	9697.721422296536	10506.551139849542	494.86757464868845	60.164297734978604	94.86831470197383	103.24665932751003	48.801374390038625	69.68206886023559	57.165763887060955	30.459138913948273	32.83249067325977	13.171292531073423	9.849995580888704
LK-8139005	564.5170450551768	18.767601508868115	583.2846465640449	757.8543614254587	257.8141093226494	280.00951242941824	12.811602352334763	1.5975726904243106	2.543707973102786	2.7918746046250087	1.3338956444319487	1.8767601508868115	1.4269581312527824	0.8065415524472248	0.8840936247979195	0.3567395328131956	0.26367704599236197
LK-8139010	674.0947494201167	22.410557390876505	696.5053068109933	904.960532789766	307.858086736487	334.36181204751534	15.298446615590077	1.907675546496099	3.0374639769452454	3.333801925915513	1.5928164757151895	2.2410557390876504	1.70394320657904	0.9630983341533704	1.0557039432065791	0.42598580164476	0.3148590707809096
LK-8139015	714.6001265199972	23.757175323914623	738.3573018439118	959.3383004147045	326.35683325132965	354.4531290269675	16.217708113680562	2.0223050069117408	3.2199807877041304	3.5341252547972166	1.6885265106253369	2.3757175323914623	1.806330685785244	1.0209695180525291	1.1191396640191185	0.451582671446311	0.33377849628640377
LK-8139020	983.2147325507838	32.687378458798996	1015.9021110095828	1319.9487594011387	449.03273119186525	487.69028373280855	22.31386331154378	2.7824793233523115	4.430355427473583	4.862585225275884	2.3232351631873667	3.2687378458798997	2.4853213373632297	1.4047468428574776	1.5398186546706967	0.6213303343408074	0.4592441601649446
LK-8139025	703.5144443663457	23.388627258030507	726.9030716243763	944.4559640120897	321.29401841568847	348.95445280101217	15.966120756308428	1.9909327335348281	3.170028818443804	3.479299922682224	1.662332185281507	2.3388627258030508	1.7783088493709145	1.0051310887748648	1.101778308849371	0.4445772123427286	0.32860054825332113
LK-8139030	903.909467913123	30.05084229516647	933.9603102082893	1213.4828143670486	412.8141327522785	448.3535999625126	20.514046062650827	2.558046906117476	4.073006724303554	4.4703732339917055	2.135844989573815	3.0050842295166467	2.2848574307068716	1.2914411564864927	1.4156181907640402	0.5712143576767179	0.4222019165436611
LK-8139035	639.5585857875869	21.262388416391367	660.8209742039784	858.5963309200815	292.0854712869895	317.2313207281929	14.514655233007662	1.8099388486680257	2.881844380403458	3.1629999297111127	1.5112110775286427	2.126238841639137	1.6166444085190133	0.913755535249877	1.001616644408519	0.4041611021297533	0.29872777113938287
LK-8139040	1405.7497715611162	46.73472973922822	1452.4845013003444	1887.194735362339	642.0038658888029	697.2744429605679	31.903212202150836	3.97824558937232	6.334293948126801	6.952273845505025	3.3216419484079562	4.673472973922823	3.5533844099247904	2.0084346664792294	2.2015533844099244	0.8883461024811976	0.6566036409643635
LK-8139045	499.708441695368	16.61301281600712	516.3214545113751	670.849933225557	228.21611489890114	247.8634052622947	11.340783955389986	1.4141655537592839	2.251681075888569	2.4713572784142825	1.1807595885757127	1.6613012816007122	1.2631381645228557	0.7139476582085705	0.7825964714978562	0.3157845411307139	0.23340596518357115
LK-8139050	543.624797919449	18.073030153932663	561.6978280733816	729.8068812820693	248.27265059394108	269.64662261896393	12.337456948056511	1.5384480213678218	2.4495677233429394	2.6885499402544455	1.2845294158993463	1.8073030153932663	1.3741477472411612	0.7766922049623954	0.8513741477472412	0.3435369368102903	0.25391860546847544
LK-8139055	469.00962957756377	15.592418172020338	484.60204774958413	629.6373093413931	214.19601227712565	232.63630186734144	10.644080504205618	1.3272884890232188	2.1133525456292026	2.3195332817881495	1.108221456854338	1.5592418172020337	1.185539232913943	0.6700873925165765	0.7345188725662473	0.29638480822848573	0.21906703216888077
LK-8139060	913.2896605046742	30.362690658606876	943.6523511632811	1226.0755605538766	417.09805299782107	453.0063259998594	20.72692767273494	2.5845926758979405	4.115273775216139	4.5167638996274695	2.158009418710902	3.0362690658606875	2.3085682153651508	1.3048429043368244	1.4303085682153651	0.5771420538412877	0.42658325718703877
LK-8139065	532.1127433752724	17.69030716243762	549.80305053771	714.3521473255079	243.01511211077528	263.93645884585646	12.076193153862375	1.5058691220917972	2.397694524495677	2.631615941519646	1.2573276165038307	1.769030716243762	1.345048147887819	0.7602446053278977	0.8333450481478878	0.3362620369719547	0.24854150558796656
LK-8139070	837.0757767358612	23.334001284021713	860.4097780198829	1089.5019552148792	389.1521760277038	396.600435789187	32.29518880955624	2.4827532538277466	3.025855528102566	2.443960234236688	0.640084823252466	1.9202544697573978	5.644384350499018	1.3383591758915196	0.9116359603898757	0.29094764693293906	0.3297406665239976
LK-8139075	1090.2342025725734	36.24528478714182	1126.4794873597152	1463.6205454417657	497.90836672055485	540.7736580679928	24.74264895386706	3.085342424029428	4.912584053794428	5.391860546847544	2.576111150160493	3.6245284787141823	2.755839835055411	1.5576486024226237	1.7074225065017221	0.6889599587638527	0.5092312738689346
LK-8139080	642.9695649117874	21.375787821278788	664.3453527330662	863.1755113516552	293.6432604671868	318.9232211054099	14.5920667275837	1.8195918558609216	2.8972142170989432	3.1798692626695715	1.5192708699421287	2.137578782127879	1.6252665120311145	0.918628898104543	1.0069585998453643	0.4063166280077786	0.30032098591879286
LK-8139085	698.3979756800451	23.218528150699377	721.6165038307444	937.587193364729	318.95733464539256	346.41660223518664	15.850003514444367	1.976453222745484	3.1469740634005765	3.4539959232445354	1.6502424966612779	2.3218528150699376	1.7653756941027625	0.9978210444928657	1.0937653756941028	0.44134392352569063	0.3262107260842061
LK-8139090	1016.0454066212131	33.77884773084042	1049.8242543520535	1364.023371055036	464.026452051264	503.9748248635224	23.05894894683817	2.8753895175839363	4.578290105667627	5.024952555001054	2.40081066516717	3.377884773084042	2.5683090836672053	1.4516529603336379	1.5912349757503337	0.6420772709168013	0.47457885241676623
LK-8139095	428.5042524776833	14.245800238982218	442.7500527166655	575.2595417164547	195.697265762283	212.54498488788923	9.724819006115133	1.2126590286075771	1.9308357348703171	2.1192099529064454	1.0125114219441906	1.4245800238982218	1.0831517537077389	0.6122162086174177	0.6710831517537078	0.2707879384269347	0.20014760666338652
LK-8139100	886.4281999015956	29.469670345118438	915.897870246714	1190.014514655233	404.83046320376747	439.68261052927534	20.117312152948617	2.5085752442538833	3.994236311239193	4.3839179025796025	2.094538553454699	2.9469670345118435	2.2406691502073524	1.2664651718563296	1.3882406691502074	0.5601672875518381	0.41403669079918465
LK-8139105	214.8916848246292	7.1441625079075	222.03584733253672	288.48836718914737	98.14071835242848	106.5897237646728	4.876924158290574	0.6081394531524565	0.968299711815562	1.0627679763829339	0.5077669220496239	0.71441625079075	0.5431925212623884	0.3070218598439587	0.33654319252126236	0.1357981303155971	0.10037253110283265
LK-8139110	1687.1555493076544	56.09018064244043	1743.2457299500948	2264.977120967175	770.5214732550784	836.8562240809728	38.28966050467421	4.774618682786251	7.6023054755043225	8.343993814577916	3.9865748225205593	5.609018064244043	4.264707949673157	2.4104871019891756	2.642264707949673	1.0661769874182891	0.788043860265692
LK-8139115	1193.8426934701624	39.68979171059723	1233.5324851807597	1602.713151050819	545.2262130690472	592.16513202596	27.094023101614304	3.378552517513648	5.379442843419789	5.904266535460744	2.820927344720133	3.9689791710597224	3.0177362292354912	1.7056769991331038	1.8696844028959023	0.7544340573088728	0.5576251727935148
LK-8139120	1854.2935263934771	61.64675148192404	1915.9402778754013	2489.3569621142897	846.8531430847449	919.7593425646072	42.08282373890021	5.2476160352381624	8.355427473583093	9.17059112954242	4.381504650781378	6.164675148192404	4.687191021766125	2.64928188186781	2.9040205243550994	1.1717977554415313	0.866111384456784
LK-8139125	514.2051029732199	17.09496028677866	531.3000632599986	690.3114500597455	234.8367189147396	255.05398186546708	11.66978280733816	1.4551908343290927	2.3170028818443806	2.543051943487735	1.2150137063330289	1.7094960286778662	1.2997821044492865	0.7346594503409012	0.8052997821044493	0.32494552611232164	0.24017712799606383
LK-8139130	608.4334012792577	20.227618846793657	628.6610201260514	816.811309481971	277.87064501768936	301.7927297860875	13.80827534500129	1.7218551580328483	2.741594620557157	3.009067266465172	1.4376654717555821	2.022761884679366	1.537967713971088	0.8692860992010497	0.9528713010473044	0.384491928492772	0.28418968627726626
LK-8142	16013.694243340125	532.3818560952182	16546.07609943535	21498.10733113095	7313.430753731168	7943.049295939645	363.4276141608679	45.318455518849134	72.15754082612871	79.19730090672665	37.83871043321384	53.2381856095218	40.478620463438055	22.879220261943246	25.0791452871301	10.119655115859514	7.479745085635295
LK-8142005	484.7854080269909	16.116890419624657	500.9022984466156	650.8160188374218	221.40078723553808	240.4613411119702	11.002108666619808	1.3719336472903634	2.1844380403458215	2.3975539467210236	1.1454979967667112	1.6116890419624659	1.225416461657412	0.6926266957194068	0.7592254164616574	0.306354115414353	0.22643565052365222
LK-8142010	387.57250298727774	12.885007380333171	400.4575103676109	520.3093765375695	177.00379559991566	192.2421803612849	8.795881071202643	1.0968229422928235	1.746397694524496	1.9167779574049344	0.9157939129823576	1.288500738033317	0.9796865115625221	0.5537358543614255	0.6069796865115625	0.24492162789063052	0.18102902931046602
LK-8142015	735.492373655725	24.451746678850075	759.9441203345751	987.3857805580938	335.898291980038	364.81601883742184	16.691853517958812	2.0814296759682294	3.314121037463977	3.63744991916778	1.7378927391579393	2.4451746678850075	1.859141069796865	1.0508188655373585	1.151859141069797	0.4647852674492163	0.3435369368102903
LK-8142020	1137.5615379208548	37.81870152995478	1175.3802394508095	1527.1566739298516	519.522691595792	564.248775801879	25.816733441109626	3.2192778988308612	5.125840537944284	5.625922541646165	2.6879407698976125	3.781870152995478	2.875471521285818	1.6252665120311145	1.7815421381879524	0.7188678803214545	0.5313371289332489
LK-8142025	1176.7877978491601	39.12279468616012	1215.9105925353201	1579.81724889295	537.4372671680608	583.7056301398749	26.706965628734096	3.330287481549167	5.302593659942363	5.819919870668447	2.7806283826527025	3.9122794686160116	2.9746257116749844	1.6813101848597736	1.842974625711675	0.7436564279187461	0.5496590988964645
LK-8142030	114.26780066071555	3.7988800637285913	118.06668072444414	153.40254445772123	52.1859375366088	56.67866263677046	2.593285068297369	0.3233757409620206	0.5148895292987512	0.5651226541083855	0.2700030458517842	0.37988800637285913	0.28884046765539706	0.16325765563131137	0.17895550713432207	0.07221011691384926	0.05337269511023641
LK-8142035	309.97272791171713	10.30517091914435	320.2778988308615	416.1330217192662	141.5640917504276	153.75144677959747	7.034769569597713	0.8772170286544364	1.3967339097022093	1.5330006325999859	0.7324336355755489	1.030517091914435	0.7835336566622151	0.4428668494177737	0.48545020032332886	0.19588341416555377	0.14478339307888755
LK-8142040	144.1138679974696	4.791124856493521	148.90499285396314	193.47037323399172	65.81659286333498	71.48279093741947	3.2706356458377264	0.40783955389986176	0.6493756003842459	0.7127293174949041	0.3405262294697875	0.47911248564935216	0.3642838733862843	0.20589958060963895	0.22569761720671963	0.09107096834657108	0.06731332443007428
LK-8142045	347.9198706684473	11.566739298516904	359.48660996696424	467.07640402052436	158.8944963801223	172.57383847613693	7.895972446756168	0.9846067336754059	1.5677233429394812	1.7206719617628452	0.8220988261755816	1.1566739298516904	0.8794545582343432	0.49708301117593306	0.5448794545582344	0.2198636395585858	0.16250790749982427
LK-8142050	796.4636255008083	26.478761041212717	822.942386542021	1069.2386307724748	363.74377357606426	395.05873808017617	18.075583983505542	2.253977179541248	3.5888568683957733	3.9389892458002387	1.881961528549003	2.6478761041212717	2.0132611700756775	1.1379302265645135	1.247346594503409	0.5033152925189194	0.37201565099224476
LK-8142055	1028.4102059464399	34.18992057355732	1062.6001265199973	1380.622900119491	469.6734378294792	510.10796373093416	23.33956561467632	2.9103816686581854	4.634005763688761	5.08610388697547	2.4300274126660577	3.4189920573557324	2.599564208898573	1.4693189006818024	1.6105995642088986	0.6498910522246433	0.48035425599212767
LK-8142060	416.1394531524566	13.834727396265318	429.97418054872196	558.6600126519998	190.05027998406786	206.4118460204775	9.444202338276986	1.1776668775333288	1.8751200768491836	2.0580586209320306	0.9832946744453036	1.3834727396265318	1.0518966284763713	0.5945502682692534	0.6517185632951431	0.26297415711909283	0.19437220308802514
LK-8142065	1701.6522105855065	56.57212811321197	1758.2243386987184	2284.4386378013637	777.1420772709168	844.0468006841452	38.61865935662239	4.81564396335606	7.667627281460135	8.415688479651367	4.020828940277875	5.657212811321196	4.301351889599587	2.431198894121506	2.6649680185562663	1.0753379723998968	0.7948150230781846
LK-8142070	732.9341393125746	24.36669712518451	757.3008364377591	983.9513952344134	334.72995009489	363.54709355450905	16.633794897026778	2.0741899205735574	3.302593659942363	3.624797919448935	1.7318478948478244	2.4366697125184507	1.852674492162789	1.047163843396359	1.1478526744921627	0.4631686230406972	0.34234202572573275
LK-8142075	553.8577352920503	18.413228368594925	572.2709636606453	743.5444225767906	252.94601813453292	274.72232375061503	12.569691431784635	1.5674070429465101	2.4956772334293946	2.7391579391298237	1.3087087931398047	1.8413228368594925	1.4000140577774653	0.7913122935263934	0.8674000140577774	0.35000351444436634	0.2586982498067056
LK-8142080	421.2559218387573	14.004826503596448	435.26074834235374	565.5287832993604	192.38696375436376	208.94969658630305	9.560319580141046	1.1921463883226728	1.8981748318924112	2.0833626203697198	0.9953843630655327	1.4004826503596448	1.0648297837445233	0.6018603125512523	0.6597314964504112	0.2662074459361308	0.19676202525714018
LK-8142085	187.6038518310255	6.236967268808134	193.84081909983362	251.85492373655723	85.67840491085026	93.05452074693657	4.257632201682247	0.5309153956092875	0.8453410182516811	0.9278133127152597	0.44328858274173516	0.6236967268808135	0.47421569316557716	0.26803495700663055	0.2938075490264989	0.11855392329139429	0.0876268128675523
LK-8142090	238.3421663035074	7.923783416508516	246.26594972001593	319.97023265621704	108.85051896628475	118.22153885803988	5.409128183500855	0.6745038776036175	1.0739673390970221	1.1787446404723412	0.5631779948923408	0.7923783416508516	0.6024694829080856	0.3405262294697875	0.37326913614957474	0.1506173707270214	0.11132588271127668
LK-8142095	315.08919659801785	10.47527002647548	325.5644666244933	423.0017923666268	143.9007755207235	156.289297345423	7.150886811461774	0.8916965394437806	1.419788664745437	1.5583046320376748	0.7445233241957779	1.047527002647548	0.7964668119303671	0.4501768936997727	0.493463133478597	0.19911670298259176	0.14717321524800261
LK-8142100	252.41245519083432	8.391555961669127	260.80401115250345	338.85935193645884	115.27639933459852	125.2006279140601	5.728450598627023	0.7143225322743141	1.137367915465898	1.2483306389259856	0.596424638597971	0.8391555961669126	0.6380356598955038	0.36062885124528476	0.3953047023265621	0.15950891497387595	0.1178978936763431
LK-8142105	289.0804807759893	9.610599564208899	298.69108034019825	388.0855415758769	132.0226330217193	143.3885569691432	6.560624165319464	0.8180923595979476	1.3025936599423633	1.429675968229423	0.6830674070429466	0.9610599564208899	0.730723272650594	0.41301750193294445	0.4527307232726506	0.1826808181626485	0.13502495255500108
LK-8142110	250.28059323820904	8.32068133361449	258.6012745718235	335.9973641667252	114.30278109697524	124.14319017829948	5.680068414516998	0.7082894027787541	1.12776176753122	1.2377873058269488	0.5913872683395422	0.8320681333614489	0.6326468452004405	0.35758299946111854	0.3919659801785338	0.1581617113001101	0.11690213443921182
LK-8142115	265.6299992971111	8.83097865560788	274.460977952719	356.6036761088072	121.31283240786298	131.7567418757761	6.028420140109182	0.7517279351467866	1.196926032660903	1.3136993041400153	0.6276563342002296	0.8830978655607882	0.6714463110048968	0.3795131323071156	0.41600477964433824	0.1678615777512242	0.12407160094655702
LK-8142120	449.8228720039362	14.954546519528597	464.7774185234648	603.8794194137907	205.43344813851598	223.11936224549567	10.208640847215388	1.272990323563178	2.026897214217099	2.2246432838968158	1.0628851245284787	1.4954546519528595	1.1370399006583727	0.6426747264590802	0.7044703732339918	0.28425997516459317	0.2101051990346993
LK-8142125	274.5838194981373	9.12865209343736	283.7124715915747	368.62402474168834	125.40202900588083	136.1979803659708	6.231625313371289	0.777067079028139	1.2372718539865513	1.3579813031559709	0.6488132892856305	0.912865209343736	0.6940793327241629	0.39230570980061386	0.4300274126660575	0.17351983318104072	0.12825378974250837
LK-8142130	243.4586349898081	8.093882523839648	251.55251751364776	326.8390033035777	111.18720273658067	120.75938942386541	5.525245425364917	0.6889833883929617	1.0970220941402498	1.2040486399100303	0.57526768351257	0.8093882523839647	0.6154026381762376	0.3478362737517865	0.3812820693048429	0.1538506595440594	0.11371570488039175
LK-8142135	188.8829690026007	6.279492045640918	195.16246104824162	253.57211639839744	86.26257585342425	93.68898338839297	4.286661512148263	0.5345352733066235	0.8511047070124881	0.934139312574682	0.4463110048967925	0.6279492045640918	0.47744898198261526	0.2698624680771304	0.295810782315316	0.11936224549565382	0.08822426840983108
LK-8142140	268.1882336402615	8.916028209273447	277.10426184953496	360.03806143248755	122.48117429301095	133.0256671586889	6.086478761041213	0.7589676905414587	1.2084534101825168	1.32635130385886	0.6337011785103442	0.8916028209273448	0.6779128886389729	0.3831681544481151	0.42001124622197233	0.16947822215974323	0.12526651203111455
LK-8142145	269.0409784213116	8.944378060495302	277.9853564818069	361.18285654038095	122.87062158806026	133.44864225299312	6.105831634685223	0.7613809423396828	1.2122958693563881	1.3305686370984748	0.6357161266137157	0.8944378060495303	0.6800684145169982	0.3843864951617816	0.42134673508118364	0.17001710362924954	0.12566481572596705
LK-8142150	188.45659661207563	6.26531712002999	194.72191373210563	252.99971884445068	86.06785220589958	93.47749584124084	4.276985075326258	0.5333286474075115	0.8491834774255523	0.9320306459548745	0.4453035308451067	0.626531712002999	0.4763712190436025	0.2692532977202971	0.2951430378857103	0.11909280476090063	0.08802511656240482
LK-8142155	133.8809306248682	4.45092664183126	138.33185726669947	179.7328319392704	61.14322532274314	66.40708980576838	3.038401162109604	0.37888053232117336	0.6032660902977905	0.6621213186195263	0.31634685222932923	0.445092664183126	0.3384175628499801	0.19127949204564093	0.2096717508961833	0.08460439071249502	0.06253368009184415
LK-8142160	259.23441343923525	8.618354771443968	267.85276821067924	348.0177127996064	118.39197769499309	128.58442866849418	5.883273587779105	0.7336285466601064	1.1681075888568684	1.2820693048429044	0.6125442234249432	0.8618354771443968	0.6552798669197066	0.3703755769546168	0.40598861320025303	0.16381996672992666	0.12108432323516319
LK-8142165	290.35959794756445	9.65312434104168	300.01272228860614	389.802734237717	132.60680396429325	144.02301961059956	6.589653475785478	0.8217122372952835	1.3083573487031699	1.4360019680888452	0.6860898291980038	0.9653124341041681	0.7339565614676319	0.4148450130034441	0.4547339565614676	0.18348914036690797	0.13562240809727982
LK-8142170	162.4478807900471	5.400646657763407	167.84852744781048	218.0834680537007	74.18970970689533	80.57675546496098	3.6867224291839458	0.45972446756167845	0.7319884726224783	0.8034019821466226	0.3838476136922752	0.5400646657763407	0.4106276797638293	0.23209390595346874	0.2544106276797638	0.10265691994095733	0.07587685386940324
LK-8142175	86.97996766711182	2.891684824629226	89.87165249174106	116.76910100513109	39.72362409503057	43.14345961903423	1.973993111689042	0.24615168341885146	0.3919308357348703	0.4301679904407113	0.2055247065438954	0.2891684824629226	0.2198636395585858	0.12427075279398327	0.1362198636395586	0.05496590988964645	0.04062697687495607
LK-8142180	154.34680537007097	5.131323071155783	159.47812844122677	207.207914528713	70.4899604039268	76.55849206907054	3.5028701295658484	0.4367985754785501	0.6954851104707012	0.7633373163702818	0.36470560671024577	0.5131323071155783	0.3901501839225885	0.22051966917363697	0.2417234835172559	0.09753754598064712	0.07209296876830439
LK-8142185	322.7638996274689	10.730418687472177	333.4943183149411	433.30494833766784	147.4058011761674	160.09607319416133	7.325062674257866	0.9134158056277969	1.4543707973102786	1.5962606311942082	0.7626578571261217	1.0730418687472176	0.8158665448325952	0.46114196012277126	0.5054825332114993	0.2039666362081488	0.15075794850167523
LK-8142190	70.35144443663457	2.3388627258030503	72.69030716243762	94.44559640120897	32.12940184156885	34.895445280101214	1.5966120756308428	0.1990932733534828	0.3170028818443804	0.3479299922682224	0.1662332185281507	0.23388627258030506	0.17783088493709145	0.10051310887748646	0.11017783088493709	0.044457721234272864	0.032860054825332115
LK-8142195	363.2692767273494	12.077036620510297	375.3463133478597	487.68271596260627	165.90454769101004	180.18739017361355	8.244324172348351	1.0280452660434385	1.6368876080691641	1.796583960075912	0.8583678920362691	1.2077036620510297	0.9182540240387994	0.5190131440219301	0.5689182540240387	0.22956350600969985	0.16967737400716945
LK-82	175710.0	4019.9999999999995	179730.0	230576.0	89895.00000000003	71739.00000000001	10081.0	461.0000000000001	816.0000000000008	856.9999999999995	265.9999999999999	677.9999999999999	214.00000000000017	333.99999999999994	145.00000000000006	124.00000000000004	100.00000000000001
