entity_id	valid	rejected	polled	electors	UPFA	UNP	DNA	ITAK	UPF	TMVP	SMBP	TULF	AITC	DPLF	SLNF	IG4B	EDF	EPDP	ONF	UNAF	ELPP	LLF	USP	IG4J	PERLF	IG2G	JSP	UDF	IG6B	IG8B	DUA	IG3J	IG6J	ELMS	PNF	IG6G	IG5J	IG5M	SEP	SLLP	OWORS	IG8K	IG5B	IG9G	IG7G	IG9V	IG7J	IG5N	IG2M	IG4M	IG9K	IG2J	IG5G	IG5K	NPP	IG9J	IG4K	IG1A	IG1K	IG3K	MNA	OWO	IG6D	TLP	IG9M	MLF	IG1M	IG4H	IG3M	IG8D	IG7K	RJP	IG7M	IG1B	IG7T	IG6A	IG8M	IG8J	IG7A	IG6M	AITUF	J	IG1J	IG3B	IG3G	IG2K	IG6K	IG9D	IG8G	IG7C	CDUA	IG9B	IG4G	IG5A	IG8C	IG5P	IG7V	IG8R	IG2A	IG1H	IG3T	IG3A	IG2R	IG2B	IG3H	IG9N	IG7R	IG9R	IG4C	IG9C	IG3R	IG8P	IG7P	IG1G	IG6T	IG4P	IG2C	IG9P	IG8V	IG6P	IG2V	IG5T	IG7B	IG6N	IG3N	IG2P	IG1R	IG5V	IG3C	IG6V	IG2H	IG2N	IG1C	IG3P	IG4R	IG5D	IG5R	IG6C	NSU	IG4T	IG1P	IG3D	IG7N	IG4N	IG2D	IG5C	IG9T	IG4V	IG2T	IG1T	IG1N	OWOS	IG4A	IG4D	IG3V	IG1D	IG8N	IG6R	IG8T	IG1V	IG7D	JS	OORS 
LK-6139140	411.12643937683447	45.388767634195496	457.06260923375396	801.9168861794736	261.72212605470673	133.90370704866075	13.557328382796886	0	0	0	0.009123370378732763	0	0	0	0.3923049262855088	0	0	0	0.17334403719592248	0	0.2919478521194484	0.0	0	0	0	0	0.018246740757465525	0.18246740757465524	0	0	0	0	0	0.009123370378732763	0.018246740757465525	0	0	0	0	0.018246740757465525	0	0.12772718530225868	0	0	0	0	0	0	0	0	0.018246740757465525	0	0	0.009123370378732763	0	0	0.054740222272396576	0	0.018246740757465525	0.009123370378732763	0	0	0	0.5109087412090347	0	0	0	0	0	0	0.018246740757465525	0.027370111136198288	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027370111136198288	0.009123370378732763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6139145	407.73492887785056	45.01434150339095	453.29215691193565	795.301623140413	259.5630984337239	132.799093516637	13.44548974352542	0	0	0	0.009048108844902704	0	0	0	0.38906868033081626	0	0	0	0.17191406805315138	0	0.28953948303688654	0.0	0	0	0	0	0.01809621768980541	0.18096217689805408	0	0	0	0	0	0.009048108844902704	0.01809621768980541	0	0	0	0	0.01809621768980541	0	0.12667352382863786	0	0	0	0	0	0	0	0	0.01809621768980541	0	0	0.009048108844902704	0	0	0.05428865306941623	0	0.01809621768980541	0.009048108844902704	0	0	0	0.5066940953145515	0	0	0	0	0	0	0.01809621768980541	0.027144326534708114	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027144326534708114	0.009048108844902704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6139150	367.0368028900429	40.5212279337364	408.0467290501158	715.9184666716841	233.65476698192887	119.54373113235158	12.103426072267798	0	0	0	0.00814497043894199	0	0	0	0.35023372887450555	0	0	0	0.1547544383398978	0	0.2606390540461437	0.0	0	0	0	0	0.01628994087788398	0.1628994087788398	0	0	0	0	0	0.00814497043894199	0.01628994087788398	0	0	0	0	0.01628994087788398	0	0.11402958614518786	0	0	0	0	0	0	0	0	0.01628994087788398	0	0	0.00814497043894199	0	0	0.048869822633651944	0	0.01628994087788398	0.00814497043894199	0	0	0	0.45611834458075146	0	0	0	0	0	0	0.01628994087788398	0.024434911316825972	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024434911316825972	0.00814497043894199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6139155	444.2878753669	49.0498231353955	493.92925415819974	866.5994581169565	282.83261834876197	144.70437269511552	14.650861744562356	0	0	0	0.00985926093173779	0	0	0	0.42394822006472493	0	0	0	0.187325957703018	0	0.31549634981560926	0.0	0	0	0	0	0.01971852186347558	0.1971852186347558	0	0	0	0	0	0.00985926093173779	0.01971852186347558	0	0	0	0	0.01971852186347558	0	0.13802965304432904	0	0	0	0	0	0	0	0	0.01971852186347558	0	0	0.00985926093173779	0	0	0.059155565590426736	0	0.01971852186347558	0.00985926093173779	0	0	0	0.5521186121773162	0	0	0	0	0	0	0.01971852186347558	0.029577782795213368	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029577782795213368	0.00985926093173779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6139160	333.4985324000903	36.81856952911367	370.7611449788013	650.500865507639	212.30438272998668	108.6203306490053	10.997466195027721	0	0	0	0.00740071749328918	0	0	0	0.3182308522114347	0	0	0	0.1406136323724944	0	0.23682295978525375	0.0	0	0	0	0	0.01480143498657836	0.1480143498657836	0	0	0	0	0	0.00740071749328918	0.01480143498657836	0	0	0	0	0.01480143498657836	0	0.10361004490604851	0	0	0	0	0	0	0	0	0.01480143498657836	0	0	0.00740071749328918	0	0	0.044404304959735075	0	0.01480143498657836	0.00740071749328918	0	0	0	0.41444017962419405	0	0	0	0	0	0	0.01480143498657836	0.022202152479867537	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022202152479867537	0.00740071749328918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6139165	398.3140663806729	43.97426891782277	442.8186782402181	776.9258924763554	253.5657994865491	129.73072259434872	13.13482685666023	0	0	0	0.008839049028708095	0	0	0	0.38007910823444807	0	0	0	0.1679419315454538	0	0.28284956891865903	0.0	0	0	0	0	0.01767809805741619	0.1767809805741619	0	0	0	0	0	0.008839049028708095	0.01767809805741619	0	0	0	0	0.01767809805741619	0	0.12374668640191333	0	0	0	0	0	0	0	0	0.01767809805741619	0	0	0.008839049028708095	0	0	0.05303429417224857	0	0.01767809805741619	0.008839049028708095	0	0	0	0.4949867456076533	0	0	0	0	0	0	0.01767809805741619	0.026517147086124286	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026517147086124286	0.008839049028708095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6139170	319.5556559042673	35.27926210247276	355.26039654465933	623.3047841248338	203.42838028816803	104.07914168401862	10.53768512246724	0	0	0	0.007091308965321157	0	0	0	0.3049262855088098	0	0	0	0.134734870341102	0	0.22692188689027704	0.0	0	0	0	0	0.014182617930642315	0.14182617930642316	0	0	0	0	0	0.007091308965321157	0.014182617930642315	0	0	0	0	0.014182617930642315	0	0.0992783255144962	0	0	0	0	0	0	0	0	0.014182617930642315	0	0	0.007091308965321157	0	0	0.042547853791926944	0	0.014182617930642315	0.007091308965321157	0	0	0	0.3971133020579848	0	0	0	0	0	0	0.014182617930642315	0.021273926895963472	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021273926895963472	0.007091308965321157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6139175	269.436667419282	29.746075947250027	299.541490011122	525.5458969920473	171.5227498891983	87.75540837744495	8.88495856434443	0	0	0	0.005979110743165835	0	0	0	0.2571017619561309	0	0	0	0.11360310412015086	0	0.1913315437813067	0.0	0	0	0	0	0.01195822148633167	0.11958221486331669	0	0	0	0	0	0.005979110743165835	0.01195822148633167	0	0	0	0	0.01195822148633167	0	0.08370755040432168	0	0	0	0	0	0	0	0	0.01195822148633167	0	0	0.005979110743165835	0	0	0.03587466445899501	0	0.01195822148633167	0.005979110743165835	0	0	0	0.3348302016172867	0	0	0	0	0	0	0.01195822148633167	0.017937332229497505	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017937332229497505	0.005979110743165835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6142	24701.2611799616	1822.9110665037529	26552.468179437947	44860.48096526443	14907.603456100545	9130.335756676555	602.9210333391513	0	0	0	0.5441525571652992	0	0	0	4.353220457322394	0	0	0	11.971356257636586	0	10.883051143305988	0.0	0	0	0	0	0.5441525571652992	10.883051143305988	0	0	0	0	0	2.176610228661197	0.5441525571652992	0	0	0	0	0.0	0	6.52983068598359	0	0	0	0	0	0	0	0	0.5441525571652992	0	0	4.353220457322394	0	0	1.0883051143305984	0	0.5441525571652992	1.6324576714958976	0	0	0	0.5441525571652992	0	0	0	0	0	0	0.5441525571652992	2.176610228661197	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.5441525571652992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6142005	375.57612148717055	27.71687903648106	403.72323267585966	682.0917088497121	226.6661546517717	138.82433234421364	9.167254320125677	0	0	0	0.008273695234770466	0	0	0	0.06618956187816373	0	0	0	0.18202129516495025	0	0.16547390469540932	0.0	0	0	0	0	0.008273695234770466	0.16547390469540932	0	0	0	0	0	0.033094780939081865	0.008273695234770466	0	0	0	0	0.0	0	0.0992843428172456	0	0	0	0	0	0	0	0	0.008273695234770466	0	0	0.06618956187816373	0	0	0.016547390469540933	0	0.008273695234770466	0.0248210857043114	0	0	0	0.008273695234770466	0	0	0	0	0	0	0.008273695234770466	0.033094780939081865	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.008273695234770466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6142010	686.5753360097749	50.6680921626811	738.0299179612498	1246.903936114505	414.35912026531685	253.77908011869437	16.75828242276139	0	0	0	0.015124803630651074	0	0	0	0.12099842904520859	0	0	0	0.33274567987432363	0	0.30249607261302147	0.0	0	0	0	0	0.015124803630651074	0.30249607261302147	0	0	0	0	0	0.060499214522604296	0.015124803630651074	0	0	0	0	0.0	0	0.1814976435678129	0	0	0	0	0	0	0	0	0.015124803630651074	0	0	0.12099842904520859	0	0	0.030249607261302148	0	0.015124803630651074	0.045374410891953224	0	0	0	0.015124803630651074	0	0	0	0	0	0	0.015124803630651074	0.060499214522604296	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.015124803630651074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6142015	479.37458544248557	35.377029149938906	515.3007505672892	870.6022866119741	289.3101762960377	177.1913946587537	11.700820387502182	0	0	0	0.010560307208936987	0	0	0	0.0844824576714959	0	0	0	0.23232675859661372	0	0.21120614417873973	0.0	0	0	0	0	0.010560307208936987	0.21120614417873973	0	0	0	0	0	0.04224122883574795	0.010560307208936987	0	0	0	0	0.0	0	0.12672368650724386	0	0	0	0	0	0	0	0	0.010560307208936987	0	0	0.0844824576714959	0	0	0.021120614417873974	0	0.010560307208936987	0.031680921626810965	0	0	0	0.010560307208936987	0	0	0	0	0	0	0.010560307208936987	0.04224122883574795	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.010560307208936987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6142020	603.7742712515272	44.55751440041892	649.0234246814452	1096.5271775178915	364.38736254145573	223.173293768546	14.737231628556467	0	0	0	0.01330075056728923	0	0	0	0.10640600453831384	0	0	0	0.292616512480363	0	0.2660150113457846	0.0	0	0	0	0	0.01330075056728923	0.2660150113457846	0	0	0	0	0	0.05320300226915692	0.01330075056728923	0	0	0	0	0.0	0	0.15960900680747075	0	0	0	0	0	0	0	0	0.01330075056728923	0	0	0.10640600453831384	0	0	0.02660150113457846	0	0.01330075056728923	0.03990225170186769	0	0	0	0.01330075056728923	0	0	0	0	0	0	0.01330075056728923	0.05320300226915692	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.01330075056728923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6142025	420.3441612846919	31.020684238086925	451.8463606213999	763.3958893349625	253.68437772735206	155.3719584569733	10.259975562925467	0	0	0	0.009259905742712515	0	0	0	0.07407924594170012	0	0	0	0.20371792633967534	0	0.1851981148542503	0.0	0	0	0	0	0.009259905742712515	0.1851981148542503	0	0	0	0	0	0.03703962297085006	0.009259905742712515	0	0	0	0	0.0	0	0.11111886891255018	0	0	0	0	0	0	0	0	0.009259905742712515	0	0	0.07407924594170012	0	0	0.01851981148542503	0	0.009259905742712515	0.027779717228137546	0	0	0	0.009259905742712515	0	0	0	0	0	0	0.009259905742712515	0.03703962297085006	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.009259905742712515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6142030	393.00792459417	29.003316460115204	422.46144178739746	713.7499738174201	237.18652469890034	145.26765578635016	9.59273869785303	0	0	0	0.008657706406004538	0	0	0	0.06926165124803631	0	0	0	0.19046954093209983	0	0.17315412812009076	0.0	0	0	0	0	0.008657706406004538	0.17315412812009076	0	0	0	0	0	0.034630825624018154	0.008657706406004538	0	0	0	0	0.0	0	0.10389247687205447	0	0	0	0	0	0	0	0	0.008657706406004538	0	0	0.06926165124803631	0	0	0.017315412812009077	0	0.008657706406004538	0.025973119218013617	0	0	0	0.008657706406004538	0	0	0	0	0	0	0.008657706406004538	0.034630825624018154	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.008657706406004538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6142035	363.69080118694365	26.839762611275965	390.9471810089021	660.506528189911	219.493175074184	134.43115727002967	8.877151335311574	0	0	0	0.008011869436201781	0	0	0	0.06409495548961425	0	0	0	0.1762611275964392	0	0.16023738872403562	0.0	0	0	0	0	0.008011869436201781	0.16023738872403562	0	0	0	0	0	0.032047477744807124	0.008011869436201781	0	0	0	0	0.0	0	0.09614243323442137	0	0	0	0	0	0	0	0	0.008011869436201781	0	0	0.06409495548961425	0	0	0.016023738872403562	0	0.008011869436201781	0.024035608308605343	0	0	0	0.008011869436201781	0	0	0	0	0	0	0.008011869436201781	0.032047477744807124	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.008011869436201781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6142040	361.7099144702392	26.69357654040845	388.8178390644092	656.9089980799442	218.2976784779194	133.69896142433237	8.828800837842556	0	0	0	0.007968231803107	0	0	0	0.063745854424856	0	0	0	0.175301099668354	0	0.15936463606214002	0.0	0	0	0	0	0.007968231803107	0.15936463606214002	0	0	0	0	0	0.031872927212428	0.007968231803107	0	0	0	0	0.0	0	0.095618781637284	0	0	0	0	0	0	0	0	0.007968231803107	0	0	0.063745854424856	0	0	0.015936463606214	0	0.007968231803107	0.023904695409321	0	0	0	0.007968231803107	0	0	0	0	0	0	0.007968231803107	0.031872927212428	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.007968231803107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6142045	666.370291499389	49.17699423983243	716.3106301274219	1210.2091289928435	402.1650549834177	246.3106824925816	16.265107348577413	0	0	0	0.014679699773084308	0	0	0	0.11743759818467446	0	0	0	0.32295339500785475	0	0.29359399546168613	0.0	0	0	0	0	0.014679699773084308	0.29359399546168613	0	0	0	0	0	0.05871879909233723	0.014679699773084308	0	0	0	0	0.0	0	0.17615639727701168	0	0	0	0	0	0	0	0	0.014679699773084308	0	0	0.11743759818467446	0	0	0.029359399546168615	0	0.014679699773084308	0.04403909931925292	0	0	0	0.014679699773084308	0	0	0	0	0	0	0.014679699773084308	0.05871879909233723	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.014679699773084308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6142050	351.8054808867167	25.962646186070867	378.1711293419445	638.92134753011	212.32019549659626	130.0379821958457	8.587048350497469	0	0	0	0.007750043637633095	0	0	0	0.06200034910106476	0	0	0	0.17050096002792808	0	0.1550008727526619	0.0	0	0	0	0	0.007750043637633095	0.1550008727526619	0	0	0	0	0	0.03100017455053238	0.007750043637633095	0	0	0	0	0.0	0	0.09300052365159714	0	0	0	0	0	0	0	0	0.007750043637633095	0	0	0.06200034910106476	0	0	0.01550008727526619	0	0.007750043637633095	0.023250130912899285	0	0	0	0.007750043637633095	0	0	0	0	0	0	0.007750043637633095	0.03100017455053238	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.007750043637633095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6142055	410.04355035782856	30.26051666957584	440.7737825100366	744.6887327631349	247.46779542677604	151.56454005934717	10.008552976086577	0	0	0	0.009032990050619654	0	0	0	0.07226392040495723	0	0	0	0.19872578111363237	0	0.18065980101239307	0.0	0	0	0	0	0.009032990050619654	0.18065980101239307	0	0	0	0	0	0.036131960202478615	0.009032990050619654	0	0	0	0	0.0	0	0.10839588060743585	0	0	0	0	0	0	0	0	0.009032990050619654	0	0	0.07226392040495723	0	0	0.018065980101239307	0	0.009032990050619654	0.027098970151858963	0	0	0	0.009032990050619654	0	0	0	0	0	0	0.009032990050619654	0.036131960202478615	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.009032990050619654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6142060	480.5631174725083	35.464740792459416	516.578355733985	872.7608046779543	290.02747425379647	177.63071216617212	11.729830685983591	0	0	0	0.010586489788793856	0	0	0	0.08469191831035085	0	0	0	0.23290277535346482	0	0.2117297957758771	0.0	0	0	0	0	0.010586489788793856	0.2117297957758771	0	0	0	0	0	0.042345959155175424	0.010586489788793856	0	0	0	0	0.0	0	0.12703787746552628	0	0	0	0	0	0	0	0	0.010586489788793856	0	0	0.08469191831035085	0	0	0.021172979577587712	0	0.010586489788793856	0.03175946936638157	0	0	0	0.010586489788793856	0	0	0	0	0	0	0.010586489788793856	0.042345959155175424	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.010586489788793856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6142065	341.1086926165125	25.17324140338628	366.6726828416827	619.4946849362891	205.86451387676732	126.08412462908012	8.325955664164775	0	0	0	0.007514400418921278	0	0	0	0.060115203351370224	0	0	0	0.16531680921626812	0	0.15028800837842557	0.0	0	0	0	0	0.007514400418921278	0.15028800837842557	0	0	0	0	0	0.030057601675685112	0.007514400418921278	0	0	0	0	0.0	0	0.09017280502705534	0	0	0	0	0	0	0	0	0.007514400418921278	0	0	0.060115203351370224	0	0	0.015028800837842556	0	0.007514400418921278	0.022543201256763835	0	0	0	0.007514400418921278	0	0	0	0	0	0	0.007514400418921278	0.030057601675685112	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.007514400418921278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6142070	432.6256589282597	31.927037877465526	465.04828067725606	785.7005760167569	261.09645662419274	159.91157270029674	10.559748647233375	0	0	0	0.009530459067900158	0	0	0	0.07624367254320126	0	0	0	0.20967009949380347	0	0.19060918135800314	0.0	0	0	0	0	0.009530459067900158	0.19060918135800314	0	0	0	0	0	0.03812183627160063	0.009530459067900158	0	0	0	0	0.0	0	0.1143655088148019	0	0	0	0	0	0	0	0	0.009530459067900158	0	0	0.07624367254320126	0	0	0.019060918135800315	0	0.009530459067900158	0.028591377203700474	0	0	0	0.009530459067900158	0	0	0	0	0	0	0.009530459067900158	0.03812183627160063	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.009530459067900158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6142075	357.74814103683013	26.401204398673414	384.55915517542326	649.7139378600104	215.90668528539013	132.23456973293767	8.732099842904521	0	0	0	0.007880956536917437	0	0	0	0.0630476522953395	0	0	0	0.1733810438121836	0	0.15761913073834874	0.0	0	0	0	0	0.007880956536917437	0.15761913073834874	0	0	0	0	0	0.03152382614766975	0.007880956536917437	0	0	0	0	0.0	0	0.09457147844300925	0	0	0	0	0	0	0	0	0.007880956536917437	0	0	0.0630476522953395	0	0	0.015761913073834875	0	0.007880956536917437	0.023642869610752314	0	0	0	0.007880956536917437	0	0	0	0	0	0	0.007880956536917437	0.03152382614766975	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.007880956536917437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6142080	196.9001396404259	14.530895444231104	211.6565892825973	357.59449293070344	118.83236166870309	72.78026706231454	4.806039448420317	0	0	0	0.004337580729621225	0	0	0	0.0347006458369698	0	0	0	0.09542677605166695	0	0.0867516145924245	0.0	0	0	0	0	0.004337580729621225	0.0867516145924245	0	0	0	0	0	0.0173503229184849	0.004337580729621225	0	0	0	0	0.0	0	0.0520509687554547	0	0	0	0	0	0	0	0	0.004337580729621225	0	0	0.0347006458369698	0	0	0.00867516145924245	0	0.004337580729621225	0.013012742188863675	0	0	0	0.004337580729621225	0	0	0	0	0	0	0.004337580729621225	0.0173503229184849	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.004337580729621225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
