entity_id	valid	rejected	polled	electors	UNP	UPFA	JVP	ITAK	SLMC	EPDP	ACMC	DP	BJP	AITC	CWC	FSP	UPP	PP	TULF	EDF	ONF	USP	JSP	AITM	IG0	IG1	OWORS	NSSP	SLMP	NSU	UPF	ELPP	MJP	SEP	SLNF	TLP	DUA	SLLP	SLVP	DNM	IG3	MNA	IG2 
LK-8103045	1363.5363831891611	53.16509411746236	1418.0369876132313	1879.8289558377944	676.5341695841248	611.9583182881454	71.13556368431794	0	0	0	0	0.7070348682041541	0.7266747256542694	0	0.03927971490023078	0.608835580953577	1.4533494513085388	0	0	0	0	0	0	0	0.01963985745011539	0	0	0	0	0	0	0	0.03927971490023078	0	0	0	0	0	0	0	0	0	0
LK-8103050	1305.223676154293	50.8914470069234	1357.3935193180212	1799.436590420271	647.6016531390803	585.7874389688682	68.09339529334191	0	0	0	0	0.6767979653672858	0.6955979088497103	0	0.037599886964849207	0.5827982479551627	1.3911958176994206	0	0	0	0	0	0	0	0.018799943482424603	0	0	0	0	0	0	0	0.037599886964849207	0	0	0	0	0	0	0	0	0	0
LK-8103055	1359.1765546258066	52.99510181013235	1413.502896525739	1873.8183116944283	674.3709907844953	610.0016170306294	70.90811184200197	0	0	0	0	0.7047741651883134	0.7243512253324332	0	0.039154120288239634	0.6068888644677143	1.4487024506648665	0	0	0	0	0	0	0	0.019577060144119817	0	0	0	0	0	0	0	0.039154120288239634	0	0	0	0	0	0	0	0	0	0
LK-8103060	900.3045983327315	35.103411463648214	936.2898095671696	1241.1980156051306	446.69642212349095	404.05880967706486	46.968805438246704	0	0	0	0	0.46683517277108816	0.47980281645917394	0	0.025935287376171564	0.40199695433065924	0.9596056329183479	0	0	0	0	0	0	0	0.012967643688085782	0	0	0	0	0	0	0	0.025935287376171564	0	0	0	0	0	0	0	0	0	0
LK-8103065	853.9814198470885	33.29724319826679	888.1150917625633	1177.3349215818641	423.7126473774275	383.2688588159568	44.55212961363957	0	0	0	0	0.4428152032277815	0.45511562553966434	0	0.02460084462376564	0.3813130916683674	0.9102312510793287	0	0	0	0	0	0	0	0.01230042231188282	0	0	0	0	0	0	0	0.02460084462376564	0	0	0	0	0	0	0	0	0	0
LK-8103070	2194.628703078638	85.56987770224659	2282.3481011664603	3025.607995666986	1088.8901282634977	984.954495502143	114.49357112579871	0	0	0	0	1.1379813805987724	1.1695919745042938	0	0.06322118781104291	0.9799284110711651	2.3391839490085875	0	0	0	0	0	0	0	0.031610593905521456	0	0	0	0	0	0	0	0.06322118781104291	0	0	0	0	0	0	0	0	0	0
LK-8103075	1741.7515110601755	67.91192677834121	1811.3693894531923	2401.2523352748167	864.1899304519836	781.702152377663	90.86701100522787	0	0	0	0	0.9031508548283278	0.9282383785735592	0	0.05017504749046266	0.7777132361021711	1.8564767571471184	0	0	0	0	0	0	0	0.02508752374523133	0	0	0	0	0	0	0	0.05017504749046266	0	0	0	0	0	0	0	0	0	0
LK-8103080	1102.4916479583026	42.98680471607768	1146.5582837496272	1519.9416377537402	547.0138389563087	494.8008304943718	57.51688462564956	0	0	0	0	0.5716752751306968	0.5875551438843274	0	0.03175973750726094	0.49227593136254455	1.1751102877686548	0	0	0	0	0	0	0	0.01587986875363047	0	0	0	0	0	0	0	0.03175973750726094	0	0	0	0	0	0	0	0	0	0
LK-8103085	916.6539554453113	35.740882616135764	953.2926511452658	1263.737931142754	454.8083426221015	411.39643939275004	47.82174984693157	0	0	0	0	0.47531280908049045	0.48851594266605963	0	0.026406267171138358	0.40929714115264454	0.9770318853321193	0	0	0	0	0	0	0	0.013203133585569179	0	0	0	0	0	0	0	0.026406267171138358	0	0	0	0	0	0	0	0	0	0
LK-8103090	1351.0018760695166	52.676366233888565	1405.001475736691	1862.5483539256165	670.31503053519	606.3328021727867	70.48163963765954	0	0	0	0	0.7005353470336122	0.7199946622289903	0	0.038918630390756236	0.6032387710567216	1.4399893244579807	0	0	0	0	0	0	0	0.019459315195378118	0	0	0	0	0	0	0	0.038918630390756236	0	0	0	0	0	0	0	0	0	0
LK-8103095	1310.6734618584862	51.10393739108592	1363.0611331773866	1806.9498955994789	650.3056266386172	588.2333155407633	68.37771009623687	0	0	0	0	0.6796238441370865	0.6985022842520057	0	0.03775688022983814	0.5852316435624911	1.3970045685040113	0	0	0	0	0	0	0	0.01887844011491907	0	0	0	0	0	0	0	0.03775688022983814	0	0	0	0	0	0	0	0	0	0
LK-8103100	1187.508304943718	46.301654709012986	1234.9730599557279	1637.1491985493824	589.195825549084	532.9565050159348	61.95219555081087	0	0	0	0	0.615758983939589	0.6328634001601332	0	0.03420883244108828	0.5302369028368683	1.2657268003202664	0	0	0	0	0	0	0	0.01710441622054414	0	0	0	0	0	0	0	0.03420883244108828	0	0	0	0	0	0	0	0	0	0
LK-8103105	676.8633844608066	26.39130571298491	703.9176413331868	933.1525032576102	335.8335086424792	303.7778702293671	35.31189851955351	0	0	0	0	0.3509741432092563	0.360723424965069	0	0.01949856351162535	0.3022277344301929	0.721446849930138	0	0	0	0	0	0	0	0.009749281755812675	0	0	0	0	0	0	0	0.01949856351162535	0	0	0	0	0	0	0	0	0	0
LK-8103110	1025.1046909587578	39.9694412609699	1066.078166946638	1413.2527042089894	508.61741526288523	460.06938317346186	53.47961442454119	0	0	0	0	0.5315477965995259	0.546313013171735	0	0.029530433144418104	0.45772171373848064	1.09262602634347	0	0	0	0	0	0	0	0.014765216572209052	0	0	0	0	0	0	0	0.029530433144418104	0	0	0	0	0	0	0	0	0	0
LK-8103115	1092.1370551203354	42.583072986168894	1135.7898174168329	1505.6663579132455	541.8762893071887	490.15366500777117	56.97668650014914	0	0	0	0	0.5663061054680754	0.5820368306199664	0	0.03146145030378197	0.48765247970862047	1.1640736612399327	0	0	0	0	0	0	0	0.015730725151890983	0	0	0	0	0	0	0	0.03146145030378197	0	0	0	0	0	0	0	0	0	0
LK-8103120	1077.9676122894327	42.03059798734635	1121.0540213824827	1486.1317644473052	534.8459582083929	483.79438592084404	56.23746801262226	0	0	0	0	0.5589588206665934	0.5744854545739988	0	0.031053267814810746	0.48132565112956655	1.1489709091479976	0	0	0	0	0	0	0	0.015526633907405373	0	0	0	0	0	0	0	0.031053267814810746	0	0	0	0	0	0	0	0	0	0
LK-8103125	1825.6782109047524	71.18427869444402	1898.6506428874202	2516.957235034617	905.8311223448515	819.368651584847	95.2454589698102	0	0	0	0	0.9466693878832598	0.972965759768906	0	0.052592743771292215	0.8151875284550293	1.945931519537812	0	0	0	0	0	0	0	0.026296371885646107	0	0	0	0	0	0	0	0.052592743771292215	0	0	0	0	0	0	0	0	0	0
LK-8103130	1245.2760334081668	48.55405278113569	1295.0497668650014	1716.790233448985	617.8579446441747	558.8827966780225	64.9659324614974	0	0	0	0	0.6457132988994772	0.6636497794244627	0	0.03587296104997095	0.5560308962745497	1.3272995588489254	0	0	0	0	0	0	0	0.017936480524985476	0	0	0	0	0	0	0	0.03587296104997095	0	0	0	0	0	0	0	0	0	0
LK-8103135	1269.2550905066173	49.489010471450776	1319.9872678462093	1749.8487762374994	629.7554280421369	569.6446535943608	66.21691759423521	0	0	0	0	0.6581471654866007	0.6764290311945618	0	0.03656373141592226	0.566737836946795	1.3528580623891235	0	0	0	0	0	0	0	0.01828186570796113	0	0	0	0	0	0	0	0.03656373141592226	0	0	0	0	0	0	0	0	0	0
LK-8103140	1471.4421401321883	57.37240372388025	1530.255742028667	2028.5923983861094	730.0728448749549	660.3866744116677	76.76499678163808	0	0	0	0	0.7629872678462094	0.7841813586197153	0	0.042388181547011634	0.6570168139786803	1.5683627172394305	0	0	0	0	0	0	0	0.021194090773505817	0	0	0	0	0	0	0	0.042388181547011634	0	0	0	0	0	0	0	0	0	0
LK-8103145	1225.1118263026517	47.76783835973437	1274.0795955853494	1688.9910042859162	607.8532426958884	549.8330533620108	63.913967690786066	0	0	0	0	0.6352575474512143	0.6529035904359703	0	0.03529208596951191	0.5470273325274346	1.3058071808719407	0	0	0	0	0	0	0	0.017646042984755955	0	0	0	0	0	0	0	0.03529208596951191	0	0	0	0	0	0	0	0	0	0
LK-8103150	1151.5397192960422	44.89921817354036	1197.5668084839162	1587.5613843666108	571.3496004521406	516.8137196414274	60.07571785170417	0	0	0	0	0.5971081840589039	0.6136945225049846	0	0.03317267689216133	0.5141764918285006	1.2273890450099691	0	0	0	0	0	0	0	0.016586338446080665	0	0	0	0	0	0	0	0.03317267689216133	0	0	0	0	0	0	0	0	0	0
LK-8103155	1200.0428120633626	46.79038259258678	1248.0085718322684	1654.4298004615603	595.4149645980187	538.5820211312935	62.606119597469274	0	0	0	0	0.6222585051101308	0.6395434635854123	0	0.03456991695056282	0.5358337127337237	1.2790869271708245	0	0	0	0	0	0	0	0.01728495847528141	0	0	0	0	0	0	0	0.03456991695056282	0	0	0	0	0	0	0	0	0	0
LK-8103160	1482.3417115405748	57.79738449220528	1541.5909697473978	2043.6190087445248	735.4807918740286	665.2784275554578	77.33362638742798	0	0	0	0	0.768639025385811	0.7899901094243057	0	0.0427021680769895	0.6618836051933372	1.5799802188486114	0	0	0	0	0	0	0	0.02135108403849475	0	0	0	0	0	0	0	0.0427021680769895	0	0	0	0	0	0	0	0	0	0
LK-8103165	1131.375512190527	44.113003752139036	1176.596637204264	1559.7621552035419	561.3448985038542	507.7639763254156	59.023753080992826	0	0	0	0	0.586652432610641	0.6029483335164921	0	0.03259180181170228	0.5051729280813854	1.2058966670329843	0	0	0	0	0	0	0	0.01629590090585114	0	0	0	0	0	0	0	0.03259180181170228	0	0	0	0	0	0	0	0	0	0
LK-8103170	1086.1422908457228	42.34933356359012	1129.5554421715308	1497.401722216117	538.9019184576981	487.46320077868654	56.66394021696469	0	0	0	0	0.5631976388212945	0.5788420176774416	0	0.03128875771229414	0.4849757445405592	1.1576840353548832	0	0	0	0	0	0	0	0.01564437885614707	0	0	0	0	0	0	0	0.03128875771229414	0	0	0	0	0	0	0	0	0	0
LK-8103175	784.2241628334144	30.577366280986546	815.5696343626857	1081.1646152880041	389.10178658335553	351.96163869569995	40.91290013658414	0	0	0	0	0.4066439549743316	0.41793962039028526	0	0.02259133083190731	0.3501656278945633	0.8358792407805705	0	0	0	0	0	0	0	0.011295665415953655	0	0	0	0	0	0	0	0.02259133083190731	0	0	0	0	0	0	0	0	0	0
LK-8106	28130.703847904926	1096.8328649700927	29255.089219272493	38782.17867403489	13957.370409909412	12625.125688807948	1467.5761495831828	0	0	0	0	14.586621033957647	14.991804951567579	0	0.8103678352198692	12.560701445907972	29.983609903135157	0	0	0	0	0	0	0	0.4051839176099346	0	0	0	0	0	0	0	0.8103678352198692	0	0	0	0	0	0	0	0	0	0
LK-8106005	925.3736125720208	36.0808672307958	962.3608333202507	1275.7592194294866	459.13470022136056	415.3098419077822	48.2766535315635	0	0	0	0	0.4798342151121717	0.49316294330973204	0	0.02665745639512065	0.4131905741243701	0.9863258866194641	0	0	0	0	0	0	0	0.013328728197560325	0	0	0	0	0	0	0	0.02665745639512065	0	0	0	0	0	0	0	0	0	0
LK-8106010	707.3821844042891	27.581251864295023	735.6562789456333	975.2270122611741	350.97576023988574	317.47477903197955	36.90406141576526	0	0	0	0	0.3667990643201407	0.37698792721792235	0	0.02037772579556337	0.31585474983123224	0.7539758544358447	0	0	0	0	0	0	0	0.010188862897781686	0	0	0	0	0	0	0	0.02037772579556337	0	0	0	0	0	0	0	0	0	0
LK-8106015	1147.724869303107	44.75047490462659	1193.5994787823604	1582.3020707411654	569.4568190024648	515.1016060411008	59.876697489677696	0	0	0	0	0.5951300689200434	0.6116614597233779	0	0.033062781606669076	0.5124731149033707	1.2233229194467559	0	0	0	0	0	0	0	0.016531390803334538	0	0	0	0	0	0	0	0.033062781606669076	0	0	0	0	0	0	0	0	0	0
LK-8106020	1068.1579980218849	41.648115295853806	1110.852316435625	1472.6078151247311	529.9788059092265	479.39180809143284	55.72570136741134	0	0	0	0	0.5538722388809519	0.5692575788498673	0	0.030770679937830666	0.4769455390363753	1.1385151576997345	0	0	0	0	0	0	0	0.015385339968915333	0	0	0	0	0	0	0	0.030770679937830666	0	0	0	0	0	0	0	0	0	0
LK-8106025	797.8486270938977	31.10859224139284	829.7386690110994	1099.9478782360236	395.8617203321977	358.0763301254376	41.62368714382153	0	0	0	0	0.41370865189883355	0.4252005588960233	0	0.02298381399437964	0.3562491169128844	0.8504011177920466	0	0	0	0	0	0	0	0.01149190699718982	0	0	0	0	0	0	0	0.02298381399437964	0	0	0	0	0	0	0	0	0	0
LK-8106030	480.67109910984817	18.741651883134214	499.8835423960312	662.673516806129	238.49046265915192	215.7263136411448	25.076565615335102	0	0	0	0	0.2492425074964284	0.2561659104824403	0	0.0138468059720238	0.2146254925663689	0.5123318209648806	0	0	0	0	0	0	0	0.0069234029860119	0	0	0	0	0	0	0	0.0138468059720238	0	0	0	0	0	0	0	0	0	0
LK-8106035	578.7672417853273	22.56647879805956	601.9005918646089	797.9130100318696	287.16198565081555	259.752091935256	30.194232067444304	0	0	0	0	0.3001083253528423	0.3084446677237546	0	0.016672684741824574	0.2584266134982809	0.6168893354475092	0	0	0	0	0	0	0	0.008336342370912287	0	0	0	0	0	0	0	0.016672684741824574	0	0	0	0	0	0	0	0	0	0
LK-8106040	720.4616700943529	28.09122878628507	749.2585522081102	993.2589446912727	357.4652966387742	323.3448828045277	37.58641694271316	0	0	0	0	0.3735811733676625	0.3839584281834309	0	0.020754509631536806	0.3216948992888205	0.7679168563668618	0	0	0	0	0	0	0	0.010377254815768403	0	0	0	0	0	0	0	0.020754509631536806	0	0	0	0	0	0	0	0	0	0
LK-8106045	1160.8043549931708	45.26045182661664	1207.2017520448373	1600.334003171264	575.9463554013532	520.971709813649	60.55905301662558	0	0	0	0	0.6019121779675651	0.6186319606888865	0	0.03343956544264251	0.5183132643609589	1.237263921377773	0	0	0	0	0	0	0	0.016719782721321255	0	0	0	0	0	0	0	0.03343956544264251	0	0	0	0	0	0	0	0	0	0
LK-8106050	206.00189961850634	8.032136521343235	214.23580388401336	284.0029357740553	102.21019828249368	92.45413441763348	10.747099549429329	0	0	0	0	0.10681821749846931	0.10978539020676012	0	0.005934345416581628	0.09198235395701523	0.21957078041352024	0	0	0	0	0	0	0	0.002967172708290814	0	0	0	0	0	0	0	0.005934345416581628	0	0	0	0	0	0	0	0	0	0
LK-8106055	552.6082704051996	21.54652495407947	574.6960453396549	761.849145171672	274.1829128530386	248.01188439015965	28.829521013548515	0	0	0	0	0.2865441072577986	0.29450366579273746	0	0.0159191170698777	0.24674631458310436	0.5890073315854749	0	0	0	0	0	0	0	0.00795955853493885	0	0	0	0	0	0	0	0.0159191170698777	0	0	0	0	0	0	0	0	0	0
LK-8106060	321.5373565474041	12.536932665588646	334.38921770256053	443.2850055732609	159.5344364726753	144.30671774180888	16.774573370802393	0	0	0	0	0.16672684741824575	0.17135814873541924	0	0.009262602634346986	0.1435703408323783	0.3427162974708385	0	0	0	0	0	0	0	0.004631301317173493	0	0	0	0	0	0	0	0.009262602634346986	0	0	0	0	0	0	0	0	0	0
LK-8106065	888.3150697835063	34.63593261849066	923.8210590765656	1224.6687442108735	440.7476804245098	398.6778812188957	46.3433128718778	0	0	0	0	0.4606182394775264	0.47341319057412434	0	0.025589902193195912	0.39664348399453664	0.9468263811482487	0	0	0	0	0	0	0	0.012794951096597956	0	0	0	0	0	0	0	0.025589902193195912	0	0	0	0	0	0	0	0	0	0
LK-8106070	1161.8943121340096	45.30294990344915	1208.3352748167106	1601.8366642071057	576.4871501012607	521.460885128028	60.61591597720459	0	0	0	0	0.6024773537215254	0.6192128357693456	0	0.0334709640956403	0.5187999434824246	1.2384256715386912	0	0	0	0	0	0	0	0.01673548204782015	0	0	0	0	0	0	0	0.0334709640956403	0	0	0	0	0	0	0	0	0	0
LK-8106075	892.6748983468609	34.80592492582068	928.3551501640579	1230.6793883542396	442.9108592241393	400.63458247641177	46.57076471419376	0	0	0	0	0.46287894249336703	0.47573669089596055	0	0.025715496805187057	0.3985902004803994	0.9514733817919211	0	0	0	0	0	0	0	0.012857748402593528	0	0	0	0	0	0	0	0.025715496805187057	0	0	0	0	0	0	0	0	0	0
LK-8106080	923.7386768607627	36.017120115547044	960.6605491624409	1273.5052278757241	458.32350817149944	414.57607893621366	48.19135909069501	0	0	0	0	0.4789864514812315	0.49229163068904347	0	0.02661035841562397	0.41246055544217153	0.9845832613780869	0	0	0	0	0	0	0	0.013305179207811985	0	0	0	0	0	0	0	0.02661035841562397	0	0	0	0	0	0	0	0	0	0
LK-8106085	1036.0042623671445	40.394422029294944	1077.413394665369	1428.2793145674052	514.025362261959	464.961136317252	54.048244030331105	0	0	0	0	0.5371995541391275	0.5521217639763254	0	0.02984441967439597	0.4625885049531375	1.1042435279526508	0	0	0	0	0	0	0	0.014922209837197985	0	0	0	0	0	0	0	0.02984441967439597	0	0	0	0	0	0	0	0	0	0
LK-8106090	1225.656804873071	47.78908739815062	1274.646356971286	1689.742334803837	608.123640045842	550.0776410192003	63.94239917107556	0	0	0	0	0.6355401353281944	0.6531940279761999	0	0.0353077852960108	0.5472706720881674	1.3063880559523997	0	0	0	0	0	0	0	0.0176538926480054	0	0	0	0	0	0	0	0.0353077852960108	0	0	0	0	0	0	0	0	0	0
LK-8106095	613.1008917217451	23.905168218283436	637.6065591786112	845.2468326608788	304.1970186978978	275.16111433819486	31.985415325682524	0	0	0	0	0.3179113616025872	0.3267422327582146	0	0.017661742311254846	0.2737570058244501	0.6534844655164292	0	0	0	0	0	0	0	0.008830871155627423	0	0	0	0	0	0	0	0.017661742311254846	0	0	0	0	0	0	0	0	0	0
LK-8106100	301.3731494418889	11.750718244187324	313.4190464229084	415.485776410192	149.52973452438889	135.25697442579713	15.722608600091055	0	0	0	0	0.15627109596998287	0.16061195974692685	0	0.008681727553887937	0.13456677708526302	0.3212239194938537	0	0	0	0	0	0	0	0.004340863776943969	0	0	0	0	0	0	0	0.008681727553887937	0	0	0	0	0	0	0	0	0	0
LK-8106105	446.33744917343046	17.40296246291034	464.17757508202897	615.3396941771198	221.45542961206965	200.31729123820588	23.28538235709688	0	0	0	0	0.23143947124668351	0.23786834544798027	0	0.012857748402593528	0.1992951002401997	0.47573669089596055	0	0	0	0	0	0	0	0.006428874201296764	0	0	0	0	0	0	0	0.012857748402593528	0	0	0	0	0	0	0	0	0	0
LK-8106110	720.4616700943529	28.09122878628507	749.2585522081102	993.2589446912727	357.4652966387742	323.3448828045277	37.58641694271316	0	0	0	0	0.3735811733676625	0.3839584281834309	0	0.020754509631536806	0.3216948992888205	0.7679168563668618	0	0	0	0	0	0	0	0.010377254815768403	0	0	0	0	0	0	0	0.020754509631536806	0	0	0	0	0	0	0	0	0	0
LK-8106115	810.3831342135422	31.597320124966636	842.7741808876399	1117.2284801482015	402.08085938113254	363.70184624079627	42.277611190479924	0	0	0	0	0.4202081730693753	0.4318806223213024	0	0.023344898503854183	0.3618459268097398	0.8637612446426048	0	0	0	0	0	0	0	0.011672449251927092	0	0	0	0	0	0	0	0.023344898503854183	0	0	0	0	0	0	0	0	0	0
LK-8106120	977.1465767618569	38.09952588033973	1016.2031649842222	1347.1356186319606	484.82244846696074	438.54566934078525	50.977644159065576	0	0	0	0	0.506680063425279	0.5207545096315368	0	0.028148892412515503	0.4363078323939903	1.0415090192630736	0	0	0	0	0	0	0	0.014074446206257751	0	0	0	0	0	0	0	0.028148892412515503	0	0	0	0	0	0	0	0	0	0
LK-8106125	673.0485344678714	26.24256244407115	699.950311631631	927.8931896321648	333.9407271928034	302.0657566290406	35.11287815752704	0	0	0	0	0.3489960280703958	0.35869036218346234	0	0.0193886682261331	0.30052435750506307	0.7173807243669247	0	0	0	0	0	0	0	0.00969433411306655	0	0	0	0	0	0	0	0.0193886682261331	0	0	0	0	0	0	0	0	0	0
LK-8106130	331.34697081495204	12.919415357081181	344.59092264941836	456.808954895835	164.4015887718417	148.70929557122	17.286340016013312	0	0	0	0	0.17181342920388715	0.17658602445955068	0	0.009545190511327064	0.1479504529255695	0.35317204891910137	0	0	0	0	0	0	0	0.004772595255663532	0	0	0	0	0	0	0	0.009545190511327064	0	0	0	0	0	0	0	0	0	0
LK-8106135	304.0980422939856	11.856963436268584	316.2528533525912	419.24242899979595	150.88172127415734	136.47991271174467	15.864766001538536	0	0	0	0	0.1576840353548833	0.16206414744807449	0	0.008760224186382405	0.13578347488892728	0.32412829489614897	0	0	0	0	0	0	0	0.004380112093191202	0	0	0	0	0	0	0	0.008760224186382405	0	0	0	0	0	0	0	0	0	0
LK-8106140	961.8871767901157	37.50455280468468	1000.333846177999	1326.0983641301789	477.25132266825756	431.6972149394791	50.1815627109597	0	0	0	0	0.4987676028698369	0.5126222585051101	0	0.027709311270546495	0.42949432469347065	1.0252445170102202	0	0	0	0	0	0	0	0.013854655635273248	0	0	0	0	0	0	0	0.027709311270546495	0	0	0	0	0	0	0	0	0	0
LK-8106145	342.2465422233386	13.34439612540622	355.9261503681492	471.83556525425064	169.80953577091543	153.60104871501014	17.854969621803225	0	0	0	0	0.1774651867434887	0.18239477526414116	0	0.009859177041304928	0.1528172441402264	0.3647895505282823	0	0	0	0	0	0	0	0.004929588520652464	0	0	0	0	0	0	0	0.009859177041304928	0	0	0	0	0	0	0	0	0	0
LK-8106150	838.177041304928	32.681021084195486	871.6790115704036	1155.5463365621615	415.8711242287706	376.1758167574611	43.7276166852442	0	0	0	0	0.43462015479535926	0.44669293687300815	0	0.024145564155297738	0.3742562444071149	0.8933858737460163	0	0	0	0	0	0	0	0.012072782077648869	0	0	0	0	0	0	0	0.024145564155297738	0	0	0	0	0	0	0	0	0	0
LK-8106155	586.396941771198	22.86396533588709	609.8352512677207	808.4316372827606	290.9475485501672	263.17631913590907	30.592272791497248	0	0	0	0	0.30406455563056345	0.312510793286968	0	0.01689247531280908	0.26183336734854074	0.625021586573936	0	0	0	0	0	0	0	0.00844623765640454	0	0	0	0	0	0	0	0.01689247531280908	0	0	0	0	0	0	0	0	0	0
LK-8106160	550.4283561235222	21.46152880041446	572.4289997959087	758.843823099989	273.1013234532238	247.03353376140163	28.715795092390536	0	0	0	0	0.2854137557498783	0.2933419156318194	0	0.01585631976388213	0.245772956340173	0.5866838312636388	0	0	0	0	0	0	0	0.007928159881941064	0	0	0	0	0	0	0	0.01585631976388213	0	0	0	0	0	0	0	0	0	0
LK-8106165	530.8091275884265	20.69656341742939	552.0255899021932	731.7959244548409	263.3670188548911	238.2283781025794	27.692261801968694	0	0	0	0	0.27524059217859553	0.2828861641835565	0	0.015291144009921974	0.2370127321537906	0.565772328367113	0	0	0	0	0	0	0	0.007645572004960987	0	0	0	0	0	0	0	0.015291144009921974	0	0	0	0	0	0	0	0	0	0
LK-8106170	259.95477809001994	10.135791324552176	270.34518109173115	358.3846570482126	128.9795359279087	116.66831247939463	13.561816098089391	0	0	0	0	0.13479441731949698	0.138538706689483	0	0.007488578739972055	0.11607297046956686	0.277077413378966	0	0	0	0	0	0	0	0.0037442893699860275	0	0	0	0	0	0	0	0.007488578739972055	0	0	0	0	0	0	0	0	0	0
LK-8106175	426.7182206383346	16.637997079925274	443.7741651883134	588.2917955319717	211.72112501373692	191.51213557938365	22.26184906667504	0	0	0	0	0.22126630767540073	0.22741259399971742	0	0.012292572648633374	0.1905348760538173	0.45482518799943483	0	0	0	0	0	0	0	0.006146286324316687	0	0	0	0	0	0	0	0.012292572648633374	0	0	0	0	0	0	0	0	0	0
LK-8106180	473.04139912397756	18.444165345306686	491.9488829929196	652.154889555238	234.7048997598003	212.3020864404917	24.678524891282162	0	0	0	0	0.2452862772187073	0.25209978491922697	0	0.013627015401039295	0.21121873871610908	0.5041995698384539	0	0	0	0	0	0	0	0.006813507700519647	0	0	0	0	0	0	0	0.013627015401039295	0	0	0	0	0	0	0	0	0	0
LK-8106185	807.6582413614457	31.49107493288538	839.9403739579573	1113.4718275585979	400.72887263136414	362.47890795484875	42.135453789032454	0	0	0	0	0.41879523368447497	0.4304284346201548	0	0.02326640187135972	0.36062922900607564	0.8608568692403096	0	0	0	0	0	0	0	0.01163320093567986	0	0	0	0	0	0	0	0.02326640187135972	0	0	0	0	0	0	0	0	0	0
LK-8106190	365.13564218095047	14.236855738888803	379.73012857748404	503.39144700692344	181.16622446897028	163.87373031696941	19.04909179396204	0	0	0	0	0.189333877576652	0.19459315195378118	0	0.010518548754258443	0.16303750569100586	0.38918630390756237	0	0	0	0	0	0	0	0.0052592743771292215	0	0	0	0	0	0	0	0.010518548754258443	0	0	0	0	0	0	0	0	0	0
LK-8106195	517.7296418983626	20.186586495439347	538.4233166397162	713.7639920247422	256.8774824560026	232.35827433003124	27.009906275020803	0	0	0	0	0.2684584831310737	0.27591566321804795	0	0.014914360173948538	0.23117258269620233	0.5518313264360959	0	0	0	0	0	0	0	0.007457180086974269	0	0	0	0	0	0	0	0.014914360173948538	0	0	0	0	0	0	0	0	0	0
LK-8106200	421.26843493414134	16.425506695762753	438.106551328948	580.7784903527638	209.01715151420004	189.06625900748858	21.977534263780083	0	0	0	0	0.21844042890559995	0.22450821859742218	0	0.012135579383644441	0.18810148044648883	0.44901643719484435	0	0	0	0	0	0	0	0.006067789691822221	0	0	0	0	0	0	0	0.012135579383644441	0	0	0	0	0	0	0	0	0	0
LK-8106205	371.6753850259824	14.491844199883825	386.5312652087225	512.4074132219728	184.4109926684145	166.80878220324348	19.390269557435985	0	0	0	0	0.1927249321004129	0.19807840243653546	0	0.01070694067224516	0.1659575804198	0.3961568048730709	0	0	0	0	0	0	0	0.00535347033612258	0	0	0	0	0	0	0	0.01070694067224516	0	0	0	0	0	0	0	0	0	0
LK-8106210	704.6572915521924	27.475006672213762	732.8224720159506	971.4703596715701	349.6237734901173	316.251840746032	36.761904014317786	0	0	0	0	0.36538612493524025	0.3755357395167747	0	0.020299229163068904	0.314638052027568	0.7510714790335494	0	0	0	0	0	0	0	0.010149614581534452	0	0	0	0	0	0	0	0.020299229163068904	0	0	0	0	0	0	0	0	0	0
LK-8109	10660.900191233843	696.5680562992428	11376.775460873554	15474.429817180448	5156.232662739999	5019.573793314465	324.6025242866978	0	0	0	0	3.3184272928937504	16.893811672913642	0	114.63657920905683	7.54188021112216	12.670358754685234	0	0	0	0	0	0	0	0.6033504168897728	0	0	0	0	0	0	0	1.2067008337795455	0	0	0	0	0	0	0	0	0	0
LK-8109005	818.5304979729214	53.48161860322803	873.4945001147404	1188.1072439378872	395.88905377495604	385.39655779086667	24.922573242561004	0	0	0	0	0.2547846706953263	1.2970855962671155	0	8.801652260383998	0.5790560697621051	0.9728141972003366	0	0	0	0	0	0	0	0.04632448558096841	0	0	0	0	0	0	0	0.09264897116193682	0	0	0	0	0	0	0	0	0	0
LK-8109010	667.1510135393559	43.59069838598638	711.9499426298478	968.3780310563757	322.67311252199187	314.1211045666641	20.3133787194982	0	0	0	0	0.20766465233687753	1.0572018664422855	0	7.173869808001223	0.4719651189474489	0.7929013998317141	0	0	0	0	0	0	0	0.03775720951579591	0	0	0	0	0	0	0	0.07551441903159183	0	0	0	0	0	0	0	0	0	0
LK-8109015	753.6535760728218	49.24265279583875	804.2611183355007	1093.9375812743822	364.51079323797137	354.84993498049414	22.947204161248372	0	0	0	0	0.23459037711313394	1.1942782834850454	0	8.104031209362809	0.5331599479843953	0.8957087126137842	0	0	0	0	0	0	0	0.042652795838751624	0	0	0	0	0	0	0	0.08530559167750325	0	0	0	0	0	0	0	0	0	0
