entity_id	valid	rejected	polled	electors	PA	UNP	Ind 2	SMBP	Ind 1	SLPF 
LK-7148040	880.6684694024119	18.795281245511376	899.4637506479232	1148.5732949471358	614.8968506248166	249.80139514260557	7.884216902833376	2.752989814334872	1.6143186345837992	3.7186982832376803
LK-7148045	337.2508571345556	7.2813507859488045	344.5322079205044	479.10207165063775	211.73056193160357	119.60564546590348	2.393657204288578	1.6987244675596362	0.7875904349594677	1.0346776302408693
LK-7148050	264.9148313333527	5.719593514832787	270.6344248481855	376.3407618328152	166.31704535549292	93.95175349391289	1.8802481331899934	1.3343696429090275	0.6186622889850946	0.8127524188627714
LK-7148055	596.7722128599239	12.88449748670715	609.656710346631	847.7808059970363	374.6615117529128	211.64460876892232	4.235624836563326	3.0059273033675216	1.3936572042885782	1.8308829938693088
LK-7148060	490.171753784467	10.582960455588807	500.75471424005576	696.3430862655083	307.73632943022346	173.838873231252	3.479021994944359	2.4689833512508352	1.14471046285266	1.5038353139436906
LK-7148065	499.6896519162042	10.788454833367231	510.4781067495714	709.8643112415376	313.7117921376064	177.2143853328297	3.5465758200889095	2.516924775546968	1.166937850480867	1.533035999651335
LK-7148070	403.6621268656716	7.567362406716418	411.22948927238804	535.1597014925374	259.6477961753731	137.29357509328358	3.4776002798507464	1.1201259328358208	0.8596315298507462	1.2633978544776119
LK-7148075	811.6608208955223	15.21602145522388	826.8768423507462	1076.0686567164178	522.0850046641791	276.0621035447761	6.992560634328358	2.252285447761194	1.728498134328358	2.5403684701492537
LK-7148080	497.4688090187988	10.740506145218932	508.20931516401777	706.7093587471308	312.3175175058837	176.42676584246158	3.5308132608885145	2.5057384432112038	1.1617514600342853	1.5262225063195514
LK-7148085	393.0192909378181	8.387842150293205	401.4071330881113	512.5782035509314	274.41237267918586	111.4798253885978	3.5185196750079624	1.2285873088236212	0.7204281601478826	1.659557726054944
LK-7148090	642.8960820895522	12.052227145522387	654.9483092350746	852.3268656716417	413.53037546641787	218.6618353544776	5.5386310634328355	1.7839785447761194	1.3690998134328358	2.012161847014925
LK-7148095	665.3016791044776	12.472259794776118	677.7739388992537	882.031343283582	427.94233908582083	226.28242770522385	5.7316581156716415	1.8461520522388057	1.4168143656716417	2.082287779850746
LK-7148100	715.8949626865672	13.420720615671641	729.3156833022388	949.1059701492537	460.48548274253733	243.49021688432836	6.167525652985074	1.986543843283582	1.5245569029850745	2.240636660447761
LK-7148105	409.0828358208955	7.668983208955224	416.7518190298507	542.3462686567163	263.13456156716416	139.13726679104477	3.524300373134328	1.1351679104477612	0.8711753731343284	1.2803638059701492
LK-7148110	477.3837686567164	8.94940531716418	486.3331739738806	632.8970149253731	307.06780550373134	162.3677821828358	4.112721548507463	1.324696828358209	1.0166277985074628	1.4941347947761194
LK-7148115	557.8584498554272	11.905849731775403	569.7642995872027	727.5624597975357	389.5057173368638	158.236412347699	4.994248315399651	1.743878296602072	1.0225883205205868	2.355605238342066
LK-7148120	587.9662313432837	11.02246968283582	598.9887010261194	779.502985074627	378.19781949626866	199.9790928171642	5.0654034514925375	1.6315531716417913	1.2521222014925373	1.8402402052238807
LK-7148125	440.88432835820896	8.265158582089551	449.1494869402985	584.5074626865671	283.59025186567163	149.95359141791045	3.798274253731343	1.2234141791044775	0.9388992537313432	1.3798973880597014
LK-7148130	366.30924203913145	7.817794625515997	374.12703666464745	477.7427916591206	255.76298812817328	103.90352657578048	3.2793969786481982	1.1450910839521131	0.6714670230504538	1.546772249526938
LK-7148135	285.79752321594736	6.099508515116127	291.8970317310635	372.7389072423764	199.5484146958352	81.0663972971454	2.55861285104948	0.8934096061251382	0.5238841669424894	1.2068045988496632
LK-7148140	429.26864301460716	9.16147807677656	438.43012109138374	559.854833975532	299.72225171270304	121.76194520599275	3.843043334353357	1.3419036140063825	0.7868754176372504	1.8126237299143806
LK-7148145	380.80898286984706	8.127248996109339	388.9362318659564	496.6534438289608	265.88693974158014	108.01637450273846	3.409206442386356	1.1904176060252176	0.6980459260462009	1.6079986510707127
LK-7148150	616.2389853054138	13.151810750217015	629.3907960556309	803.702717218208	430.2679435697915	174.79603689571402	5.516902208871708	1.9263771881069403	1.1296033773192529	2.6021220656104216
LK-7148155	477.34673103224316	10.187563621375533	487.5342946536187	622.5585753807916	333.2911439045258	135.39928306906393	4.273464187800934	1.4921968187750974	0.8750054644126225	2.0156375876647914
LK-7148160	687.9745452047437	14.682795531047232	702.657340735791	897.2606805847859	480.3548620782254	195.1438108501377	6.159117450523647	2.1506241920475624	1.2610990026666333	2.9050316311427804
LK-7148165	737.9604938580002	15.749598755987435	753.7100926139876	962.4526656966033	515.2558531665491	209.3223129141244	6.606618496568348	2.3068814128785275	1.352726273520393	3.116101594359477
LK-7148170	602.1208166018223	12.85049991569192	614.9713165175142	785.2897137896795	420.4104117356848	170.79142180893916	5.390508783652975	1.8822434692462857	1.1037239191391832	2.5425068851599044
LK-7148175	530.3852567024924	11.319515134861705	541.7047718373541	691.7317504231017	370.3234932272509	150.4436478545155	4.748293542001037	1.6579964653056638	0.9722282937918028	2.2395973196275456
LK-7148180	353.3357897169122	7.540914399195638	360.8767041161078	460.8227344545267	246.7047156319671	100.2236100095549	3.1632516689877406	1.104535774728809	0.6476858993174167	1.491990732356192
LK-7148185	453.6892591505493	9.682664385144292	463.37192353569355	591.7043534194733	316.7731175879146	128.68884697771145	4.0616697995965705	1.41824301960319	0.831639885840614	1.915741879882843
LK-7148190	426.59763812473847	9.104473324298837	435.7021114490373	556.3712927863509	297.8573132576018	121.00431532471102	3.8191310647173804	1.3335539915192316	0.7819793039275076	1.8013451822615798
LK-7148195	787.5648703841326	16.808258444859394	804.373128828992	1027.1470020671093	549.8904244755726	223.39258213792803	7.050703504093626	2.461945830497043	1.4436540995584755	3.325560336482917
LK-7151	9773.176865671641	183.21553171641787	9956.392397388061	12956.901492537314	6286.405550373135	3324.0532182835814	84.19715485074626	27.119682835820893	20.812779850746264	30.588479477611948
LK-7151005	153.22537313432835	2.872481343283582	156.09785447761195	203.1402985074627	98.55923507462687	52.115018656716416	1.3200559701492538	0.4251865671641791	0.3263059701492537	0.4795708955223881
LK-7151010	242.84776119402983	4.552611940298507	247.40037313432833	321.9582089552239	156.20708955223878	82.59738805970149	2.0921641791044774	0.6738805970149253	0.5171641791044775	0.7600746268656716
LK-7151015	269.2285447761194	5.04716651119403	274.2757112873134	356.9328358208955	173.17601445895522	91.57002098880596	2.3194379664179103	0.7470848880597015	0.5733442164179104	0.8426422574626865
LK-7151020	141.66119402985075	2.655690298507463	144.3168843283582	187.80895522388062	91.12080223880598	48.18180970149254	1.220429104477612	0.3930970149253732	0.301679104477612	0.4433768656716418
LK-7151025	110.22108208955224	2.066289645522388	112.28737173507463	146.12686567164178	70.89756296641791	37.48839785447761	0.9495685634328358	0.30585354477611937	0.2347248134328358	0.34497434701492535
LK-7151030	175.2695895522388	3.2857392723880596	178.55532882462686	232.36567164179104	112.73874766791045	59.612698227611936	1.509969682835821	0.486357276119403	0.3732509328358209	0.5485657649253731
LK-7151035	119.97835820895523	2.2492070895522387	122.22756529850747	159.06268656716418	77.1737406716418	40.80704291044776	1.0336287313432837	0.3329291044776119	0.2555037313432836	0.37551305970149257
LK-7151040	268.86716417910446	5.040391791044776	273.90755597014925	356.45373134328355	172.94356343283582	91.44710820895521	2.3163246268656716	0.7460820895522388	0.5725746268656716	0.8415111940298506
LK-7151045	316.2080223880597	5.927880130597015	322.13590251865674	419.2164179104478	203.39464785447763	107.548682369403	2.7241721082089554	0.8774486940298508	0.6733908582089553	0.9896805037313434
LK-7151050	282.96100746268655	5.304605876865672	288.26561333955226	375.13880597014924	182.00915345149255	96.24070662313433	2.437744869402985	0.7851912313432836	0.6025886194029851	0.8856226679104477
LK-7151055	160.09160447761195	3.001201026119403	163.09280550373134	212.24328358208956	102.97580457089552	54.4503614738806	1.379209421641791	0.4442397388059702	0.34092817164179107	0.5010611007462686
LK-7151060	150.6957089552239	2.8250583022388063	153.5207672574627	199.78656716417913	96.93207789179105	51.2546291977612	1.298262593283582	0.4181669776119403	0.3209188432835821	0.47165345149253735
LK-7151065	298.8617537313433	5.602693563432836	304.4644472947761	396.2194029850746	192.23699860074626	101.64886893656717	2.5747318097014924	0.8293143656716419	0.6364505597014926	0.9353894589552239
LK-7151070	355.9598880597015	6.673099347014925	362.6329874067164	471.9179104477612	228.96426072761193	121.06908815298507	3.0666394589552235	0.9877565298507462	0.7580457089552238	1.1140974813432836
LK-7151075	341.1432835820895	6.3953358208955216	347.53861940298503	452.2746268656716	219.4337686567164	116.02966417910447	2.9389925373134327	0.9466417910447761	0.7264925373134328	1.0677238805970148
LK-7151080	282.5996268656716	5.297831156716418	287.89745802238804	374.6597014925373	181.77670242537312	96.11779384328358	2.4346315298507464	0.7841884328358208	0.6018190298507462	0.8844916044776119
LK-7151085	284.40652985074627	5.331704757462687	289.738234608209	377.05522388059705	182.93895755597015	96.73235774253732	2.4501982276119403	0.7892024253731343	0.6056669776119403	0.8901469216417911
LK-7151090	272.4809701492537	5.108138992537313	277.589109141791	361.24477611940296	175.26807369402985	92.67623600746268	2.3474580223880595	0.7561100746268656	0.5802705223880597	0.852821828358209
LK-7151095	251.88227611940297	4.72197994402985	256.60425606343284	333.93582089552234	162.01836520522386	85.67020755597014	2.169997667910448	0.6989505597014924	0.5364039179104477	0.788351212686567
LK-7151100	271.035447761194	5.081040111940298	276.1164878731343	359.3283582089552	174.33826958955223	92.18458488805969	2.3350046641791042	0.7520988805970149	0.5771921641791045	0.8482975746268656
LK-7151105	242.84776119402983	4.552611940298507	247.40037313432833	321.9582089552239	156.20708955223878	82.59738805970149	2.0921641791044774	0.6738805970149253	0.5171641791044775	0.7600746268656716
LK-7151110	332.1087686567164	6.225967817164179	338.3347364738806	440.2970149253731	213.62249300373134	112.95684468283581	2.8611590485074623	0.9215718283582088	0.7072527985074626	1.0394472947761193
LK-7151115	157.20055970149252	2.9470032649253732	160.1475629664179	208.41044776119404	101.1161963619403	53.46705923507463	1.3543027052238805	0.43621735074626866	0.3347714552238806	0.4920125932835821
LK-7151120	245.73880597014926	4.606809701492537	250.3456156716418	325.7910447761194	158.06669776119404	83.58069029850746	2.1170708955223883	0.6819029850746269	0.523320895522388	0.7691231343283582
LK-7151125	174.9082089552239	3.278964552238806	178.1871735074627	231.8865671641791	112.50629664179105	59.48978544776119	1.5068563432835822	0.48535447761194034	0.3724813432835821	0.5474347014925374
LK-7151130	139.13152985074626	2.6082672574626864	141.73979710820896	184.455223880597	89.49364505597015	47.321420242537314	1.1986357276119404	0.38607742537313433	0.2962919776119403	0.435459421641791
LK-7151135	387.0386194029851	7.255725279850746	394.2943446828358	513.1208955223881	248.9550489738806	131.63958722014925	3.334386660447761	1.0739972014925374	0.8242304104477612	1.2113689365671643
LK-7151140	96.12723880597015	1.8020755597014926	97.92931436567164	127.44179104477611	61.831972947761194	32.69479944029851	0.8281483208955224	0.2667444029850746	0.2047108208955224	0.30086287313432836
LK-7151145	465.81958955223877	8.732614272388059	474.5522038246269	617.565671641791	299.62937266791045	158.43457322761193	4.0130946828358205	1.292607276119403	0.9920009328358209	1.457940764925373
LK-7151150	201.65037313432836	3.7802938432835824	205.43066697761196	267.3402985074627	129.70767257462688	68.58533115671642	1.7372434701492538	0.5595615671641792	0.42943097014925374	0.6311333955223881
LK-7151155	238.14981343283583	4.464540578358209	242.61435401119402	315.72985074626865	153.18522621268656	80.99952192164179	2.051690764925373	0.6608442164179105	0.5071595149253731	0.7453708022388059
LK-7151160	285.49067164179104	5.352028917910448	290.8427005597015	378.4925373134329	183.63631063432837	97.10109608208955	2.459538246268657	0.7922108208955224	0.6079757462686568	0.8935401119402986
LK-7151165	187.19514925373133	3.5093050373134327	190.70445429104478	248.17611940298508	120.40963152985074	63.66881996268657	1.6127098880597015	0.5194496268656716	0.3986473880597015	0.5858908582089553
LK-7151170	329.94048507462685	6.185319496268656	336.1258045708955	437.42238805970146	212.22778684701493	112.21936800373133	2.8424790111940297	0.9155550373134328	0.7026352611940299	1.0326609141791043
LK-7151175	105.16175373134328	1.9714435634328358	107.13319729477611	139.4194029850746	67.64324860074626	35.76761893656716	0.9059818097014926	0.29181436567164176	0.22395055970149252	0.3291394589552239
LK-7151180	337.5294776119403	6.327588619402985	343.8570662313433	447.48358208955227	217.1092583955224	114.80053638059702	2.907859141791045	0.9366138059701493	0.7187966417910449	1.0564132462686568
LK-7151185	250.7981343283582	4.70165578358209	255.49979011194029	332.4985074626865	161.32101212686567	85.3014692164179	2.1606576492537313	0.6959421641791044	0.5340951492537314	0.7849580223880597
LK-7151190	169.12611940298507	3.1705690298507463	172.29668843283582	224.22089552238805	108.7870802238806	57.523180970149255	1.4570429104477611	0.4693097014925373	0.3601679104477612	0.5293376865671642
LK-7151195	169.48749999999998	3.17734375	172.66484375	224.7	109.01953125	57.64609375	1.4601562499999998	0.47031249999999997	0.36093749999999997	0.5304687499999999
LK-7151200	224.05597014925374	4.200326492537314	228.25629664179104	297.04477611940297	144.11963619402985	76.20592350746269	1.9302705223880596	0.6217350746268657	0.4771455223880597	0.7012593283582089
LK-7151205	284.0451492537313	5.3249300373134325	289.37007929104476	376.57611940298506	182.70650652985074	96.60944496268657	2.4470848880597016	0.7881996268656717	0.6048973880597015	0.8890158582089552
LK-7154	21046.54594736689	423.20446158546446	21469.750408952357	27747.640493966253	12944.869211257228	7769.512506257204	177.0545812064396	59.57666209134696	41.46714939912055	54.06583715555268
LK-7154005	338.82551821292014	6.907124169853089	345.73264238277324	446.19671966190384	206.45210303884082	127.08583215938822	2.8363855906621054	0.9629704165828135	0.656570738579191	0.8316562688669753
LK-7154010	285.3640205638596	5.8172853509943465	291.1813059148539	375.7936844801405	173.87711081432153	107.03362666715454	2.3888472163779064	0.8110283759307707	0.552973892680071	0.7004335973947565
LK-7154015	204.99474926361626	4.178918384895443	209.1736676485117	269.9560090744434	124.90675826487862	76.8889203973728	1.7160577398049728	0.5826121956127994	0.39723558791781777	0.5031650780292358
LK-7154020	165.3411880934521	3.370561115278362	168.71174920873048	217.73653927075136	100.74517462814906	62.01576135677564	1.3841087469584148	0.4699134634735359	0.3203955432774108	0.40583435481805374
LK-7154025	497.98246268656715	9.335564365671642	507.3180270522388	660.2059701492537	320.31751399253733	169.37381063432835	4.290181902985075	1.3818563432835822	1.0604944029850747	1.5586054104477611
LK-7154030	276.8175373134328	5.189435634328358	282.0069729477612	366.99402985074624	178.05748600746267	94.15118936567164	2.384818097014925	0.7681436567164178	0.5895055970149253	0.8663945895522388
LK-7154035	1085.5162370332425	22.128780255767577	1107.6450172890102	1429.507985876068	661.4233520554712	407.15272873634717	9.087103679174518	3.0851277923123366	2.1034962220311386	2.664428547906109
LK-7154040	198.0365671641791	3.712546641791045	201.74911380597015	262.5492537313433	127.38316231343283	67.35620335820896	1.7061100746268656	0.5495335820895523	0.42173507462686566	0.6198227611940299
LK-7154045	214.29869402985074	4.017409048507463	218.3161030783582	284.10895522388057	137.84345848880596	72.88727845149253	1.8462103544776118	0.5946595149253732	0.4563666044776119	0.6707206156716418
LK-7154050	417.3945895522388	7.824801772388059	425.2193913246269	553.365671641791	268.48093516791045	141.96426072761193	3.5959071828358207	1.158232276119403	0.8888759328358209	1.306378264925373
LK-7154055	553.2736940298507	10.372096548507463	563.6457905783582	733.5089552238805	355.882520988806	188.17946595149255	4.766522854477612	1.535284514925373	1.1782416044776118	1.7316581156716417
LK-7154060	375.8358208955224	7.045708955223881	382.8815298507463	498.2686567164179	241.7490671641791	127.82929104477613	3.237873134328358	1.0429104477611941	0.8003731343283582	1.1763059701492538
LK-7154065	230.84037395488392	4.705794105270861	235.54616806015477	303.991913500064	140.6549333138184	86.58303298633345	1.9324173512138898	0.6560676192392836	0.4473188312995115	0.5666038529793812
LK-7154070	246.77260835361056	5.03058050824201	251.8031888618526	324.9729504747617	150.3627124535758	92.55885581514481	2.0657897144111677	0.7013483598309519	0.47819206352110355	0.6057099471267312
LK-7154075	568.4516791044775	10.656634794776119	579.1083138992537	753.631343283582	365.6454640858209	193.34180270522387	4.897283115671642	1.577402052238806	1.2105643656716418	1.7791627798507461
LK-7154080	274.74253096470846	5.6007610823469145	280.3432920470554	361.80632649700874	167.40525805448326	103.0497447812803	2.2999323075797213	0.7808412155363252	0.5323917378656763	0.6743628679631899
LK-7154085	228.7160760350537	4.662489251541375	233.37856528659506	301.1944419034377	139.36056276185076	85.7862566091586	1.9146343694542527	0.6500301871603944	0.44320240033663255	0.5613897070930679
LK-7154090	168.8816846265025	3.442735871494173	172.32442049799667	222.39899193179534	102.9024588814285	63.34372198540039	1.4137470498911433	0.4799758502716845	0.32725626154887577	0.4145245979619093
LK-7154095	378.4790793830842	7.715481439470169	386.19456082255437	498.4161894655958	230.61368667557034	141.95899119998535	3.1683345835086625	1.0756691487220769	0.7334107832195979	0.9289869920781573
LK-7154100	461.4830223880597	8.651317630597015	470.1343400186567	611.8164179104477	296.8399603544776	156.95961986940299	3.9757346082089553	1.2805736940298507	0.9827658582089552	1.4443680037313433
LK-7154105	432.2946266854498	8.812537733950494	441.1071644194003	569.2854699134635	263.4044073254176	162.1439927550815	3.618836788086134	1.2286174280539344	0.8376937009458644	1.0610786878647616
LK-7154110	218.09458643590258	4.445964982893942	222.54055141879653	287.2070839203059	132.8887100020125	81.80237472328436	1.8257194606560676	0.6198430267659489	0.42262024552223787	0.5353189776615013
LK-7154115	213.13789128963208	4.344920324191807	217.48281161382388	280.6796501948444	129.8685120474213	79.94322984320972	1.784225836550248	0.605755685248541	0.413015239942187	0.5231526372601035
LK-7154120	611.4437512577983	12.464580398470517	623.9083316562688	805.2055745622861	372.5629905413564	229.33880056349363	5.118534916482189	1.7377742000402494	1.1848460454819882	1.5008049909438517
LK-7154125	540.279770943486	11.013867798532722	551.2936387420187	711.4902760753032	329.20157705044	202.64679192813625	4.522805027534349	1.5355202253974642	1.046945608225544	1.3261311037523555
LK-7154130	480.09132988162975	9.786896942863939	489.8782268244937	632.2285808375565	292.5277447446898	180.07146124151558	4.018953877677967	1.3644596498289394	0.9303133976106406	1.1783969703068113
LK-7154135	517.6205931319636	10.551949358751532	528.1725424907152	681.6505790446221	315.3949578294517	194.14784390493787	4.333119888764887	1.4711209498893136	1.0030370112881684	1.27051354763168
LK-7154140	418.8407398598584	8.538273660330411	427.3790135201888	551.5681498014965	255.20672716295576	157.09774236630747	3.506211236941766	1.19038035822097	0.8116229715142977	1.0280557639181105
LK-7154145	259.8724455258969	5.297627106240509	265.1700726321374	342.2240253206242	158.34466419070966	97.47231014105637	2.1754514352622625	0.7385791909841014	0.5035767211255237	0.6378638467589967
LK-7154150	198.97590515743062	4.0562212993285645	203.0321264567592	262.02983955066867	121.23937503430359	74.63138732871073	1.6656726248193343	0.5655061380559468	0.3855723668563274	0.48839166468468137
LK-7154155	685.794178451856	13.980250279002542	699.7744287308585	903.1170804442086	417.8659598602243	257.2259737646133	5.740939278069485	1.9490843228013683	1.3289211291827512	1.6833000969648182
LK-7154160	985.3201851479171	20.08623465486013	1005.4064198027772	1297.5605755685249	600.3722076876635	369.5714429462668	8.248339706178305	2.8003622459247333	1.9093378949486817	2.418494666934997
LK-7154165	346.6146105856309	7.065908633527872	353.6805192191588	456.45411551620043	211.19812839605552	130.00734554236263	2.901589857114107	0.9851076675387401	0.6716643187764137	0.8507748037834574
LK-7154170	234.02682083462923	4.770751385865091	238.79757222049435	308.1881208950036	142.5964891417699	87.77819755209572	1.9590918238533452	0.6651237673576172	0.4534934777438299	0.5744250718088513
LK-7154175	245.35640974039043	5.001710605755686	250.3581203461461	323.10796941034414	149.49979875226404	92.02767156369491	2.0539343932380763	0.6973234051116926	0.47544777621251766	0.602233849869189
LK-7154180	238.6294663275947	4.864578568945644	243.49404489654034	314.24930935436066	145.40095867103312	89.50454636930789	1.997621617665892	0.6782048701952103	0.4624124114967343	0.5857223878958634
LK-7154185	296.69360946962075	6.0482445708849415	302.7418540405057	390.7135329954811	180.78042042481567	111.28310067875373	2.4836897857626377	0.843228013684846	0.5749281911487587	0.7282423754550943
LK-7154190	477.6129823084945	9.73637461351287	487.34935692200736	628.9648639748258	291.0176457673942	179.14188880147825	3.9982070656250572	1.3574159790702354	0.9255108948206151	1.1723138001061124
LK-7154195	431.94057703214474	8.805320258328912	440.7458972904737	568.8192246473591	263.18867890008966	162.01119669221904	3.615872957792861	1.2276111893741195	0.8370076291187178	1.060209663550376
LK-7154200	376.35478146325397	7.672176585740683	384.02695804899463	495.6187178689694	229.31931612360268	141.1622148228105	3.1505516017490254	1.0696317166431877	0.7292943522567189	0.923772846191844
LK-7154205	604.0087085383926	12.313013410417314	616.3217219488099	795.4144239740939	368.0326936094696	226.5500832433817	5.05629448032346	1.7166431877641377	1.1704385371119121	1.4825554803417553
LK-7154210	613.2139995243235	12.500667776578423	625.714667300902	807.5368008928082	373.64163266799613	230.00278087780603	5.133354067948554	1.7428053934393237	1.1882764046177208	1.5051501125157796
LK-7154215	236.15111875445947	4.814056239594577	240.96517499405405	310.9855924916299	143.89085969373753	88.57497392927057	1.9768748056129823	0.6711611994365063	0.45760990870670887	0.5796392176951646
LK-7154220	188.70846521158455	3.846914506302713	192.55537971788726	248.50872683364128	114.98325069979326	70.78030150569897	1.579721546314422	0.5363252163413161	0.3656762838690792	0.4631899595675003
LK-7154225	450.35115900400666	9.180628990651128	459.5317879946578	593.0639784847875	274.4065570171427	168.91659196106772	3.769992133043049	1.279935600724492	0.8726833641303354	1.1053989278984249
LK-7154230	159.32234398726652	3.2478640297114842	162.570208016978	209.81036974697673	97.07779139757406	59.75822828811358	1.3337236319727768	0.45280740591668345	0.30873232221592056	0.39106094147349935
LK-7154235	478.6751312684096	9.758027040377614	488.4331583087872	630.363599773139	291.66483104337806	179.54027699006568	4.007098556504876	1.36043469510968	0.9275691103020546	1.174920873049269
LK-7154240	377.77098007647413	7.701046488227007	385.47202656470114	497.483698933387	230.18222982491446	141.6933990742604	3.1624069229221172	1.0736566713624471	0.7320386395653049	0.9272489434493862
LK-7154245	622.4192905102545	12.688322142739532	635.107612652994	819.6591778115223	379.25057172652265	233.4554785122304	5.210413655573648	1.76896759911451	1.2061142721235296	1.527744744689804
LK-7154250	395.11941308842097	8.05470279368448	403.1741158821054	520.3297169725023	240.75292266598365	148.2004061545217	3.3076346072924863	1.122962366673375	0.7656561590954829	0.9698311348542784
LK-7154255	426.27578257926416	8.689840648383614	434.96562322764777	561.3593003896888	259.7370240948426	159.88645968641944	3.568451673100496	1.211511370497082	0.826030479884374	1.046305274520207
LK-7154260	474.42653542874916	9.671417332918642	484.0979527616678	624.7686565798862	289.07608993944274	177.94672423571598	3.971532592985602	1.3483598309519018	0.9193362483762967	1.1644925812766425
LK-7154265	639.0596242155912	13.02754349695384	652.087167712545	841.5727053184287	389.3898077169359	239.69689346676665	5.34971367935747	1.8162608170658079	1.2383596479994143	1.568588887465925
LK-7157	5516.801697799082	112.46270513547631	5629.264402934557	7265.033736438648	3361.480323459997	2069.2282515230795	46.18240362977735	15.679211108875023	10.69037121059661	13.541136866755703
LK-7157005	147.99275508150532	3.0169048098208893	151.0096598913262	194.89052123163614	90.1744817870799	55.50875427651439	1.2388810625880458	0.42060776816260814	0.2867780237472328	0.3632521634131616
LK-7157010	235.08896979454437	4.792403812729834	239.88137360727418	309.58685669331675	143.2436744177537	88.17658574068315	1.9679833147331638	0.6681424833970618	0.4555516932252694	0.5770321447520079
LK-7157015	341.6579154393604	6.964863974825738	348.62277941418614	449.92668179073894	208.17793044146435	128.148200662288	2.8600962330082877	0.9710203260213323	0.6620593131963629	0.8386084633820596
LK-7157020	290.6747653634351	5.925547485318063	296.60031284875316	382.7873634717064	177.11303719424066	109.02556761009166	2.433304670776999	0.8261219561279936	0.5632649700872683	0.7134689621105399
LK-7157025	158.96829433396147	3.2406465540899028	162.20894088805136	209.3441244808723	96.8620629722461	59.625432225251096	1.3307598016795037	0.45180116723686853	0.30804625038877403	0.3901919171591137
LK-7157030	260.580544832507	5.312062057483671	265.89260688999065	343.156515852833	158.77612104136557	97.73790226678132	2.181379095848808	0.7405916683437311	0.5049488647798167	0.6396018953877678
LK-7157035	287.13426883038477	5.853372729102253	292.98764155948703	378.12491081066247	174.95575294096125	107.69760698146692	2.403666367844271	0.816059569329845	0.5564042518158034	0.7047787189666843
LK-7157040	399.3680089280814	8.141312501143453	407.5093214292248	525.924660165755	243.34166376991897	149.79395890887136	3.3432005708117605	1.1350372308311532	0.7738890210212408	0.980259426626905
LK-7157045	355.8199015715619	7.253562999688981	363.07346457125084	468.57649243491466	216.80706745458207	133.460043176787	2.9786494447392013	1.0112698732139265	0.6895021862822226	0.8733694359574818
LK-7157050	257.3940979527617	5.247104776889442	262.6412027296511	338.96030845789346	156.83456521341407	96.54273770101905	2.1547046232093527	0.7315355202253975	0.4987742183354983	0.6317806765582978
LK-7157055	1227.136098355257	25.015770504400006	1252.151868859657	1616.0060923178248	747.714722186648	460.271153881337	10.272635796483652	3.487623264238277	2.3779249528897344	3.01203827366033
LK-7157060	152.94945022777586	3.1179494685230247	156.06739969629888	201.41795495709766	93.1946797416711	57.36789915658904	1.2803746866938657	0.4346951096800161	0.2963830293272837	0.3754185038145594
LK-7157065	327.4959293071589	6.676164949962494	334.1720942571214	431.2768711465632	199.54879342834664	122.83635814778901	2.741543021277374	0.930770778828738	0.6346164401105032	0.8038474908066374
LK-7157070	315.4582410947877	6.430770778828738	321.8890118736164	415.4245320990139	192.21402696719662	118.32129201046489	2.640772791306098	0.8965586637150332	0.6112899979875227	0.7743006641175287
LK-7157075	359.71444775791724	7.332955231526372	367.04740298944364	473.705190362063	219.18008013318942	134.9207998682742	3.0112515779652025	1.0223384986918898	0.6970489763808339	0.8829287034157229
LK-7157080	399.3680089280814	8.141312501143453	407.5093214292248	525.924660165755	243.34166376991897	149.79395890887136	3.3432005708117605	1.1350372308311532	0.7738890210212408	0.980259426626905
LK-7160	14281.158035894628	289.0883242406673	14570.246360135294	18773.36128593275	9387.08545527859	4651.340818376686	124.13623299696314	41.95258809708437	27.955382368379905	48.687558776925925
LK-7160005	662.7907848145534	14.145322150543006	676.9361069650964	864.4158636582213	462.77115664441345	188.0004433980528	5.933658908241583	2.0718991800258544	1.2149356448319146	2.7986910389878035
LK-7160010	112.3893656716418	2.1069379664179104	114.4963036380597	149.00149253731342	72.29226912313433	38.22587453358209	0.9682486007462687	0.3118703358208955	0.23934235074626867	0.3517607276119403
LK-7160015	221.52630597014925	4.152903451492537	225.6792094216418	293.6910447761194	142.49247901119404	75.34553404850746	1.908477145522388	0.6147154850746268	0.471758395522388	0.6933418843283582
LK-7160020	504.81992418517797	10.773898218289233	515.5938224034672	658.3892847552255	352.47336801413877	143.19204756224747	4.5194189611995474	1.5780786500715056	0.9253654911414064	2.131645506379311
LK-7160025	592.6641791044776	11.110541044776118	603.7747201492538	785.7313432835821	381.2196828358209	201.5769589552239	5.105876865671641	1.6445895522388059	1.2621268656716418	1.8549440298507462
LK-7160030	612.4232640341729	13.070375389534558	625.4936394237075	798.7262298050922	427.6037457767897	173.713708493883	5.482741823677456	1.914449155982439	1.1226089291624772	2.5860098546778496
LK-7160035	531.2294776119403	9.958838619402984	541.1883162313433	704.2835820895522	341.7030083955224	180.681786380597	4.576609141791044	1.4741138059701493	1.1312966417910446	1.6626632462686566
LK-7160040	459.6761194029851	8.617444029850747	468.2935634328358	609.420895522388	295.6777052238806	156.34505597014925	3.9601679104477614	1.2755597014925373	0.9789179104477612	1.4387126865671642
LK-7160045	296.3320895522388	5.555270522388059	301.8873600746269	392.86567164179104	190.60984141791045	100.78847947761194	2.5529384328358207	0.8222947761194029	0.6310634328358209	0.9274720149253731
