entity_id	valid	rejected	polled	electors	UNP	SLFP	SLMC	TULF	INDI	USA	MEP	ELJP	IND 1	DPLF	USP	IND	ACTC	IND 2	USF	IND1	IND2 
LK-7154005	234.25568524854097	20.27490440732542	254.53058965586638	355.4761521432884	122.73495673173677	102.16240692292212	0	0	0	1.313141477158382	0.4989937613201852	0.8491648218957537	0	0	0	6.6970215335077485	0	0	0	0	0
LK-7154010	197.29371192301357	17.075833805960592	214.36954572897417	299.3874384822262	103.3692530049946	86.04273770101905	0	0	0	1.105947785360142	0.42026015843685394	0.7151795678662252	0	0	0	5.640333705336724	0	0	0	0	0
LK-7154015	141.7283612945718	12.266634954902212	153.994996249474	215.0686437732121	74.25657256810406	61.80985748001245	0	0	0	0.7944711758356355	0.3018990468175415	0.5137580270403777	0	0	0	4.051802996761741	0	0	0	0	0
LK-7154020	114.31285790080315	9.893814376406446	124.20667227720959	173.46641907096725	59.89260688999067	49.85354653396512	0	0	0	0.6407910865548216	0.24350061289083222	0.414378235972118	0	0	0	3.2680345414295906	0	0	0	0	0
LK-7154025	163.92672574626866	19.892304104477613	183.81902985074626	534.8908815298507	79.71382929104477	60.83381529850746	0	0	0	1.7996268656716419	0.5945195895522388	1.4300606343283582	0	0	0	19.554874067164178	0	0	0	0	0
LK-7154030	91.12327425373134	11.057695895522388	102.18097014925372	297.33411847014924	44.311170708955224	33.81618470149254	0	0	0	1.0003731343283582	0.33048041044776116	0.7949393656716417	0	0	0	10.87012593283582	0	0	0	0	0
LK-7154035	750.4994054044165	64.95596333632156	815.4553687407381	1138.8609012239522	393.2135604383542	327.30401214804516	0	0	0	4.206992444062277	1.5986571287436653	2.720521780493606	0	0	0	21.455661464717615	0	0	0	0	0
LK-7154040	65.19001865671642	7.910727611940299	73.10074626865672	212.71422574626865	31.700419776119404	24.192257462686566	0	0	0	0.7156716417910448	0.23642723880597016	0.5687033582089552	0	0	0	7.776539179104478	0	0	0	0	0
LK-7154045	70.54321361940298	8.560331156716417	79.1035447761194	230.1816347947761	34.30355643656716	26.178847947761195	0	0	0	0.7744402985074627	0.2558418843283582	0.6154034514925373	0	0	0	8.415123600746268	0	0	0	0	0
LK-7154050	137.39867070895522	16.67315764925373	154.07182835820896	448.3301655783582	66.81384095149254	50.98915578358209	0	0	0	1.5083955223880596	0.4983092350746269	1.1986357276119404	0	0	0	16.390333488805968	0	0	0	0	0
LK-7154055	182.12758861940299	22.100956156716418	204.2285447761194	594.2800722947761	88.56449393656716	67.5882229477612	0	0	0	1.9994402985074626	0.6605293843283582	1.5888409514925372	0	0	0	21.726061100746268	0	0	0	0	0
LK-7154060	123.71828358208955	15.013059701492537	138.7313432835821	403.6912313432836	60.161380597014926	45.91231343283582	0	0	0	1.3582089552238807	0.4486940298507463	1.0792910447761195	0	0	0	14.75839552238806	0	0	0	0	0
LK-7154065	159.5973947565817	13.813205510528915	173.41060026711062	242.18437951663952	83.61880019758868	69.602810150204	0	0	0	0.894637662599023	0.33996231178762876	0.5785323551473682	0	0	0	4.562652079255018	0	0	0	0	0
LK-7154070	170.61255237014947	14.76657092153168	185.37912329168114	258.89955908450577	89.39003640754495	74.40668508388372	0	0	0	0.9563841270422071	0.36342596827603874	0.618461735487294	0	0	0	4.877559047915256	0	0	0	0	0
LK-7154075	187.12390391791044	22.70725279850746	209.8311567164179	610.5829874067164	90.99408815298507	69.44237406716418	0	0	0	2.0542910447761193	0.6786497201492537	1.6324277052238805	0	0	0	22.322073227611938	0	0	0	0	0
LK-7154080	189.95027351396843	16.440256865292085	206.3905303792605	288.24398543698203	99.52176219835708	82.84015441189922	0	0	0	1.0647834757313526	0.40461772077791397	0.6885599809729414	0	0	0	5.430395726229898	0	0	0	0	0
LK-7154085	158.12870707477268	13.686090122395214	171.8147971971679	239.9556889075907	82.84930203626118	68.96229349238003	0	0	0	0.8864048006732651	0.33683382425584074	0.5732084377687114	0	0	0	4.520664483433652	0	0	0	0	0
LK-7154090	116.76067070381822	10.105673356629284	126.8663440604475	177.180903419382	61.17510382553651	50.92107429700507	0	0	0	0.6545125230977515	0.24871475877714558	0.42325143160321266	0	0	0	3.3380138677985327	0	0	0	0	0
LK-7154095	261.6711886423096	22.64772498582118	284.31891362813076	397.07837684553317	137.09892240985016	114.11871786896943	0	0	0	1.4668215664391957	0.5573921952468943	0.9485446129640132	0	0	0	7.480789988839898	0	0	0	0	0
LK-7154100	151.9117770522388	18.434305037313433	170.34608208955223	495.68625233208957	73.87123367537313	56.37502332089552	0	0	0	1.667723880597015	0.5509444962686567	1.325244869402985	0	0	0	18.121606809701493	0	0	0	0	0
LK-7154105	298.8779432481385	25.867981485208293	324.7459247333468	453.5385389414369	156.5928758301469	130.3451398671765	0	0	0	1.6753874018917287	0.6366472127188569	1.0834171865566513	0	0	0	8.544475749647816	0	0	0	0	0
LK-7154110	150.7852686657275	13.050513181726705	163.83578184745423	228.81223586234654	79.00181122962367	65.75971020326021	0	0	0	0.8452404910444757	0.3211913865969008	0.5465888508754276	0	0	0	4.310726504326826	0	0	0	0	0
LK-7154115	147.35833074150642	12.753910609414735	160.11224135092115	223.61195777456592	77.20631551985949	64.2651713350043	0	0	0	0.826030479884374	0.3138915823560621	0.5341663769918952	0	0	0	4.2127554474103075	0	0	0	0	0
LK-7154120	422.7372710807003	36.5880458844838	459.3253169651841	641.4914469712215	221.48722076876632	184.36204467699736	0	0	0	2.3696920909639765	0.9004829945663111	1.5324008854900382	0	0	0	12.08542966391628	0	0	0	0	0
LK-7154125	373.5362337400977	32.329680382004796	405.8659141221025	566.8303115680858	195.70903236429498	162.90473663989462	0	0	0	2.093891216451088	0.7956786622514134	1.3540496533050368	0	0	0	10.678845203900547	0	0	0	0	0
LK-7154130	331.92341608884175	28.728077718216582	360.65149380705833	503.6840776450356	173.90658446001575	144.75676466821568	0	0	0	1.8606267952212812	0.7070381821840869	1.2032053275764285	0	0	0	9.489196655628534	0	0	0	0	0
LK-7154135	357.8702318008013	30.97378290857864	388.84401470937996	543.0576117382316	187.50105197680162	156.072558956439	0	0	0	2.0060740225763367	0.762308128579008	1.2972612012660312	0	0	0	10.230977515139317	0	0	0	0	0
LK-7154140	289.5762545966812	25.062917360361514	314.6391719570427	439.42349841746096	151.71938747507272	126.28853436762472	0	0	0	1.6232459430285955	0.6168334583508662	1.0496990431584916	0	0	0	8.278554309445836	0	0	0	0	0
LK-7154145	179.6694597413052	15.550449148356172	195.21990888966135	272.6431511736402	94.13527506906456	78.35653780713149	0	0	0	1.0071534422510473	0.382718308055398	0.651292559322344	0	0	0	5.136482555480342	0	0	0	0	0
LK-7154150	137.5670795294462	11.90647468852339	149.4735542179696	208.75402038090706	72.07632777767614	59.99506028284455	0	0	0	0.7711447337126548	0.29303499881080886	0.4986735944675168	0	0	0	3.9328381419345395	0	0	0	0	0
LK-7154155	474.1413399440165	41.037084469163354	515.1784244131799	719.4956182879306	248.41965641522896	206.7801277008361	0	0	0	2.6578422583655024	1.009980058178891	1.7187379937430247	0	0	0	13.55499551766406	0	0	0	0	0
LK-7154160	681.2263030790904	58.960354196015295	740.1866572751056	1033.7409941638157	356.9188971624069	297.0929764540149	0	0	0	3.8186757898973633	1.451096800160998	2.4694103441336286	0	0	0	19.475246528476553	0	0	0	0	0
LK-7154165	239.64087341517407	20.740994163815657	260.3818675789897	363.64801770980074	125.5564499899376	104.51096800160997	0	0	0	1.3433286375528275	0.5104648822700745	0.8686858522841617	0	0	0	6.85097605151942	0	0	0	0	0
LK-7154170	161.80042627929527	14.003878592729468	175.80430487202474	245.52741543021278	84.77304743957994	70.56358513693993	0	0	0	0.9069869554876598	0.34465504308531075	0.5865182312153534	0	0	0	4.625633472987065	0	0	0	0	0
LK-7154175	169.63342724894346	14.681827329442545	184.315254578386	257.4137653451399	88.87703763332662	73.97967397866775	0	0	0	0.9508955524250353	0.3613403099215134	0.6149124572348561	0	0	0	4.84956731736768	0	0	0	0	0
LK-7154180	164.98258292321484	14.279295267019155	179.261878190234	250.3562450831519	86.44029345578953	71.95137122889186	0	0	0	0.9248248229934686	0.35143343273751804	0.5980533855357764	0	0	0	4.71660659726669	0	0	0	0	0
LK-7154185	205.12671289266177	17.75378254267367	222.88049543533543	311.2737883971533	107.47324319874129	89.45882654274685	0	0	0	1.1498563822975174	0.4369454252730566	0.7435737938857279	0	0	0	5.864267549717338	0	0	0	0	0
LK-7154190	330.2099471267312	28.579776432060594	358.78972355879176	501.0839386011453	173.00883660513364	144.0094952340877	0	0	0	1.8510217896412302	0.7033882800636675	1.1969940906346621	0	0	0	9.440211127170274	0	0	0	0	0
LK-7154195	298.63316196783694	25.84679558718601	324.47995755502296	453.16709050659546	156.46462613659233	130.2383870908725	0	0	0	1.6740152582374357	0.6361257981302256	1.0825298669935417	0	0	0	8.537477817010922	0	0	0	0	0
LK-7154200	260.2025009605005	22.52060959768748	282.723110558188	394.84968623648433	136.32942424852266	113.47820121114546	0	0	0	1.4585887045134378	0.5542637077151064	0.9432206955853564	0	0	0	7.438802393018532	0	0	0	0	0
LK-7154205	417.5968641943687	36.143142026015845	453.7400062203846	633.6910298395507	218.7939772041201	182.1202363746135	0	0	0	2.3408770742238243	0.8895332882050532	1.5137671746647396	0	0	0	11.938473078541502	0	0	0	0	0
LK-7154210	423.96117748220786	36.69397537459522	460.65515285680306	643.3486891454289	222.12846923653927	184.89580855851736	0	0	0	2.3765528092354415	0.9030900675094677	1.5368374833055856	0	0	0	12.120419327100752	0	0	0	0	0
LK-7154215	163.2691139611043	14.13099398086317	177.40010794196746	247.7561060392616	85.54254560090745	71.2041017947639	0	0	0	0.9152198174134177	0.34778353061709877	0.5918421485940102	0	0	0	4.6676210688084305	0	0	0	0	0
LK-7154220	130.46842240070254	11.292083645877165	141.7605060465797	197.98201577050438	68.3570866645932	56.89922977002872	0	0	0	0.7313525677381584	0.2779139757405002	0.4729413271373424	0	0	0	3.7298980954646077	0	0	0	0	0
LK-7154225	311.3617885435153	26.948462284344757	338.31025082786005	472.482409118352	163.13361020143068	135.7895314586802	0	0	0	1.7453667282606709	0.6632393567390549	1.1286704842752338	0	0	0	8.901370314129421	0	0	0	0	0
LK-7154230	110.15157613567757	9.533654110027626	119.6852302457052	167.15179567866227	57.712362099562746	48.03874933679724	0	0	0	0.6174646444318411	0.23463656488409962	0.39929380339925724	0	0	0	3.1490696866023895	0	0	0	0	0
LK-7154235	330.9442909676357	28.643334126127446	359.58762509376317	502.1982839056697	173.3935856857974	144.32975356299968	0	0	0	1.8551382206041092	0.7049525238295614	1.1996560493239905	0	0	0	9.461204925080956	0	0	0	0	0
LK-7154240	261.18162608170655	22.605353189776615	283.7869792714832	396.33547997585026	136.842423022741	113.90521231636144	0	0	0	1.4640772791306098	0.5563493660696317	0.9467699738377943	0	0	0	7.4667941235661095	0	0	0	0	0
LK-7154245	430.32549077004705	37.24480872317459	467.5702994932216	653.0063484513072	225.46296126895845	187.6713807424212	0	0	0	2.4122285442470592	0.9166468468138825	1.5599077919464317	0	0	0	12.302365575660001	0	0	0	0	0
LK-7154250	273.1759088164804	23.643462192868512	296.8193710093489	414.5364532830824	143.12665800691562	119.13609835525715	0	0	0	1.5313123181909658	0.581898680912567	0.9902486324301579	0	0	0	7.809692822773926	0	0	0	0	0
LK-7154255	294.71666148301284	25.50782121882947	320.2244827018423	447.22391554913185	154.41263103971897	128.5303426700086	0	0	0	1.652060959768748	0.6277831647121243	1.0683327539837904	0	0	0	8.425510894820615	0	0	0	0	0
LK-7154260	328.00691560401765	28.38910334986004	356.3960189538777	497.74090268757203	171.8545893631424	143.04872024735175	0	0	0	1.8386724967525934	0.6986955487659855	1.189008214566677	0	0	0	9.377229733438226	0	0	0	0	0
LK-7154265	441.83021094421775	38.24054593022192	480.07075687443967	670.4644248888563	231.49069686602388	192.6887612287089	0	0	0	2.4767192959988287	0.941153332479555	1.601611811412576	0	0	0	12.631268409594027	0	0	0	0	0
LK-7157	3814.1819096580616	330.11866298322326	4144.300572641285	5787.9095116998105	1998.3867249675259	1663.421760368832	0	0	0	21.38074242119322	8.124682120053421	13.826213432371613	0	0	0	109.04178634808541	0	0	0	0	0
LK-7157005	102.31857516602938	8.85570537331455	111.17428053934393	155.26544576373516	53.60837190581606	44.62266049506943	0	0	0	0.5735560474944656	0.21795129804789695	0.3708995773797545	0	0	0	2.925135842221775	0	0	0	0	0
LK-7157010	162.5347701201998	14.067436286796319	176.60220640699612	246.6417607347372	85.15779652024369	70.88384346585192	0	0	0	0.9111033864505388	0.34621928685120473	0.5891801899046818	0	0	0	4.646627270897748	0	0	0	0	0
LK-7157015	236.213935490953	20.444391591503685	256.6583270824567	358.44773962202015	123.76095428017344	103.01642913335407	0	0	0	1.3241186263927258	0.5031650780292358	0.8562633784006294	0	0	0	6.753004994602901	0	0	0	0	0
LK-7157020	200.96543112753616	17.393622276294845	218.359053403831	304.9591650048482	105.29299840831335	87.64402934557896	0	0	0	1.1265299401745366	0.42808137726632395	0.728489361312867	0	0	0	5.745302694890137	0	0	0	0	0
LK-7157025	109.90679485537605	9.512468212005341	119.4192630673814	166.78034724382076	57.58411240600815	47.93199656049324	0	0	0	0.6160925007775481	0.23411515029546826	0.39840648383614774	0	0	0	3.142071753965495	0	0	0	0	0
LK-7157030	180.1590223019082	15.592820944400739	195.75184324630894	273.38604804332317	94.39177445617374	78.57004335973947	0	0	0	1.0098977295596334	0.3837611372326607	0.6530671984485629	0	0	0	5.15047842075413	0	0	0	0	0
LK-7157035	198.51761832452112	17.18176329607201	215.69938162059313	301.2446806564335	104.01050147276753	86.57650158253901	0	0	0	1.1128085036316069	0.42286723138001064	0.7196161656817724	0	0	0	5.6753233685211955	0	0	0	0	0
LK-7157040	276.11328418009845	23.897692969135917	300.01097714923435	418.99383450118006	144.66565432957063	120.41713167090508	0	0	0	1.5477780420424816	0.588155655976143	1.0008964671874714	0	0	0	7.893668014416656	0	0	0	0	0
LK-7157045	246.00518670301324	21.29182751239503	267.2970142154083	373.30567701567907	128.8909420223568	107.28654018551383	0	0	0	1.3790043725644452	0.5240216615744892	0.8917561609250079	0	0	0	7.03292230007867	0	0	0	0	0
LK-7157050	177.95599077919465	15.402147862200186	193.35813864139485	270.0430121297499	93.23752721418248	77.60926837300353	0	0	0	0.9975484366709966	0.3790684059349787	0.6450813223805778	0	0	0	5.087497027022082	0	0	0	0	0
LK-7157055	848.4119175250187	73.430322545235	921.8422400702536	1287.4402751605408	444.51343786018765	370.0051226696427	0	0	0	4.755849905779469	1.807222964196198	3.07544960573739	0	0	0	24.25483451947529	0	0	0	0	0
LK-7157060	105.74551309025047	9.152307945626522	114.89782103587699	160.46572385151578	55.40386761558024	46.11719936332535	0	0	0	0.5927660586545674	0.22525110228873563	0.38332205126328694	0	0	0	3.023106899138294	0	0	0	0	0
LK-7157065	226.42268427889275	19.596955670612342	246.0196399495051	343.5898022283613	118.63096653799008	98.7463180811943	0	0	0	1.2692328802210064	0.4823084944839825	0.8207705958762509	0	0	0	6.473087689127133	0	0	0	0	0
LK-7157070	218.1001207486416	18.8766351378547	236.97675588649628	330.9605554437513	114.27047695713424	95.11672368685853	0	0	0	1.2225799959750454	0.46458039847051724	0.7906017307305293	0	0	0	6.235157979472731	0	0	0	0	0
LK-7157075	248.6977807863298	21.52487239064015	270.2226531769699	377.39160979893524	130.30168865145723	108.46082072485775	0	0	0	1.3940979527616677	0.5297572220494338	0.9015166761192118	0	0	0	7.109899559084505	0	0	0	0	0
LK-7157080	276.11328418009845	23.897692969135917	300.01097714923435	418.99383450118006	144.66565432957063	120.41713167090508	0	0	0	1.5477780420424816	0.588155655976143	1.0008964671874714	0	0	0	7.893668014416656	0	0	0	0	0
LK-7160	7055.585258081557	751.495265449455	7807.080523531012	15232.916622327713	3526.754691987115	3085.557573023844	0	0	0	73.60140815759767	18.65828019731282	54.926787401386804	0	0	0	296.08651731430086	0	0	0	0	0
LK-7160005	333.1961005951526	38.58505436309929	371.7811549582519	710.2166655217421	162.06373690882862	157.52942352008094	0	0	0	4.751266182467666	0.8569635351939398	3.612264015437746	0	0	0	4.382446433143692	0	0	0	0	0
LK-7160010	36.99652518656717	4.4894822761194035	41.486007462686565	120.71920475746269	17.990566697761196	13.729547574626865	0	0	0	0.40615671641791046	0.1341767723880597	0.3227495335820896	0	0	0	4.413327891791045	0	0	0	0	0
LK-7160015	72.92241138059701	8.849043843283582	81.7714552238806	237.94492770522388	35.46050606343283	27.061777052238806	0	0	0	0.8005597014925373	0.26447061567164176	0.6361590485074626	0	0	0	8.698938899253731	0	0	0	0	0
LK-7160020	253.78148594553073	29.388616535624845	283.17010248115554	540.9422271072336	123.43714676475547	119.98355055674557	0	0	0	3.6188400457137146	0.6527131589300992	2.751309897768646	0	0	0	3.3379255216172163	0	0	0	0	0
LK-7160025	195.09421641791045	23.674440298507463	218.7686567164179	636.5900186567164	94.86986940298507	72.40018656716418	0	0	0	2.1417910447761193	0.7075559701492538	1.7019589552238805	0	0	0	23.27285447761194	0	0	0	0	0
LK-7160030	307.8754988228094	35.65285679491903	343.52835561772844	656.245105447551	149.74801251506616	145.55827561872763	0	0	0	4.390202776546117	0.7918402268199617	3.337756905456294	0	0	0	4.049410780193222	0	0	0	0	0
LK-7160035	174.8710354477612	21.220382462686565	196.09141791044775	570.6020289179104	85.03579757462686	64.89528917910448	0	0	0	1.919776119402985	0.6342117537313432	1.5255363805970148	0	0	0	20.860424440298505	0	0	0	0	0
LK-7160040	151.3169776119403	18.36212686567164	169.67910447761196	493.74542910447764	73.58199626865672	56.15429104477612	0	0	0	1.6611940298507464	0.5487873134328358	1.3200559701492538	0	0	0	18.050652985074628	0	0	0	0	0
LK-7160045	97.54710820895522	11.837220149253731	109.38432835820895	318.2950093283582	47.43493470149254	36.20009328358209	0	0	0	1.0708955223880596	0.3537779850746269	0.8509794776119403	0	0	0	11.63642723880597	0	0	0	0	0
LK-7160050	121.65629630984833	10.529391317074955	132.18568762692328	184.60987211621142	63.74009769662818	53.05612982308494	0	0	0	0.6819553961836111	0.2591430505497722	0.44099782286540185	0	0	0	3.4779725205364165	0	0	0	0	0
LK-7160055	199.00718088512414	17.22413509211658	216.2313159772407	301.98757752611647	104.2670008598767	86.79000713514701	0	0	0	1.115552790940193	0.4239100605572733	0.7213908048079914	0	0	0	5.689319233794984	0	0	0	0	0
LK-7160060	179.6694597413052	15.550449148356172	195.21990888966135	272.6431511736402	94.13527506906456	78.35653780713149	0	0	0	1.0071534422510473	0.382718308055398	0.651292559322344	0	0	0	5.136482555480342	0	0	0	0	0
LK-7160065	1172.5023326442124	101.4804515267385	1273.9827841709507	1779.2380028906493	614.3160321264568	511.34579849613056	0	0	0	6.572568104063374	2.4975758795440823	4.2502607072943155	0	0	0	33.52009733072321	0	0	0	0	0
LK-7160070	445.9914927093434	38.60070619660074	484.59219890594414	676.7790482811614	233.67094165645182	194.5035584258768	0	0	0	2.5000457381218095	0.9500173804862877	1.6166962439854369	0	0	0	12.75023326442123	0	0	0	0	0
LK-7160075	97.42814832089552	11.822784514925372	109.25093283582089	317.9068446828358	47.37708722014925	36.1559468283582	0	0	0	1.069589552238806	0.35334654850746267	0.849941697761194	0	0	0	11.622236473880596	0	0	0	0	0
LK-7160080	136.68491138059701	16.586543843283582	153.2714552238806	446.0011777052239	66.46675606343284	50.724277052238804	0	0	0	1.5005597014925374	0.4957206156716418	1.1924090485074628	0	0	0	16.305188899253732	0	0	0	0	0
LK-7160085	139.06410914179105	16.87525652985075	155.9393656716418	453.76447061567166	67.62370569029851	51.60720615671642	0	0	0	1.526679104477612	0.5043493470149254	1.2131646455223881	0	0	0	16.589004197761195	0	0	0	0	0
LK-7160090	114.91525186567164	13.944822761194029	128.86007462686567	374.96704757462686	55.88066697761194	42.64547574626865	0	0	0	1.2615671641791044	0.41676772388059696	1.0024953358208955	0	0	0	13.708278917910446	0	0	0	0	0
LK-7160095	106.11222014925373	12.876585820895523	118.98880597014926	346.24286380597016	51.59995335820896	39.378638059701494	0	0	0	1.1649253731343283	0.38484141791044774	0.9256996268656716	0	0	0	12.658162313432836	0	0	0	0	0
LK-7160100	167.1386427238806	20.282066231343283	187.4207089552239	545.3713269589553	81.27571128731343	62.02576958955224	0	0	0	1.8348880597014925	0.6061683768656716	1.4580806902985075	0	0	0	19.938024720149254	0	0	0	0	0
LK-7160105	56.62490671641791	6.871361940298508	63.49626865671642	184.7663712686567	27.535401119402984	21.013712686567164	0	0	0	0.6216417910447761	0.20536380597014925	0.4939832089552239	0	0	0	6.754804104477612	0	0	0	0	0
LK-7160110	188.56175410767702	21.83598643576661	210.39774054344363	401.9245723706808	91.71482635657947	89.14877565932042	0	0	0	2.68882824258245	0.4849713040274282	2.0442461296346024	0	0	0	2.480106415532671	0	0	0	0	0
LK-7160115	140.41424619208502	16.26036833263597	156.674614524721	299.2968331386961	68.2962898199554	66.3854565438683	0	0	0	2.0022607055649577	0.3611383464375152	1.522266700806235	0	0	0	1.8468340754526094	0	0	0	0	0
LK-7160120	175.32598499940673	20.303246797854204	195.62923179726093	373.7121659682627	85.27706133256729	82.89113016543119	0	0	0	2.5000905531234583	0.4509295746501215	1.9007537766897526	0	0	0	2.306019596944925	0	0	0	0	0
LK-7160125	201.79752321594734	23.368726073679017	225.16624928962634	430.13697877309886	98.15259138059164	95.40642115320964	0	0	0	2.877565932041442	0.5190130334047349	2.1877384825794524	0	0	0	2.6541932341204166	0	0	0	0	0
LK-7160130	415.6386139519567	35.97365484183758	451.61226879379427	630.7194423608189	217.76797965568343	181.26621416418158	0	0	0	2.3298999249894803	0.8853619714960025	1.5066686181598639	0	0	0	11.88248961744635	0	0	0	0	0
LK-7160135	239.394780393063	27.722595190067885	267.1173755831309	510.2765679741705	116.43957608648135	113.1817619764312	0	0	0	3.413690383258289	0.6157112791721571	2.5953399489155484	0	0	0	3.148700718804449	0	0	0	0	0
LK-7160140	50.83302628538598	5.886608754301273	56.71963503968725	108.35199560348973	24.72474972990189	24.032986317110794	0	0	0	0.7248621406758385	0.13073997514472888	0.5510938192809457	0	0	0	0.668594303271778	0	0	0	0	0
LK-7160145	182.03978092389167	21.080723425780786	203.12050434967244	388.0228068970255	88.54259431576186	86.0652981695779	0	0	0	2.595827062269324	0.4681971185371611	1.9735397528211982	0	0	0	2.3943245049242163	0	0	0	0	0
LK-7160150	293.2969705296421	33.96462183142131	327.26159236106344	625.1705708593804	142.65714089441508	138.66579652400907	0	0	0	4.182317785257951	0.754344988665247	3.1797073572851553	0	0	0	3.8576629800096174	0	0	0	0	0
LK-7160155	248.79409468734193	28.811062469165098	277.605157156507	530.3114652744384	121.01132226295377	117.62559718223659	0	0	0	3.5477214960625	0.6398858406140125	2.697240315499572	0	0	0	3.2723275899754567	0	0	0	0	0
LK-7160160	359.0921705895945	41.583892785101824	400.67606337469635	765.4148519612557	174.65936412972204	169.77264296464682	0	0	0	5.120535574887433	0.9235669187582357	3.8930099233733224	0	0	0	4.723051078206674	0	0	0	0	0
LK-7163	6666.991175754245	772.0565051490379	7439.047680903282	14210.875317716564	3242.7675532546036	3152.039518632085	0	0	0	95.06908891067717	17.147164438227158	72.27855389784358	0	0	0	87.68929662080723	0	0	0	0	0
LK-7163005	233.25645269067678	27.011759415963578	260.26821210664036	497.1925534107302	113.45394593041773	110.27966551549707	0	0	0	3.32615986061064	0.5999238104754351	2.5287927707382263	0	0	0	3.0679648029376683	0	0	0	0	0
LK-7163010	255.50789061182687	29.588539097091683	285.09642970891855	544.6221062032013	124.27685524614837	120.79976518638331	0	0	0	3.643458005208366	0.6571533845010523	2.770026291631018	0	0	0	3.3606324979547484	0	0	0	0	0
LK-7163015	298.8598300099296	34.60881675170334	333.46864676163295	637.0279590574982	145.36286822334773	141.29582144173062	0	0	0	4.2616423214073835	0.7686523821716513	3.240015737508353	0	0	0	3.930829903763888	0	0	0	0	0
LK-7163020	398.79947791440543	46.182111698839044	444.9815896132445	850.05207116851	193.9726592017586	188.5455794463145	0	0	0	5.6867486432644085	1.0256921068901559	4.323486982207872	0	0	0	5.245311533969912	0	0	0	0	0
LK-7163025	235.36650283837204	27.256109213311934	262.622612051684	501.6901834169128	114.4802562965646	111.27726117394319	0	0	0	3.3562484777707695	0.6053507528399333	2.551668363236681	0	0	0	3.095717774016874	0	0	0	0	0
LK-7163030	338.37531459404096	39.1848220474998	377.5601366415408	721.2563028096448	164.5828623530073	159.97806740899412	0	0	0	4.82512006095162	0.8702842119067989	3.6684131970248615	0	0	0	4.4505673621562885	0	0	0	0	0
LK-7163035	225.00807484059527	26.05657384451092	251.0646486851062	479.61090884110735	109.44200540820724	106.37997339611684	0	0	0	3.208540720802863	0.578709399414215	2.4393700000624503	0	0	0	2.9594759159916815	0	0	0	0	0
LK-7163040	346.81551518482206	40.16222123689322	386.97773642171524	739.2468228343752	168.68810381759477	163.96845004277853	0	0	0	4.945474529592136	0.8919919813647916	3.7599155670186786	0	0	0	4.561579246473112	0	0	0	0	0
LK-7163045	248.2186264652432	28.74442161534282	276.963048080586	529.0848389091159	120.7314194358228	117.35352563902401	0	0	0	3.539515509564283	0.6384057654236949	2.6910015175454483	0	0	0	3.264758597862946	0	0	0	0	0
LK-7163050	337.4162008905431	39.073753957796	376.48995484833915	719.2119255341073	164.11635764112236	159.52461483697314	0	0	0	4.811443416787925	0.8678174199229362	3.658015200434655	0	0	0	4.437952375302104	0	0	0	0	0
LK-7163055	277.56750579227736	32.14310516027903	309.7106109525564	591.6427835405647	135.00646361950203	131.22917434286535	0	0	0	3.9580208209733523	0.7138896001298969	3.009180213205768	0	0	0	3.6507771956009916	0	0	0	0	0
LK-7163060	264.13991394330753	30.588151904425864	294.7280658477334	563.0215016830391	128.47539765311285	124.88083833457195	0	0	0	3.7665478026816217	0.6793545123558176	2.863608260942877	0	0	0	3.474167379642409	0	0	0	0	0
LK-7163065	152.69090159685751	17.68203988084458	170.37294147770208	325.4648622655767	74.26755013208266	72.18964946573658	0	0	0	2.177321750860255	0.3927132838309592	1.6553610571608786	0	0	0	2.008305907186171	0	0	0	0	0
LK-7163070	213.30688765792155	24.70154315012459	238.0084308080461	454.66950607954936	103.75064792321096	100.84785201746115	0	0	0	3.0416856620057833	0.5486145372110888	2.3125144416619308	0	0	0	2.805573076370631	0	0	0	0	0
LK-7163075	231.7218707650802	26.8340504724375	258.55592123751774	493.9215497698701	112.70753839140183	109.55414140026353	0	0	0	3.304277229948728	0.5959769433012546	2.512155976193896	0	0	0	3.0477808239709727	0	0	0	0	0
LK-7163080	212.9232421765224	24.657115914243068	237.58035809076546	453.85175516933435	103.56404603845698	100.66647098865276	0	0	0	3.036215004340305	0.5476278204175435	2.308355243025848	0	0	0	2.800527081628957	0	0	0	0	0
LK-7163085	136.1941458966945	15.77166873793926	151.96581463463374	290.30157312633094	66.24366908766166	64.39026522697608	0	0	0	1.9420834712446995	0.35028446170851885	1.4765155158093262	0	0	0	1.7913281332941977	0	0	0	0	0
LK-7163090	315.93205393219137	36.585828748430934	352.5178826806223	673.4178745620663	153.6666520948997	149.3672772237037	0	0	0	4.505086587521156	0.8125612794844093	3.425100076814029	0	0	0	4.155376669768372	0	0	0	0	0
LK-7163095	211.96412847302454	24.546047824539272	236.51017629756382	451.8073778937968	103.09754132657204	100.2130184166318	0	0	0	3.02253836017661	0.5451610284336807	2.297957246435642	0	0	0	2.7879120947747724	0	0	0	0	0
LK-7163100	116.24458086393925	13.46145247210027	129.70603333603952	247.7785257951501	56.54037108045489	54.958451728940155	0	0	0	1.6576092726398421	0.2989751884441724	1.2602371867330306	0	0	0	1.5289364067271602	0	0	0	0	0
