entity_id	valid	rejected	polled	electors	UNP	SLFP	SLMP 
LK-7118015	283.3048648340367	3.9360670696931677	287.2409319037299	483.2441969887077	136.63118797764344	142.47091365347325	4.202763202920042
LK-7118020	120.79453013631979	2.605483521267424	123.40001365758721	271.36196020520526	47.49472902493363	71.19384384256216	2.1059572688239965
LK-7118025	154.58066939249343	3.334235303155756	157.9149046956492	347.26169644305213	60.77896902288499	91.1067084361209	2.6949919334875503
LK-7118030	194.17947776800884	4.188363735691544	198.36784150370036	436.21945181859314	76.3486696656452	114.44544220706611	3.385365895297522
LK-7118035	195.4509991378648	4.215789878020674	199.66678901588548	439.0758935049637	76.84861418169713	115.19485108961939	3.407533866548301
LK-7118040	144.04520661368662	3.106990123857244	147.15219673754385	323.5940367559816	56.63657160416898	84.89732055210797	2.511314457409668
LK-7118045	192.9079563981528	4.160937593362412	197.0688939915152	433.3630101322225	75.84872514959325	113.6960333245128	3.3631979240467427
LK-7118050	225.42257428447047	4.862263232921614	230.28483751739208	506.4063046836988	88.63302063149268	132.85948903551827	3.930064617459518
LK-7118055	128.24201244547635	2.7661223549094758	131.00813480038582	288.0925472253758	50.422975476094955	75.58323872608855	2.2357982432928445
LK-7118060	191.81808093827624	4.137429471366015	195.95551040964224	430.9146315439048	75.4202012786916	113.05368285375285	3.3441968058317895
LK-7118065	81.01407585082501	1.747437068398904	82.7615129192239	181.99614173161135	31.853607737023157	47.748051659823645	1.4124164539781991
LK-7118070	119.88630058642264	2.585893419603759	122.4721940060264	269.32164471494053	47.137625799182246	70.65855178359553	2.0901230036448686
LK-7118075	95.18245682922041	2.0530426543520757	97.23549948357248	213.82506337974067	37.4244180587447	56.098607779703116	1.6594309907725926
LK-7118080	186.00541181893453	4.0120528207185595	190.0174646396531	417.8566124062108	73.13474063388277	109.6278136763664	3.242857508685372
LK-7118085	100.45018821862384	2.1666652440013316	102.61685346262516	225.65889322327595	39.49561676810271	59.20330172170959	1.751269728811534
LK-7118090	126.42555334568208	2.726942151582146	129.15249549726423	284.0119162448464	49.70876902459219	74.51265460815529	2.2041297129345887
LK-7118095	108.44260825771866	2.339058138641582	110.78166639636025	243.6136695376053	42.63812515471485	63.913871840615954	1.8906112623878584
LK-7118100	143.50026888374833	3.0952360628590454	146.59550494660738	322.36984746182276	56.42230966871815	84.57614531672799	2.501813898302191
LK-7118105	177.8576938722143	2.9401240665949966	180.7978179388093	398.937588982189	81.70533457303077	91.2627190051428	4.889640294040736
LK-7118110	729.8532662973428	15.742605696921068	745.5958719942638	1639.597527976714	286.96815221380956	430.16069858558615	12.724415497947094
LK-7118115	168.20411264095057	3.628086828110729	171.83219946906132	377.86642879702265	66.13551740915571	99.1360893206204	2.9325059111744674
LK-7118120	122.7926351460935	2.648581744927487	125.441216891021	275.8506542837876	48.28035612158667	72.37148637228876	2.1407926522180776
LK-7118125	229.78207612397674	4.956295720907205	234.73837184488394	516.1998190369693	90.34711611509931	135.4288909185581	4.006069090319332
LK-7118130	258.0490047906924	3.585177369681761	261.6341821603741	440.16428795483057	124.4508882742101	129.77001825025664	3.8280982662256187
LK-7118135	187.77182901790806	2.608788639215239	190.3806176571233	320.2897584692597	90.55788040378694	94.42839625869739	2.7855523554237482
LK-7118140	239.6012461503365	3.3288753279342993	242.9301214782708	408.6972239648683	115.55397370822402	120.49284247747235	3.554429964640128
LK-7118145	204.46265826394435	2.840680962701038	207.3033392266454	348.75995922208284	98.60746977301244	102.82203148169272	3.0331570092391926
LK-7118150	284.82078684774353	6.143455881725295	290.9642427294688	639.8429377470103	111.98757159563299	167.86758969193605	4.965625560174476
LK-7118155	153.12750211265802	3.3028911404938928	156.43039325315192	343.99719165862865	60.20760386168279	90.2502411417743	2.669657109200946
LK-7118160	139.05830694133712	2.2987404480344016	141.35704738937153	311.90995728854926	63.881439404945226	71.35389487753145	3.8229726588604467
LK-7118165	82.8305349506193	1.7866172717262336	84.61715222234552	186.07677271214075	32.56781418852592	48.81863577775692	1.4440849843364547
LK-7118170	148.40470845319288	3.2010226118428355	151.6057310650357	333.3875511092522	58.350667087775605	87.4667224351478	2.5873189302694812
LK-7118175	98.81537502880897	2.131403061006735	100.94677808981571	221.98632534079948	38.85283096175022	58.23977601556965	1.722768051489104
LK-7118180	112.97468547520121	1.8675581834558503	114.84224365865705	253.40398640206874	51.89898887177848	57.96981143039777	3.1058851730249586
LK-7118185	114.44188918267135	1.8918121858383936	116.33370136850974	256.69494726443327	52.573001714269104	58.72266612429903	3.1462213441032048
LK-7118190	150.95895923526166	2.4954673562483656	153.45442659151	338.603306505506	69.34843246070257	77.4603829502862	4.150143824272889
LK-7121	4649.681230803464	93.65112760162984	4743.332358405095	15443.516834922963	1821.8366409256955	2755.267869646284	72.57672023148506
LK-7121005	81.86312897287789	1.7877565084920974	83.65088548136998	313.39225056447737	29.476001777310277	51.56651765068599	0.8206095448816185
LK-7121010	87.63812693259823	1.9138729948584954	89.55199992745672	335.5003672503378	31.555373189818553	55.2042546631725	0.8784990796071782
LK-7121015	129.9881119705474	2.83872722821208	132.8268391987595	497.6265562799807	46.804096881545895	81.88099275474025	1.3030223342612826
LK-7121020	81.35655020448135	1.7766936588108342	83.1332438632922	311.4529420832615	29.293600776213058	51.247417912748574	0.8155315155197272
LK-7121025	59.472347409751634	1.2987785525802737	60.77112596233191	227.6748156947379	21.413877528813284	37.462309233852324	0.5961606470860272
LK-7121030	79.7354981456125	1.7412925398307928	81.47679068544329	305.2471549433709	28.709917572701965	50.22629875134885	0.7992818215616754
LK-7121035	105.26706807279717	2.298860163766447	107.56592823656362	402.98830239664846	37.9029280280017	66.30892554339448	1.055214501400992
LK-7121040	109.52232972732796	2.391788101089056	111.91411782841702	419.27849363886145	39.43509643721833	68.98936334206876	1.097869948040878
LK-7121045	71.73155360494745	1.5664995148668377	73.29805311981428	274.60608094016084	25.827981755365936	45.18452289193772	0.7190489576437944
LK-7121050	106.78680437798674	2.3320487128102356	109.11885309079697	408.80622784029595	38.45013103129335	67.26622475720671	1.0704485894866655
LK-7121055	85.10523309061563	1.8585587464521804	86.9637918370678	325.80382484425866	30.643368184332466	53.60875597348544	0.8531089327977222
LK-7121060	89.6644420061843	1.958124393583547	91.62256639976786	343.25760117520105	32.284977194207414	56.48065361492215	0.8988111970547429
LK-7121065	77.3039200573092	1.6881908613607306	78.99211091866992	295.938474233535	27.834392767435325	48.69462000924927	0.7749072806245977
LK-7121070	140.62626610687437	3.0710470715186027	143.697313178393	538.3520343855131	50.634517904587454	88.58208725142593	1.409660950860998
LK-7121075	88.75260022307057	1.9382112641572737	90.69081148722785	339.7668459090126	31.956655392232427	55.90627408663481	0.8896707442033388
LK-7121080	138.09337226489177	3.015732823112288	141.10910508800407	528.6554919794339	49.72251289910137	86.98658856173886	1.384270804051542
LK-7121085	176.8973059240653	3.863147108697032	180.76045303276234	677.2065216405662	63.69442958314819	111.42962848774471	1.773247853172408
LK-7121090	223.29992110918667	4.876504139500721	228.1764252486874	854.8471785199357	80.40236128365328	140.65916448281178	2.2383953427216423
LK-7121095	186.82393875119854	3.0883429700438736	189.9122817212424	419.0490164744167	85.82430194380684	95.86349769009502	5.136139117296684
LK-7121100	106.29075747450388	1.7570677281575964	108.04782520266147	238.4118313624081	48.8284859226545	54.54014004706976	2.922131504779615
LK-7121105	113.6267760118546	1.878337740070314	115.50511375192492	254.86663567423076	52.19855013510765	58.30441351657611	3.1238123601708456
LK-7121110	224.80821251125897	3.7162521428363893	228.52446465409537	504.248336577854	103.27374553273091	115.35406920998344	6.180397768544615
LK-7121115	226.27541621872913	3.7405061452189328	230.01592236394808	507.53929744021855	103.94775837522155	116.10692390388472	6.220733939622861
LK-7121120	194.32297992271262	3.212307871110207	197.53528779382282	435.8694831042798	89.26925647209228	99.71142168114594	5.342301769474387
LK-7121125	171.4262552253829	3.743668332139392	175.16992355752228	656.2619900434353	61.72449877129826	107.98335131802067	1.7184051360639832
LK-7121130	94.52759818279092	2.064327750523672	96.5919259333146	361.874962594873	34.03602680474071	59.54401109912133	0.9475602789288986
LK-7121135	125.63153456233735	2.7435867209532185	128.37512128329058	480.9485033415247	45.235448272109835	79.1367350084785	1.2593512817490184
LK-7121140	87.94207419363615	1.9205107046672532	89.8625848983034	336.6639523390673	31.664813790476884	55.395714505934954	0.881545897224313
LK-7121145	63.52497755692381	1.3872813500303776	64.91225890695418	243.1892835444645	22.87308553759102	40.01510713735163	0.6367848819811569
LK-7121150	86.01707487372936	1.8784718758784538	87.89554674960782	329.29458011044716	30.971689986307457	54.183135501772774	0.8622493856491262
LK-7121155	43.56577408210085	0.9514050725886161	44.517179154689465	166.78052938456096	15.686486094360665	27.442577462617542	0.43671052512264347
LK-7121160	65.6526083841892	1.433745318691682	67.08635370288087	251.33437916557094	23.63916974219933	41.35532603668876	0.6581126053010999
LK-7121165	84.80128582957771	1.8519210366434227	86.65320686622113	324.64023975552914	30.533927583674135	53.41729613072298	0.8500621151805874
LK-7121170	121.78153592252379	2.65950906337562	124.44104498589941	466.20975888428444	43.849200663770986	76.71157700015416	1.2207582585986454
LK-7121175	120.66706263205144	2.6351707940768416	123.30223342612828	461.9432802256096	43.447918461357105	76.00955757669185	1.2095865940024848
LK-7121180	96.4525975026977	2.106366579312471	98.55896408201018	369.24433482349315	34.729150608910125	60.756590103283486	0.966856790504085
LK-7121185	67.98287071881319	1.4846344272254917	69.46750514603869	260.25519817916376	24.47821434724653	42.82318483120086	0.6814715403657995
LK-7121190	142.31875962460413	2.3526382311067207	144.67139785571084	319.22320364935933	65.37924572159108	73.02690530842317	3.9126085945898827
LK-7121195	179.8139654821745	2.9724627364383878	182.78642821861288	403.32553679867505	82.60401836301827	92.26652526367783	4.943421855478397
LK-7121200	112.32259493854781	1.8567786268413864	114.1793735653892	251.9413371299067	51.59942760844931	57.635209344219426	3.087957985879071
LK-7124	3747.669728597466	81.84296194198352	3829.512690539451	14347.004144034678	1349.4026061172117	2360.6998612609837	37.56726121927112
LK-7124005	125.63153456233735	2.7435867209532185	128.37512128329058	480.9485033415247	45.235448272109835	79.1367350084785	1.2593512817490184
LK-7124010	102.43022696977667	2.2369082055513743	104.66713517532804	392.12817490183994	36.88148242185729	64.52196701094498	1.0267775369744014
LK-7124015	88.65128446939127	1.9359986942210212	90.58728316361228	339.3789842127694	31.920175192012984	55.84245413904733	0.8886551383309605
LK-7124020	64.63945084739615	1.4116196193291561	66.0510704667253	247.4557622031393	23.274367740004898	40.71712656081394	0.6479565465773175
LK-7124025	109.42101397364866	2.3895755311528033	111.81058950480146	418.89063194261826	39.39861623699888	68.92554339448127	1.0968543421684998
LK-7124030	144.67889625404655	3.1595498689687065	147.83844612301525	553.8665022352398	52.09372591336519	91.13488515492523	1.4502851857561276
LK-7124035	102.12627970873875	2.2302704957426167	104.35655020448137	390.9645898131104	36.77204182119896	64.33050716818252	1.0237307193572667
LK-7124040	61.90392549805493	1.351880231050336	63.25580572910527	236.98349640457386	22.289402334079924	38.9939879759519	0.620535188023105
LK-7124045	108.10390917581769	2.3608121219815197	110.46472129779922	413.8484298914571	38.92437363414612	68.095884075844	1.0836514658275826
LK-7124050	96.3512817490184	2.1041540093762183	98.45543575839461	368.85647312724996	34.69267040869068	60.692770155696	0.9658411846317068
LK-7124055	44.173668604176676	0.9646804922061316	45.13834909638281	169.10769956201995	15.905367295677326	27.825497148142436	0.4428041603569129
LK-7124060	107.29338314638326	2.343111562491499	109.63649470887476	410.7455363215118	38.63253203239057	67.58532449514414	1.0755266188485568
LK-7124065	113.47364412082082	2.478078328602907	115.95172244942373	434.40509979234486	40.85782424577662	71.47834129798058	1.1374785770636295
LK-7124070	91.48812557241179	1.997950652436094	93.48607622484789	350.23911170757805	32.9416207981574	57.629412671496844	0.9170921027575514
LK-7124075	134.74995239347473	2.942718015215952	137.6926704086907	515.8560560034095	48.51866629185974	84.88053029135193	1.3507558102630601
LK-7124080	107.90127766845909	2.356386982109014	110.2576646505681	413.0727064989708	38.851413233707234	67.96824418066903	1.0816202540828261
LK-7124085	86.72628514948448	1.8939598654322218	88.6202450149167	332.0096119841493	31.22705138784356	54.629875134885154	0.869358626755774
LK-7124090	32.319725423698074	0.7058098096645781	33.02553523336265	123.72788110156965	11.637183870002449	20.35856328040697	0.32397827328865875
LK-7124095	165.14467849726603	3.6064889960917306	168.75116749335774	632.214564876359	59.46272635769276	104.02651456759672	1.6554375719765322
LK-7124100	191.08151143916794	4.1729068997723955	195.25441833894033	731.5071591146093	68.80165761387028	120.3644211499923	1.9154326753053619
LK-7124105	75.98681525947823	1.6594274521894468	77.64624271166768	290.8962721823738	27.36015016458256	47.864960690611994	0.7617044042836805
LK-7124110	144.57758050036725	3.157337299032454	147.7349177993997	553.4786405389965	52.05724571314575	91.07106520733775	1.4492695798837494
LK-7124115	110.94075027883822	2.4227640801965924	113.36351435903481	424.70855738626574	39.94581924029053	69.88284260829352	1.1120884302541736
LK-7124120	57.243400828806934	1.2501020139827166	58.493502842789646	219.14185837738825	20.611313123985525	36.0582703869277	0.5738173178937059
LK-7124125	118.94469481950327	2.5975571051605475	121.54225192466382	455.3496313894758	42.82775505762657	74.92461846770465	1.1923212941720545
LK-7124130	73.65655292485424	1.608538343655637	75.26509126850986	281.975453168781	26.52110555953536	46.39710189609989	0.7383454692189809
LK-7124135	180.24072579548238	3.9361619165933677	184.17688771207574	690.0059576165906	64.89827619038984	113.53568675813165	1.80676284696089
LK-7124140	84.29470706118119	1.8408581869621596	86.13556524814335	322.70093127431335	30.35152658257692	53.098196392785574	0.8449840858186962
LK-7124145	84.19339130750188	1.8386456170259071	86.03203692452779	322.31306957807016	30.315046382357476	53.03437644519809	0.843968479946318
LK-7124150	98.98549134468031	2.161680827718786	101.1471721723991	378.94087722957227	35.64115561439621	62.352088792970555	0.9922469373135411
LK-7124155	99.08680709835961	2.1638933976550385	101.25070049601466	379.3287389258154	35.677635814615655	62.41590874055804	0.9932625431859193
LK-7124160	109.42101397364866	2.3895755311528033	111.81058950480146	418.89063194261826	39.39861623699888	68.92554339448127	1.0968543421684998
LK-7124165	56.73682206041041	1.2390391643014536	57.97586122471186	217.20254989617243	20.42891212288831	35.73917064899029	0.5687392885318148
LK-7124170	67.98287071881319	1.4846344272254917	69.46750514603869	260.25519817916376	24.47821434724653	42.82318483120086	0.6814715403657995
LK-7124175	84.4973385685398	1.845283326834665	86.34262189537446	323.4766546667997	30.424486983015807	53.22583628796054	0.8470152975634527
LK-7124180	84.4973385685398	1.845283326834665	86.34262189537446	323.4766546667997	30.424486983015807	53.22583628796054	0.8470152975634527
LK-7124185	63.01839878852728	1.3762185003491145	64.39461728887639	241.24997506324866	22.6906845364938	39.69600739941421	0.6317068526192656
LK-7124190	75.07497347636449	1.6395143227631734	76.71448779912767	287.4055169161853	27.03182836260757	47.29058116232465	0.7525639514322763
LK-7127	4731.992518493608	105.19292974149403	4837.185448235102	18248.668636287293	1765.8529987220631	2915.492191289152	50.64732848239363
LK-7127005	62.815767281168675	1.3717933604766093	64.18756064164529	240.47425167076236	22.617724136054917	39.56836750423925	0.6296756408745092
LK-7127010	180.74730456387888	3.9472247662746307	184.69452933015353	691.9452660978066	65.08067719148706	113.85478649606907	1.8118408763227813
LK-7127015	98.6815440836424	2.155043117910028	100.83658720155242	377.77729214084275	35.53171501373788	62.16062895020811	0.9892001196964063
LK-7127020	90.98154680401527	1.986887802754831	92.96843460677009	348.2998032263622	32.75921979706018	57.31031293355942	0.9120140733956601
LK-7127025	111.14338178619683	2.4271892200690974	113.57057100626592	425.48428077875207	40.01877964072943	70.01048250346848	1.11411964199893
LK-7127030	175.47888537255508	3.832171129589496	179.31105650214457	671.7764578931619	63.183706780075994	110.53614922151996	1.759029370959113
LK-7127035	135.05389965451266	2.94935572502471	138.00325537953736	517.0196410921391	48.62810689251807	85.07199013411439	1.353802627880195
LK-7127040	68.28681797985111	1.4912721370342494	69.77809011688535	261.4187832678932	24.58765494790486	43.01464467396331	0.6845183579829341
LK-7127045	80.95128718976414	1.767843379065824	82.71913056882997	309.90149529828886	29.147679975335286	50.99213812239864	0.8114690920302143
LK-7127050	101.51838518666291	2.2169950761251007	103.73538026278801	388.6374196356514	36.5531606198823	63.94758748265762	1.0176370841229971
LK-7127055	135.56047842290917	2.960418574705973	138.52089699761513	518.9589495733549	48.81050789361528	85.3910898720518	1.358880657242086
LK-7127060	89.563126252505	1.9559118236472943	91.5190380761523	342.8697394789579	32.24849699398797	56.416833667334664	0.8977955911823646
LK-7127065	79.02628786985736	1.7258045502770247	80.75209242013439	302.5321230696687	28.454556171165862	49.77955911823647	0.7921725804550277
LK-7127070	53.899980957389886	1.1770872060863808	55.07706816347627	206.3424224013638	19.407466516743895	33.95221211654077	0.5403023241052239
LK-7127075	197.4644039209641	4.312298805756309	201.7767027267204	755.9424459779286	71.0999102276952	124.38507784800369	1.9794158452651909
LK-7127080	162.0038901332076	3.5378993280679008	165.5417894612755	620.190852292821	58.33184015089002	102.04809619238478	1.623953789932807
LK-7127085	110.535487264121	2.413913800451582	112.94940106457258	423.1571106012931	39.79989843941276	69.62756281794357	1.1080260067646606
LK-7127090	107.19206739270396	2.340898992555246	109.53296638525921	410.35767462526866	38.59605183217113	67.52150454755666	1.0745110129761786
LK-7127095	183.58414566689942	4.009176724489704	187.59332239138914	702.8053935926151	66.10212279763147	115.64174502851859	1.8402778407493723
LK-7127100	129.78548046318883	2.8343020883395753	132.6197825515284	496.8508328874945	46.731136481107015	81.7533528595653	1.3009911225165263
LK-7127105	184.29335594265453	4.024664714043471	188.318020656698	705.5204254663172	66.35748419916756	116.08848466163094	1.8473870818560196
LK-7127110	105.6723310875144	2.3077104435114575	107.98004153102585	404.5397491816212	38.04884882887948	66.56420533374441	1.059276924890505
LK-7127115	41.74209051587338	0.9115788137360694	42.65366932960944	159.799018852184	15.029842490410685	26.293818406042856	0.41842961941983514
LK-7127120	88.64280550373134	2.2856693097014924	90.92847481343283	364.5263409514925	43.62270289179104	43.5252098880597	1.494892723880597
LK-7127125	83.48418103174676	1.8231576274721388	85.30733865921889	319.598037704368	30.05968498082137	52.58763681208571	0.8368592388396703
LK-7127130	116.31048522384135	2.54003028681798	118.85051551065933	445.2652272871535	41.87926985192104	73.2652998304301	1.1659155414902203
LK-7127135	153.39205107046672	3.3498308834864297	156.74188195395314	587.2226081121519	55.231023132237326	96.62340064744873	1.5376272907806563
LK-7127140	217.32229164210776	4.745962513261818	222.06825415536957	831.9633384415891	78.25002947070612	136.8937875751503	2.178474596251326
LK-7127145	143.159159948857	3.1263613199249174	146.2855212687819	548.0485767915922	51.54652291007354	90.177585941113	1.435051097670454
LK-7127150	78.21576184042293	1.708103990787004	79.92386583120992	299.4292294997234	28.162714569410312	49.26899953753661	0.7840477334760018
LK-7127155	94.32496667543232	2.0599026106511666	96.38486928608349	361.0992392023867	33.96306640430182	59.416371203946355	0.9455290671841421
LK-7127160	108.81311945157283	2.3763001115352878	111.18941956310812	416.56346176515933	39.17973503568223	68.54262370895638	1.0907607069342304
LK-7127165	142.07657416044776	3.6634678171641792	145.74004197761195	584.2623484141791	69.91841184701492	69.76215018656717	2.396012126865672
LK-7127170	83.96735074626866	2.1651119402985075	86.13246268656717	345.2994402985075	41.321828358208954	41.2294776119403	1.416044776119403
LK-7127175	136.2696886986643	2.9759065642597413	139.24559526292404	521.673981447057	49.065869295151394	85.83782950516418	1.3659898983487337
LK-7127180	80.34339266768832	1.7545679594483083	82.09796062713663	307.5743251208299	28.928798774018627	50.609218436873746	0.8053754567959448
LK-7127185	46.50393093880068	1.0155696007399415	47.51950053954062	178.02851857561276	16.744411900724526	29.293355942654543	0.4661630954216125
LK-7127190	111.04206603251752	2.424976650132845	113.46704268265037	425.09641908250893	39.982299440509976	69.94666255588099	1.1131040361265518
LK-7127195	207.08940052049803	4.522492949700306	211.61189347019834	792.7893071210294	74.56552924854233	130.44797286881456	2.075898403141124
LK-7127200	106.96295475746268	2.758057369402985	109.72101212686567	439.86440065298507	52.63837453358209	52.5207322761194	1.803847947761194
LK-7127205	48.09039179104477	1.240018656716418	49.330410447761196	197.7624067164179	23.666138059701492	23.613246268656717	0.8110074626865672
LK-7130	4948.090220148117	92.65655333281818	5040.746773480936	13290.288878390393	2326.5397884428426	2505.3144008008517	116.23603090442249
LK-7130005	186.9869613853619	3.0910378591974896	190.07799924455938	419.4146787924572	85.89919225963914	95.9471482116396	5.140620914083157
LK-7130010	133.0264694772932	2.1990295493506116	135.22549902664383	298.38045152105065	61.11049771915042	68.2588255803818	3.6571461777609904
LK-7130015	175.08630909143736	2.8943109509835256	177.9806200424209	392.7213295755005	80.4321992038818	89.84066013888486	4.813449748670715
LK-7130020	167.91331318825	2.7757358282244238	170.68904901647443	376.6321875817183	77.13702530726094	86.16003719092309	4.6162506900659555
LK-7130025	223.83007670627885	3.700082807914693	227.53015951419354	502.0543626696109	102.82440363773716	114.85216608071592	6.153506987825783
LK-7130030	132.0483336723131	2.182860214428916	134.23119388674203	296.18647761280766	60.66115582415667	67.75692245111428	3.6302553970421596
LK-7130035	464.6145073655461	7.680434087805445	472.29494145335156	1042.1376064154342	213.43740012203273	238.40398640206874	12.773120841444635
LK-7130040	466.9039865404357	6.486882628036957	473.3908691684727	796.4164052697616	225.176671039124	234.8009011064218	6.926414394889928
LK-7130045	239.31722695179707	3.956097277508208	243.2733242293053	536.7922828834587	109.93898364180492	122.79896562745155	6.579277682540605
LK-7130050	283.00729290757477	4.678327570677282	287.685620478252	634.7897841183136	130.00958828485923	145.21730540140047	7.780399221315048
LK-7130055	253.17415085568177	4.185162855565563	257.35931371124735	567.8735799169016	116.30466048754975	129.90925995874133	6.960230409390708
LK-7130060	406.7645638992537	10.4884911380597	417.2530550373134	1672.7403568097013	200.17608442164178	199.72870802238805	6.85977145522388
LK-7130065	206.483348880597	5.324207089552239	211.80755597014925	849.1227145522388	101.61413246268656	101.38703358208954	3.4821828358208955
LK-7130070	121.37098880597016	3.129570895522388	124.50055970149255	499.11464552238806	59.72882462686567	59.59533582089552	2.0468283582089555
LK-7130075	112.68800139925374	2.9056786380597015	115.59368003731343	463.4075443097015	55.45577192164179	55.33183302238806	1.9003964552238806
LK-7130080	236.87188743934684	3.9156739402039693	240.78756137955082	531.3073481128512	108.81562890432055	121.54420780428278	6.512050730743528
LK-7130085	207.03874538745387	3.422509225092251	210.46125461254613	464.3911439114391	95.11070110701107	106.23616236162361	5.691881918819188
LK-7130090	114.6049118168347	1.8945070749920099	116.49941889182672	257.0606095824738	52.6478920301014	58.80631664584362	3.150703140889677
LK-7130095	102.76458722014925	2.64980177238806	105.41438899253731	422.5994286380597	50.572283115671645	50.45925839552239	1.7330457089552238
LK-7130100	222.03682773048203	3.670439027224918	225.70726675770695	498.0320771711654	102.00061016358194	113.93201034372548	6.104207223174594
LK-7130105	62.403008395522384	1.6090718283582088	64.0120802238806	256.62026585820894	30.709631529850746	30.640998134328356	1.0523787313432835
LK-7130110	62.11675606343284	1.601690764925373	63.71844682835821	255.44310867537314	30.56876166044776	30.500443097014927	1.0475513059701493
LK-7130115	134.98274108725337	2.2313682191940027	137.2141093064474	302.76839933753666	62.009181509137925	69.26263183891682	3.7109277391986515
LK-7130120	123.85184235074627	3.1935401119402984	127.04538246268656	509.31667444029847	60.949696828358206	60.813479477611935	2.088666044776119
LK-7130125	108.20338152985074	2.7900419776119403	110.9934235074627	444.96541511194033	53.24881063432836	53.129804104477614	1.8247667910447762
LK-7133	11475.897603649291	188.60836564721532	11664.505969296504	25517.136014214582	5281.387937343266	5884.280558311855	310.22910799416496
LK-7133005	415.9530341051671	5.779000798448728	421.73203490361584	709.5073713927227	200.60424033306717	209.17822516254134	6.170568609558572
LK-7133010	303.0590769096667	5.009798936572043	308.06887584623877	679.7662492372955	139.22109713223117	155.50631955138448	8.33166022605108
LK-7133015	291.8105151523956	4.823851584972543	296.63436673736817	654.5355492925008	134.05366533980302	149.73443356480809	8.022416247784525
LK-7133020	203.12620216753348	3.357831885405468	206.48403405293894	455.615248278467	93.31333352703605	104.22854984455356	5.584318795943864
LK-7133025	221.71078246215535	3.6650492489176862	225.37583171107303	497.3007525350844	101.85082953191737	113.76470930063631	6.095243629601651
LK-7133030	267.19409739372986	4.416923322776535	271.6110207165064	599.3205392683848	122.74522764912689	137.1032048115757	7.345664933027283
LK-7133035	288.0609945666386	4.761869134439376	292.82286370107795	646.1253159775692	132.3311880756603	147.81047156928264	7.919334921695674
LK-7133040	263.93364471046283	4.363025539704216	268.2966702501671	592.0072929075748	121.24742133248104	135.43019438068396	7.256028997297847
LK-7133045	274.0410480285905	4.530108667228404	278.57115669581896	614.6783566260859	125.89062091408316	140.61652671644828	7.533900398059099
LK-7133050	713.8761150013074	11.800919603684225	725.6770346049917	1601.2352906993635	327.94469302960744	366.30563384374	19.625788127960018
LK-7133055	410.32797018915073	6.783035999651335	417.11100618880204	920.3720545079467	188.4989249498794	210.54836272772175	11.280682511549525
LK-7133060	432.4990484353662	7.149540924543103	439.6485893599093	970.102129761455	198.68400790307115	221.92483365778537	11.890206874509689
LK-7133065	743.3832117848738	12.288694540488713	755.6719063253626	1667.420170264695	341.4998401952524	381.44637824331005	20.436993346311418
LK-7133070	462.65823575558596	7.648095417962054	470.306331173548	1037.7496585989484	212.53871633204523	237.40018014353373	12.719339280006974
LK-7133075	784.7909608623645	12.973196385507162	797.7641572478717	1760.2983990469825	360.52198041665457	402.6936107156347	21.575369730075252
LK-7133080	770.4449690559898	12.736046139988959	783.1810151959787	1728.1201150594184	353.93163262341284	395.3323648197112	21.180971612865736
LK-7133085	502.43575849144315	8.305648371444343	510.7414068628875	1126.971264200831	230.8119533951245	257.8109074004126	13.812897695906093
LK-7133090	280.2359081267978	4.63251445506581	284.8684225818636	628.573524711625	128.73645291571026	143.79524653514252	7.7042086759450275
LK-7133095	326.20829096086237	5.392473196385507	331.60076415724785	731.6902983990469	149.85552198041665	167.38469361071563	8.968075369730075
LK-7133100	290.9954019815789	4.810377139204463	295.8057791207833	652.7072377022982	133.67921376064155	149.31618095708515	8.000007263852167
LK-7133105	270.78059534532355	4.476210884156085	275.2568062294796	607.3651102652759	124.39281459743731	138.94351628555657	7.444264462329663
LK-7133110	316.5899555452247	5.233474736322166	321.8234302815469	710.1162216346572	145.4369933463114	162.44931283958508	8.703649359328239
LK-7133115	415.0556265798878	6.861187785106197	421.916814364994	930.9762617311212	190.67074410901589	212.97422785251473	11.410654618357206
LK-7133120	530.6386742017027	8.771864195019903	539.4105383967226	1190.230845221838	243.76797803411105	272.2824476276259	14.588248539965715
LK-7133125	521.9984745910451	8.629035069878258	530.6275096609235	1170.8507423656915	239.79879129499957	267.8489699857629	14.35071331028271
LK-7133130	212.09244704651772	3.506050788854345	215.59849783537206	475.7266757706947	97.43230089781213	108.82932852950577	5.830817619199814
LK-7133135	461.1910320481158	7.623841415579511	468.8148734636953	1034.4586977365836	211.86470348955459	236.64732544963246	12.679003108928727
LK-7133140	244.0448833425342	4.03424906296307	248.07913240549726	547.3964901066333	112.11080280094139	125.22483075224453	6.709249789348287
LK-7133145	256.76064880727546	4.2444504169451145	261.0050992242206	575.9181509137926	117.95224743586019	131.7495714327222	7.058829938693087
LK-7136	3936.102762086562	67.69116499422793	4003.79392708079	9358.834618160163	1817.4726101777303	2013.433125504946	105.19702640388581
LK-7136005	256.76064880727546	4.2444504169451145	261.0050992242206	575.9181509137926	117.95224743586019	131.7495714327222	7.058829938693087
LK-7136010	353.27004823197836	5.839824795885754	359.1098730278641	792.3902431937705	162.28731440857715	181.27068018711682	9.712053636284393
LK-7136015	207.20176802161723	3.425204114245867	210.6269721358631	464.75680622947965	95.18559142284337	106.31981288316821	5.69636371560566
