entity_id	valid	rejected	polled	electors	SLPP	NDF	NMPP	NPP	IND11	DUNF	SPSL	JSWP	IND02	IND09	IND10	JSP	RJA	IND08	NUA	IND07	FSP	IND01	ONF	SLLP	IND13	DNM	IND14	IND03	USP	IND05	NSU	SEP	IND12	IND04	OPPP	OWORS	IND15	NSSP	IND06 
LK-6163375	193.59015487972587	1.8321798137836194	195.4223346935095	235.31974660143834	108.82469508758483	72.9105778118448	7.050499357485854	0.5394751673918434	0.441080325540501	0.4207227720540163	0.5869761255269743	0.41054399531077396	0.14928872556755418	0.1594675023107965	0.03392925581080777	0.17643213021620038	0.288398674391866	0.12553824649998874	0.17982505579728117	0.12214532091890795	0.044108032554050096	0.06785851162161553	0.13232409766215028	0.08821606510810019	0.08143021394593863	0.09160899068918096	0.09160899068918096	0.09839484185134252	0.054286809297292425	0.044108032554050096	0.054286809297292425	0.047500958135130875	0.06446558604053476	0.037322181391888545	0.044108032554050096	0.03392925581080777	0.054286809297292425	0.030536330229726988	0.01017877674324233
LK-6163380	217.38695132673536	2.057397930428117	219.44434925716345	264.24609419031947	122.20181707509525	81.87300764253669	7.9171720359807916	0.6057893906260567	0.4952995017697319	0.4724395247649751	0.6591293369704894	0.46100953626259666	0.16763983136821697	0.1790698198705954	0.038099961674594764	0.19811980070789276	0.3238496742340555	0.14096985819600064	0.20192979687535226	0.13715986202854114	0.04952995017697319	0.07619992334918953	0.14858985053091958	0.09905990035394638	0.09143990801902743	0.10286989652140587	0.10286989652140587	0.11048988885632481	0.06095993867935162	0.04952995017697319	0.06095993867935162	0.05333994634443267	0.07238992718173005	0.04190995784205424	0.04952995017697319	0.038099961674594764	0.06095993867935162	0.034289965507135284	0.011429988502378429
LK-6163385	211.59854138016547	2.0026151452983747	213.60115652546384	257.20995558761865	118.94792253759272	79.6929571431792	7.706359762833374	0.5896589038934102	0.48211105349775685	0.4598597741055527	0.6415785558085533	0.4487341344094506	0.16317604887616385	0.17430168857226594	0.0370854656536736	0.19284442139910274	0.3152264580562256	0.13721622291859234	0.19655296796447008	0.13350767635322497	0.048211105349775685	0.0741709313073472	0.14463331604932705	0.09642221069955137	0.08900511756881664	0.10013075726491873	0.10013075726491873	0.10754785039565344	0.05933674504587776	0.048211105349775685	0.05933674504587776	0.05191965191514304	0.07046238474197984	0.040794012219040963	0.048211105349775685	0.0370854656536736	0.05933674504587776	0.03337691908830624	0.01112563969610208
LK-6163390	423.19708276033094	4.005230290596749	427.20231305092767	514.4199111752373	237.89584507518543	159.3859142863584	15.412719525666748	1.1793178077868205	0.9642221069955137	0.9197195482111054	1.2831571116171065	0.8974682688189012	0.3263520977523277	0.3486033771445319	0.0741709313073472	0.3856888427982055	0.6304529161124512	0.2744324458371847	0.39310593592894016	0.26701535270644994	0.09642221069955137	0.1483418626146944	0.2892666320986541	0.19284442139910274	0.17801023513763328	0.20026151452983745	0.20026151452983745	0.21509570079130688	0.11867349009175553	0.09642221069955137	0.11867349009175553	0.10383930383028608	0.14092476948395968	0.08158802443808193	0.09642221069955137	0.0741709313073472	0.11867349009175553	0.06675383817661248	0.02225127939220416
LK-6163395	695.2523502491151	6.580021191694659	701.8323714408098	845.1184255021755	390.8288883378046	261.84828775616023	25.320896363595374	1.9374506842212051	1.584079175778344	1.5109678292039588	2.1080438262281036	1.4744121559167662	0.536149874878824	0.5727055481660166	0.12185224429064183	0.6336316703113375	1.0357440764704555	0.45085330387537476	0.6458168947404017	0.4386680794463106	0.15840791757783437	0.24370448858128366	0.47522375273350315	0.31681583515566875	0.2924453862975404	0.32900105958473297	0.32900105958473297	0.3533715084428613	0.19496359086502693	0.15840791757783437	0.19496359086502693	0.17059314200689857	0.2315192641522195	0.134037468719706	0.15840791757783437	0.12185224429064183	0.19496359086502693	0.10966701986157765	0.03655567328719255
LK-6163400	320.93517370426315	3.03740108663796	323.9725747909011	390.11479586085625	180.4103749126406	120.8716887977095	11.68836936672904	0.8943458755100661	0.7312261875239534	0.6974772865613094	0.9730933110895686	0.6806028360799874	0.24749194039272268	0.2643663908740447	0.05624816827107333	0.29249047500958136	0.47810943030412334	0.20811822260297133	0.29811529183668867	0.202493405775864	0.07312261875239534	0.11249633654214666	0.219367856257186	0.14624523750479068	0.13499560385057602	0.151870054331898	0.151870054331898	0.16311968798611268	0.08999706923371734	0.07312261875239534	0.08999706923371734	0.07874743557950267	0.10687151971503933	0.06187298509818067	0.07312261875239534	0.05624816827107333	0.08999706923371734	0.050623351443966	0.016874450481322002
LK-6163405	430.2718060283608	4.072187027977546	434.3439930563384	523.0196361340938	241.87282728768852	162.0504204522398	15.670378970624704	1.1990328471267218	0.98034132155015	0.935094799017066	1.3046080663705841	0.9124715377505241	0.33180783190928154	0.35443109317582344	0.07541087088847308	0.39213652862006	0.6409924025520212	0.27902022228735035	0.3996776157089073	0.2714791351985031	0.098034132155015	0.15082174177694616	0.294102396465045	0.19606826431003	0.18098609013233538	0.2036093513988773	0.2036093513988773	0.2186915255765719	0.12065739342155692	0.098034132155015	0.12065739342155692	0.1055752192438623	0.14328065468809884	0.08295195797732038	0.098034132155015	0.07541087088847308	0.12065739342155692	0.06786978379962577	0.022623261266541923
LK-6163410	657.306107266046	6.220889600288568	663.5269968663345	798.9926279955813	369.497801925288	247.55684559370562	23.938904795184524	1.8317063823071893	1.4976215704398403	1.4285005748810784	1.9929887052776336	1.3939400771016974	0.5068873007642536	0.5414477985436346	0.1152016592646031	0.5990486281759362	0.9792141037491263	0.4262461392790315	0.6105687941023964	0.41472597335257116	0.14976215704398405	0.2304033185292062	0.4492864711319521	0.2995243140879681	0.27648398223504744	0.31104448001442836	0.31104448001442836	0.334084811867349	0.18432265482336496	0.14976215704398405	0.18432265482336496	0.16128232297044434	0.21888315260274588	0.1267218251910634	0.14976215704398405	0.1152016592646031	0.18432265482336496	0.10368149333814279	0.03456049777938093
LK-6163415	519.6705818698289	4.918276709425795	524.5888585792547	631.6888878869175	292.12742070022773	195.72008927564985	18.926257411457044	1.4481592533309287	1.184029578195099	1.129382059201479	1.5756701309827086	1.102058299704669	0.4007484726198796	0.4280722321166896	0.09107919832269992	0.4736118312780396	0.7741731857429492	0.3369930337939897	0.48271975111030957	0.3278851139617197	0.1184029578195099	0.18215839664539984	0.3552088734585297	0.2368059156390198	0.2185900759744798	0.24591383547128978	0.24591383547128978	0.26412967513582974	0.14572671731631986	0.1184029578195099	0.14572671731631986	0.12751087765177987	0.17305047681312985	0.1001871181549699	0.1184029578195099	0.09107919832269992	0.14572671731631986	0.08197127849042993	0.027323759496809975
LK-6163420	720.3354600175845	6.817413260590211	727.1528732781748	875.6083594472124	404.9290980003156	271.295173253376	26.23441621390085	2.0073494600626733	1.6412291182902359	1.5654800820614558	2.1840972112631603	1.5276055639470658	0.5554929323443876	0.5933674504587776	0.12624839371463353	0.6564916473160944	1.0731113465743851	0.4671190567441441	0.6691164866875577	0.45449421737268075	0.1641229118290236	0.25249678742926707	0.4923687354870708	0.3282458236580472	0.3029961449151205	0.3408706630295105	0.3408706630295105	0.36612034177243724	0.20199742994341366	0.1641229118290236	0.20199742994341366	0.17674775120048694	0.2398719480578037	0.1388732330860969	0.1641229118290236	0.12624839371463353	0.20199742994341366	0.11362355434317019	0.03787451811439006
LK-6163425	382.03505647361186	3.6156638185630228	385.65072029217487	464.3851477782537	214.7570394751674	143.88333295759406	13.91361002772956	1.0646121243546678	0.8704375859503574	0.8302635435218794	1.1583515566877833	0.8101765223076404	0.2946096444755056	0.3146966656897446	0.06695673738079672	0.34817503438014297	0.5691322677367722	0.24773992830894787	0.35487070811822263	0.2410442545708682	0.08704375859503574	0.13391347476159343	0.2611312757851072	0.17408751719007148	0.16069616971391212	0.18078319092815115	0.18078319092815115	0.19417453840431048	0.10713077980927475	0.08704375859503574	0.10713077980927475	0.09373943233311541	0.12721780102351377	0.0736524111188764	0.08704375859503574	0.06695673738079672	0.10713077980927475	0.06026106364271705	0.020087021214239015
LK-6163430	181.3701783258561	1.7165272673986067	183.08670559325472	220.46567621795882	101.95536217507946	68.30824897986788	6.60545122528575	0.5054219176229231	0.4132380458552201	0.3941655206619023	0.5499244764073314	0.38462925806524334	0.13986518475099757	0.1494014473476565	0.031787541988863084	0.16529521834208805	0.27019410690533624	0.11761390535879342	0.16847397254097435	0.11443515115990711	0.04132380458552201	0.06357508397772617	0.12397141375656603	0.08264760917104402	0.0762901007732714	0.08582636336993034	0.08582636336993034	0.09218387176770296	0.05086006718218094	0.04132380458552201	0.05086006718218094	0.04450255878440832	0.060396329778839866	0.03496629618774939	0.04132380458552201	0.031787541988863084	0.05086006718218094	0.02860878778997678	0.009536262596658926
LK-6163435	432.84443267128074	4.096534932479654	436.9409676037604	526.1468088464053	243.31900263768966	163.01933178528756	15.76407331424578	1.2062019523412313	0.9862028541154723	0.9406857993101427	1.3124084135536669	0.917927271907478	0.3337917352390829	0.35655026264174766	0.07586175800888248	0.39448114164618886	0.6448249430755011	0.28068850463286515	0.40206731744707713	0.27310232883197694	0.09862028541154721	0.15172351601776496	0.29586085623464164	0.19724057082309443	0.18206821922131794	0.2048267466239827	0.2048267466239827	0.2199990982257592	0.12137881281421196	0.09862028541154721	0.12137881281421196	0.10620646121243547	0.1441373402168767	0.08344793380977072	0.09862028541154721	0.07586175800888248	0.12137881281421196	0.06827558220799423	0.022758527402664742
LK-6163440	423.84023942106097	4.011317266722276	427.8515566877832	515.2017043533152	238.2573889126857	159.62814211962035	15.436143111572019	1.181110084090448	0.9656874901368443	0.9211172982843745	1.2851071984128775	0.8988322023581397	0.3268480735847781	0.3491331695110129	0.07428365308744955	0.3862749960547377	0.6314110512433213	0.27484951642356337	0.39370336136348266	0.2674211511148184	0.09656874901368442	0.1485673061748991	0.2897062470410533	0.19313749802736885	0.17828076740987894	0.20056586333611381	0.20056586333611381	0.21542259395360372	0.1188538449399193	0.09656874901368442	0.1188538449399193	0.10399711432242939	0.14113894086615417	0.08171201839619452	0.09656874901368442	0.07428365308744955	0.1188538449399193	0.0668552877787046	0.022285095926234868
LK-6163445	463.0727957255901	4.382622810379421	467.4554185359695	562.8910882160651	260.31156300020285	174.40403994859886	16.864981851793402	1.2904389386117185	1.0550758617580087	1.006380052753793	1.4040624929548886	0.982032148251685	0.35710259936424915	0.38145050386635704	0.08115968167369299	0.4220303447032035	0.6898572942263904	0.30029082219266406	0.4301463128705728	0.29217485402529475	0.10550758617580087	0.16231936334738598	0.31652275852740264	0.21101517235160175	0.19478323601686315	0.21913114051897106	0.21913114051897106	0.23536307685370966	0.12985549067790877	0.10550758617580087	0.12985549067790877	0.11362355434317017	0.15420339518001666	0.08927564984106229	0.10550758617580087	0.08115968167369299	0.12985549067790877	0.07304371350632369	0.024347904502107894
LK-6163450	1000.1086074351286	9.465247875194445	1009.5738553103231	1215.688391911085	562.2006673129382	376.66428072232117	36.4236760826927	2.7869896521405866	2.278670784769033	2.173501363933539	3.0323849674234054	2.1209166535157924	0.7712424194602882	0.8238271298780351	0.1752823680591564	0.9114683139076132	1.4899001285028293	0.6485447618188787	0.9289965507135288	0.631016525012963	0.2278670784769033	0.3505647361183128	0.6836012354307099	0.4557341569538066	0.4206776833419753	0.47326239375972223	0.47326239375972223	0.5083188673715535	0.2804517888946502	0.2278670784769033	0.2804517888946502	0.24539531528281894	0.33303649931239715	0.19281060486507204	0.2278670784769033	0.1752823680591564	0.2804517888946502	0.15775413125324075	0.05258471041774691
LK-6163455	652.1608539802061	6.172193791284352	658.3330477714903	792.7382825709583	366.6054512252857	245.61902292761008	23.751516107942376	1.8173681718781702	1.4858985053091958	1.4173185742949252	1.9773880109114683	1.3830286087877899	0.5029194941046509	0.5372094596117861	0.1142998850237843	0.5943594021236783	0.9715490227021665	0.4229095745880019	0.6057893906260567	0.41147958608562346	0.14858985053091958	0.2285997700475686	0.4457695515927587	0.29717970106183916	0.27431972405708227	0.3086096895642176	0.3086096895642176	0.3314696665689744	0.18287981603805487	0.14858985053091958	0.18287981603805487	0.160019839033298	0.21716978154519015	0.12572987352616272	0.14858985053091958	0.1142998850237843	0.18287981603805487	0.10286989652140587	0.034289965507135284
LK-6163460	394.25503302748155	3.731316364948035	397.9863493924296	479.2392181617332	221.62637238767275	148.48566178957097	14.35865815992966	1.0986653741235881	0.8982798656356381	0.8568207949139932	1.195403205807426	0.8360912595531709	0.30403318529206214	0.32476272065288453	0.06909845120274138	0.3593119462542552	0.5873368352233018	0.25566426945014314	0.36622179137452937	0.248754424329869	0.0898279865635638	0.13819690240548277	0.26948395969069144	0.1796559731271276	0.16583628288657934	0.18656581824740176	0.18656581824740176	0.20038550848795003	0.11055752192438623	0.0898279865635638	0.11055752192438623	0.09673783168383795	0.13128705728520865	0.07600829632301553	0.0898279865635638	0.06909845120274138	0.11055752192438623	0.06218860608246725	0.020729535360822417
LK-6163465	298.4246905787136	2.8243569222445157	301.2490475009581	362.75203462813084	167.75634060013076	112.39371463354149	10.868543860044637	0.8316162048831075	0.6799377775773835	0.6485560339968889	0.9048402732375949	0.6328651622066416	0.23013278625696054	0.24582365804720788	0.052302905967491035	0.2719751110309534	0.4445747007236738	0.19352075207971683	0.27720540162770246	0.18829046148296774	0.06799377775773835	0.10460581193498207	0.20398133327321505	0.1359875555154767	0.12552697432197849	0.1412178461122258	0.1412178461122258	0.151678427305724	0.08368464954798566	0.06799377775773835	0.08368464954798566	0.07322406835448744	0.09937552133823296	0.057533196564240136	0.06799377775773835	0.052302905967491035	0.08368464954798566	0.047072615370741935	0.01569087179024731
LK-6163470	297.13837725725364	2.812182969993462	299.9505602272471	361.18844827197506	167.03325292513017	111.9092589670176	10.8216966882341	0.8280316522758527	0.6770070112947223	0.6457605338503505	0.9009400996460536	0.6301372951281646	0.22914083459205986	0.24476407331424577	0.052077462407286335	0.2708028045178889	0.4426584304619338	0.19268661090695943	0.2760105507586176	0.1874788646662308	0.06770070112947223	0.10415492481457267	0.2031021033884167	0.13540140225894445	0.12498590977748719	0.1406091484996731	0.1406091484996731	0.15102464098113036	0.08332393985165813	0.06770070112947223	0.08332393985165813	0.07290844737020087	0.09894717857384404	0.057285208648014965	0.06770070112947223	0.052077462407286335	0.08332393985165813	0.0468697161665577	0.015623238722185899
LK-6163475	358.23826002660235	3.390445701918525	361.62870572852086	435.4588001893726	201.37991748765697	134.92090312690218	13.04693734923462	0.9982979011204546	0.8162184097211264	0.7785467908109205	1.086198345244268	0.7597109813558176	0.27625853867484274	0.29509434812994567	0.06278603151700972	0.32648736388845057	0.5336812678945826	0.23230831661293597	0.3327659670401515	0.226029713461235	0.08162184097211264	0.12557206303401944	0.2448655229163379	0.16324368194422528	0.15068647564082333	0.16952228509592623	0.16952228509592623	0.1820794913993282	0.10045765042721555	0.08162184097211264	0.10045765042721555	0.0879004441238136	0.11929345988231846	0.06906463466871068	0.08162184097211264	0.06278603151700972	0.10045765042721555	0.05650742836530875	0.018835809455102916
LK-6163480	483.01065220821965	4.571319070270757	487.5819712784904	587.126676736479	271.51942196271165	181.91310277971908	17.59111301485673	1.3459995040241675	1.1005027391392563	1.0497103050251368	1.4645151836237797	1.0243140879680772	0.37247785017020985	0.39787406722726965	0.08465405685686588	0.4402010956557026	0.71955948328336	0.31322001037040376	0.44866650134138913	0.30475460468471716	0.11005027391392565	0.16930811371373175	0.3301508217417769	0.2201005478278513	0.20316973645647812	0.22856595351353787	0.22856595351353787	0.24549676488491104	0.1354464909709854	0.11005027391392565	0.1354464909709854	0.11851567959961223	0.16084270802804518	0.09311946254255246	0.11005027391392565	0.08465405685686588	0.1354464909709854	0.07618865117117929	0.025396217057059765
LK-6163485	347.30459679419255	3.286967107784566	350.5915639019771	422.1683161620488	195.23367225015218	130.80302996144914	12.648736388845052	0.9678292039587889	0.7913068963185067	0.7547850395653448	1.0530468697161666	0.7365241111887639	0.26782694952318686	0.2860878778997678	0.060869761255269744	0.31652275852740264	0.5173929706697928	0.22521811664449803	0.32260973465292964	0.21913114051897106	0.07913068963185066	0.12173952251053949	0.237392068895552	0.15826137926370132	0.14608742701264738	0.16434835538922832	0.16434835538922832	0.17652230764028226	0.09739161800843159	0.07913068963185066	0.09739161800843159	0.08521766575737764	0.11565254638501252	0.06695673738079672	0.07913068963185066	0.060869761255269744	0.09739161800843159	0.054782785129742766	0.018260928376580922
LK-6163490	171.07967175417633	1.6191356493901752	172.69880740356652	207.95698536871294	96.17066077507496	64.4326036476768	6.230673850801452	0.4767454967648849	0.38979191559393106	0.3718015194895958	0.5187230876750005	0.36280632143742814	0.13192957143179204	0.14092476948395968	0.029983993507225467	0.15591676623757242	0.25486394481141644	0.11094077597673423	0.15891516558829497	0.10794237662601168	0.038979191559393105	0.059967987014450934	0.11693757467817932	0.07795838311878621	0.07196158441734112	0.08095678246950876	0.08095678246950876	0.08695358117095385	0.047974389611560746	0.038979191559393105	0.047974389611560746	0.04197759091011565	0.05696958766372839	0.03298239285794801	0.038979191559393105	0.029983993507225467	0.047974389611560746	0.02698559415650292	0.00899519805216764
LK-6163495	393.6118763667516	3.7252293888225085	397.3371057555741	478.45742498365536	221.26482855017247	148.24343395630905	14.335234574024394	1.0968730978199608	0.8968144824943076	0.8554230448407242	1.1934531190116555	0.8347273260139324	0.3035372094596118	0.3242329282864035	0.06898572942263904	0.358725792997723	0.5863787000924319	0.25524719886376446	0.36562436593998693	0.24834862592150056	0.08968144824943075	0.1379714588452781	0.26904434474829225	0.1793628964988615	0.1655657506143337	0.18626146944112543	0.18626146944112543	0.20005861532565322	0.11037716707622247	0.08968144824943075	0.11037716707622247	0.09658002119169466	0.1310728859030142	0.07588430236490296	0.08968144824943075	0.06898572942263904	0.11037716707622247	0.06208715648037514	0.020695718826791713
LK-6163500	450.8528191717204	4.266970263994409	455.11978943571484	548.0370178325857	253.44223008769757	169.80171111662196	16.419933719593303	1.2563856888427982	1.0272335820727283	0.9798228013616792	1.367010843835246	0.9561174110061547	0.3476790585476926	0.3713844489032171	0.07901796785174832	0.4108934328290913	0.6716527267398608	0.2923664810514688	0.41879522961426613	0.28446468426629395	0.10272335820727282	0.15803593570349664	0.30817007462181845	0.20544671641454565	0.189643122844196	0.21334851319972048	0.21334851319972048	0.22915210677007014	0.12642874856279732	0.10272335820727282	0.12642874856279732	0.11062515499244766	0.1501341389183218	0.08691976463692315	0.10272335820727282	0.07901796785174832	0.12642874856279732	0.07111617106657349	0.0237053903555245
LK-6163505	387.18030975945175	3.6643596275672388	390.844669387019	470.6394932028767	217.64939017516966	145.8211556236896	14.100998714971707	1.0789503347836868	0.882160651081002	0.8414455441080326	1.1739522510539486	0.8210879906215479	0.29857745113510836	0.318935004621593	0.06785851162161553	0.35286426043240077	0.576797348783732	0.2510764929999775	0.35965011159456234	0.2442906418378159	0.08821606510810019	0.13571702324323107	0.26464819532430056	0.17643213021620038	0.16286042789187727	0.18321798137836193	0.18321798137836193	0.19678968370268504	0.10857361859458485	0.08821606510810019	0.10857361859458485	0.09500191627026175	0.12893117208106952	0.07464436278377709	0.08821606510810019	0.06785851162161553	0.10857361859458485	0.061072660459453976	0.02035755348648466
LK-6163510	356.9519467051424	3.378271749667471	360.3302184548098	433.89521383321687	200.6568298126564	134.4364474603783	13.000090177424083	0.9947133485131998	0.8132876434384652	0.7757512906643822	1.0822981716527267	0.7569831142773407	0.27526658700994205	0.2940347633969836	0.06256058795680501	0.3253150573753861	0.5317649976328427	0.23147417544017856	0.3315711161710666	0.22521811664449806	0.08132876434384652	0.12512117591361002	0.24398629303153957	0.16265752868769304	0.15014541109633203	0.16891358748337354	0.16891358748337354	0.18142570507473454	0.10009694073088803	0.08132876434384652	0.10009694073088803	0.08758482313952702	0.11886511711792953	0.06881664675248551	0.08132876434384652	0.06256058795680501	0.10009694073088803	0.056304529161124516	0.018768176387041504
LK-6163515	626.4345875510066	5.928714746263273	632.3633022972699	761.4665554478436	352.1436977252745	235.92990959713237	22.814572671731632	1.7456771197330747	1.427283179655973	1.361408571364159	1.8993845390806412	1.328471267218252	0.483080460806637	0.5160177649525441	0.10979101381969024	0.5709132718623893	0.933223617467367	0.4062267511328539	0.5818923732443583	0.3952476497508849	0.14272831796559732	0.21958202763938048	0.42818495389679195	0.28545663593119464	0.2634984331672566	0.29643573731316364	0.29643573731316364	0.3183939400771017	0.17566562211150438	0.14272831796559732	0.17566562211150438	0.15370741934756632	0.20860292625741145	0.12077011520165926	0.14272831796559732	0.10979101381969024	0.17566562211150438	0.09881191243772122	0.03293730414590707
LK-6163520	259.83529093491444	2.4591383547128975	262.2944292896274	315.84444394345877	146.06371035011387	97.86004463782493	9.463128705728522	0.7240796266654643	0.5920147890975495	0.5646910296007395	0.7878350654913543	0.5510291498523345	0.2003742363099398	0.2140361160583448	0.04553959916134996	0.2368059156390198	0.3870865928714746	0.16849651689699485	0.24135987555515478	0.16394255698085985	0.05920147890975495	0.09107919832269992	0.17760443672926485	0.1184029578195099	0.1092950379872399	0.12295691773564489	0.12295691773564489	0.13206483756791487	0.07286335865815993	0.05920147890975495	0.07286335865815993	0.06375543882588994	0.08652523840656492	0.05009355907748495	0.05920147890975495	0.04553959916134996	0.07286335865815993	0.040985639245214964	0.013661879748404987
LK-6163525	506.16429199449914	4.790450210789729	510.9547422052889	615.2712311472823	284.5350001127218	190.63330477714902	18.4343621074464	1.4105214509547535	1.1532565322271568	1.1000293076628265	1.5347183082715241	1.0734156953806613	0.3903329801384223	0.41694659242058746	0.08871204094055052	0.4613026128908627	0.7540523479946795	0.32823455148003694	0.4701738169849178	0.3193633473859819	0.11532565322271568	0.17742408188110104	0.34597695966814707	0.23065130644543136	0.21290889825732126	0.23952251053948642	0.23952251053948642	0.25726491872759655	0.14193926550488084	0.11532565322271568	0.14193926550488084	0.12419685731677074	0.168552877787046	0.09758324503460558	0.11532565322271568	0.08871204094055052	0.14193926550488084	0.07984083684649547	0.026613612282165158
LK-6163530	498.4464120657393	4.717406497283405	503.1638185630227	605.8897130103478	280.1964740627184	187.7265707780057	18.153279076583175	1.3890141353112246	1.13567193453119	1.0832563067835967	1.511317266722276	1.0570484929097999	0.3843812701490182	0.41058908402281485	0.08735937957932231	0.454268773812476	0.7425547264242396	0.3232297044434925	0.46300471177040825	0.3144937664855603	0.113567193453119	0.17471875915864463	0.340701580359357	0.227134386906238	0.20966251099037353	0.23587032486417023	0.23587032486417023	0.2533422007800347	0.1397750073269157	0.113567193453119	0.1397750073269157	0.12230313141105123	0.1659828212007124	0.09609531753725455	0.113567193453119	0.08735937957932231	0.1397750073269157	0.07862344162139008	0.02620781387379669
LK-6163535	570.4799580674978	5.399147823342426	575.8791058908403	693.450548955069	320.68938386275	214.85608810334332	20.776720697973264	1.5897490813174922	1.2997948463602138	1.2398043149897424	1.7297269878485921	1.2098090493045066	0.43993056338345693	0.4699258290686927	0.09998421895078567	0.5199179385440855	0.8498658610816782	0.369941610117907	0.529916360439164	0.35994318822282845	0.12997948463602138	0.19996843790157134	0.38993845390806414	0.25995896927204276	0.2399621254818856	0.2699573911671213	0.2699573911671213	0.28995423495727846	0.15997475032125708	0.12997948463602138	0.15997475032125708	0.13997790653109993	0.18997001600649277	0.10998264084586423	0.12997948463602138	0.09998421895078567	0.15997475032125708	0.08998579705570711	0.0299952656852357
LK-6163540	360.16773000879226	3.4087066302951055	363.5764366390874	437.8041797236062	202.4645490001578	135.647586626688	13.117208106950425	1.0036747300313367	0.8206145591451179	0.7827400410307279	1.0920486056315801	0.7638027819735329	0.2777464661721938	0.2966837252293888	0.06312419685731677	0.3282458236580472	0.5365556732871926	0.23355952837207206	0.33455824334377887	0.22724710868634038	0.0820614559145118	0.12624839371463353	0.2461843677435354	0.1641229118290236	0.15149807245756025	0.17043533151475526	0.17043533151475526	0.18306017088621862	0.10099871497170683	0.0820614559145118	0.10099871497170683	0.08837387560024347	0.11993597402890185	0.06943661654304845	0.0820614559145118	0.06312419685731677	0.10099871497170683	0.056811777171585094	0.01893725905719503
LK-6163545	563.405234799468	5.33219108596163	568.7374258854296	684.8508239962125	316.7124016502469	212.19158193746196	20.51906125301531	1.5700340419775909	1.2836756318055775	1.2244290641837816	1.7082760330951146	1.1948057803728835	0.43447482922650316	0.46409811303740106	0.09874427936965981	0.513470252722231	0.8393263746421084	0.36535383366774127	0.5233446806591969	0.3554794057307753	0.12836756318055775	0.19748855873931961	0.38510268954167326	0.2567351263611155	0.23698627048718351	0.2666095542980815	0.2666095542980815	0.2863584101720134	0.15799084699145569	0.12836756318055775	0.15799084699145569	0.13824199111752372	0.18761413080235362	0.10861870730662579	0.12836756318055775	0.09874427936965981	0.15799084699145569	0.08886985143269382	0.02962328381089794
LK-6163550	313.8604504362333	2.9704443492571637	316.8308947854905	381.5150709019997	176.43339270013755	118.20718263182813	11.430709921771085	0.8746308361701649	0.7151069729693171	0.6821020357553487	0.9516423563360913	0.6655995671483644	0.24203620623576888	0.2585386748427531	0.05500822868994747	0.28604278918772685	0.4675699438645535	0.20353044615280566	0.29154361205672163	0.1980296232838109	0.07151069729693171	0.11001645737989495	0.21453209189079514	0.14302139459386343	0.13201974885587395	0.14852221746285818	0.14852221746285818	0.1595238632008477	0.08801316590391596	0.07151069729693171	0.08801316590391596	0.07701152016592647	0.10451563451090021	0.06050905155894222	0.07151069729693171	0.05500822868994747	0.08801316590391596	0.04950740582095273	0.016502468606984243
LK-6163555	430.91496268909077	4.078274004103073	434.99323669319386	523.8014293121716	242.2343711251888	162.2926482855017	15.693802556529972	1.200825123430349	0.9818067046914805	0.9364925490903352	1.3065581531663548	0.9138354712897626	0.33230380774173185	0.3549608855423045	0.07552359266857542	0.3927226818765922	0.6419505376828911	0.27943729287372904	0.40027504114344975	0.2718849336068715	0.09818067046914805	0.15104718533715084	0.2945420114074441	0.1963613409382961	0.181256622404581	0.20391370020515362	0.20391370020515362	0.2190184187388687	0.12083774826972067	0.09818067046914805	0.12083774826972067	0.10573302973600558	0.1434948260702933	0.08307595193543296	0.09818067046914805	0.07552359266857542	0.12083774826972067	0.06797123340171787	0.022657077800572627
LK-6163560	579.4841513177175	5.484365489099804	584.9685168068173	704.3956534481592	325.7509975877539	218.2472777690105	21.10465090064702	1.6148409495682754	1.3203102103388416	1.2593728160155104	1.7570282029893816	1.2289041188538448	0.44687422503776175	0.4773429221994273	0.10156232387221859	0.5281240841355366	0.863279752913858	0.3757805983272087	0.5382803165227584	0.3656243659399869	0.13203102103388414	0.20312464774443717	0.3960930631016525	0.2640620420677683	0.24374957729332458	0.2742182744549902	0.2742182744549902	0.2945307392294339	0.16249971819554973	0.13203102103388414	0.16249971819554973	0.14218725342110602	0.19296841535721532	0.11171855625944044	0.13203102103388414	0.10156232387221859	0.16249971819554973	0.09140609148499672	0.030468697161665573
LK-6163565	592.3472845323174	5.606105011610344	597.9533895439278	720.0315170097167	332.98187433775956	223.0918344342494	21.573122618752397	1.6506864756408235	1.3496178731654531	1.2873278174808938	1.7960299389047953	1.256182789638614	0.45679374168676873	0.4879387695290484	0.10381675947426562	0.5398471492661813	0.8824424555312578	0.3841220100547828	0.5502288252136078	0.37374033410735624	0.13496178731654532	0.20763351894853124	0.4048853619496359	0.26992357463309063	0.2491602227382375	0.2803052505805172	0.2803052505805172	0.3010686024753703	0.166106815158825	0.13496178731654532	0.166106815158825	0.14534346326397188	0.19725184300110468	0.11419843542169218	0.13496178731654532	0.10381675947426562	0.166106815158825	0.09343508352683906	0.03114502784227969
