entity_id	valid	rejected	polled	electors	UPFA	UNP	USP	JSP	ULPP	NLF	RPP	SLNF	ULF	DUA	SEP	SLPF	UNAF 
LK-6151045	231.9647356477738	2.4615926341323457	234.42632828190614	303.2800281697488	113.39474164688698	116.43923941678186	0.5356425571871984	0.5789665875479276	0.35446933931505775	0.09452515715068208	0.1575419285844701	0.08664806072145856	0.14572628394063486	0.04726257857534104	0.07089386786301155	0.05513967500456454	0.003938548214611753
LK-6151050	514.6237512715511	5.461149221419442	520.0849004929705	672.8397975951381	251.57111557421945	258.32546493127103	1.1883460705808706	1.2844622968778527	0.7864054878843996	0.20970813010250655	0.3495135501708443	0.19223245259396435	0.32330003390803097	0.10485406505125328	0.1572810975768799	0.12232974255979549	0.008737838754271107
LK-6151055	277.5383812827669	2.9452167940391423	280.48359807680606	362.8648460662337	135.67317874748952	139.31582287835712	0.6408791743829173	0.6927149899580062	0.42411121834163645	0.11309632489110305	0.1884938748185051	0.1036716311501778	0.1743568342071172	0.056548162445551525	0.08482224366832729	0.06597285618647679	0.004712346870462627
LK-6151060	567.3662849839588	6.020849091873375	573.3871340758323	741.7975081944409	277.35402592660216	284.80061208343113	1.3101367623916464	1.416103706408618	0.8670022692297661	0.2312006051279376	0.385334341879896	0.2119338880339428	0.35643426623890384	0.1156003025639688	0.1734004538459532	0.1348670196579636	0.0096333585469974
LK-6151065	426.54884060617127	4.5265047775546225	431.07534538372585	557.6871158176617	208.5161584809202	214.11453958979976	0.9849674395958858	1.064633923680847	0.6518166879678656	0.1738177834580975	0.2896963057634958	0.1593329681699227	0.26796908283123366	0.08690889172904875	0.13036333759357313	0.10139370701722354	0.007242407644087396
LK-6151070	737.3713451055061	7.82493022770547	745.1962753332116	964.0689637184068	360.4601058973891	370.1379796030152	1.70270481754871	1.8404235895563263	1.1267899527895875	0.30047732074389	0.5007955345731501	0.2754375440152325	0.46323586948016376	0.150238660371945	0.22535799055791753	0.1752784371006025	0.012519888364328751
LK-6151075	183.83077284227548	1.950798577601572	185.78157141987705	240.34774859368616	89.86470695636297	92.2774546371406	0.42449377048610204	0.4588278254518897	0.28091499517462637	0.07491066537990036	0.1248511089665006	0.06866810993157534	0.11548727579401306	0.03745533268995018	0.05618299903492527	0.043697888138275215	0.003121277724162515
LK-6151080	667.730718067764	7.085909039533287	674.8166271072972	873.0180060338907	326.41665145152456	335.18050375161937	1.5418938070024433	1.6666058060982292	1.0203709016927933	0.2720989071180782	0.45349817853013036	0.24942399819157168	0.4194858151403706	0.1360494535590391	0.20407418033855868	0.1587243624855456	0.011337454463253259
LK-6151085	791.6500691202169	8.400932036133788	800.0510011563507	1035.0351513254561	386.99397480372465	397.38424754601493	1.8280428110627125	1.9758992148986672	1.2097342132032656	0.3225957901875375	0.5376596503125625	0.29571280767190933	0.4973351765391203	0.16129789509376874	0.2419468426406531	0.18818087760939686	0.013441491257814062
LK-6151090	336.4256762043872	3.5701244163906205	339.9958006207778	439.8564646965231	164.45992331568377	168.8754531938757	0.7768590730065991	0.8396932627350739	0.5140979159602493	0.13709277758939983	0.2284879626489997	0.12566837945694984	0.21135136545032474	0.06854638879469992	0.10281958319204987	0.0799707869271499	0.005712199066224993
LK-6151095	393.2647173896033	4.173296121442918	397.4380135110462	514.1701139831504	192.24538981194084	197.40692245494145	0.9081092360259788	0.9815592477633741	0.6009546414877801	0.160254571063408	0.2670909517723467	0.1469000234747907	0.2470591303894207	0.080127285531704	0.12019092829755601	0.09348183312032135	0.0066772737943086675
LK-6151100	799.8430840658338	8.487875705330516	808.3309597711642	1045.7470287001051	390.9990870914734	401.4968917638262	1.8469617534799203	1.9963483658937373	1.2222541015675943	0.32593442708469184	0.5432240451411531	0.2987732248276342	0.5024822417555665	0.16296721354234592	0.24445082031351886	0.19012841579940357	0.013580601128528826
LK-6151105	578.1196171000809	6.13496265769408	584.254579757775	755.8568472486677	282.61073580427245	290.1984576193085	1.334967874314232	1.4429432170896477	0.8834346227079476	0.2355825660554527	0.39263761009242115	0.21595068555083163	0.36318978933548957	0.11779128302772635	0.17668692454158952	0.1374231635323474	0.009815940252310529
LK-6151110	738.9075354078093	7.841232165679856	746.7487675734892	966.0774407261536	361.211064451342	370.9091003938548	1.7062521192519366	1.8442578053679022	1.1291374318578993	0.3011033151621065	0.5018388586035107	0.27601137223193095	0.4642009442082475	0.15055165758105324	0.22582748637157984	0.1756436005112288	0.01254597146508777
LK-6151115	1121.9309841153915	11.905848700626864	1133.8368328160184	1466.8577079909926	548.4500639035969	563.1752175765322	2.5907126772564055	2.800255614387438	1.7144422128902683	0.45718459010407153	0.7619743168401193	0.4190858742620656	0.7048262430771103	0.22859229505203577	0.3428884425780537	0.26669101089404174	0.01904935792100298
LK-6151120	397.8732882965127	4.222201935366076	402.0954902318788	520.1955450063904	194.49826547379953	199.7202848274603	0.9187511411356583	0.9930618951981012	0.607997078692715	0.16213255431805734	0.2702209238634289	0.1486215081248859	0.24995435457367174	0.08106627715902867	0.121599415738543	0.09457732335220011	0.006755523096585722
LK-6151125	731.2265838962936	7.759722475807925	738.9863063721016	956.0350556874201	357.4562716815775	367.0534964396568	1.6885156107358044	1.8250867263100239	1.117400036516341	0.2979733430710243	0.49662223845170717	0.27314223114843894	0.45937557056782913	0.14898667153551215	0.22348000730326822	0.1738177834580975	0.012415555961292679
LK-6151130	811.1084796160567	8.607423250476016	819.7159028665327	1060.4758600902476	396.506116487128	407.1517775633167	1.872975299303581	2.024465948511959	1.2394689480685464	0.33052505281827904	0.550875088030465	0.30298129841675575	0.5095594564281801	0.16526252640913952	0.24789378961370928	0.19280628081066276	0.013771877200761626
LK-6151135	530.4977177286836	5.629602580488102	536.1273203091718	693.5940600085205	259.3310206317327	266.2937131032804	1.2250015215142112	1.3240825269308016	0.8106627715902868	0.21617673909074314	0.36029456515123853	0.1981620108331812	0.33327247276489563	0.10808836954537157	0.16213255431805734	0.1261030978029335	0.009007364128780964
LK-6151140	686.6770651295026	7.286966274550719	693.9640314040533	897.7892224627664	335.67847361694356	344.6909935053079	1.5856438613422363	1.713894467774329	1.0493231435353034	0.2798195049427476	0.466365841571246	0.2565012128641853	0.43138840345340257	0.1399097524713738	0.20986462870706069	0.1632280445499361	0.01165914603928115
LK-6151145	286.2434596624847	3.0375944425606654	289.28105410504537	374.24621577679824	139.92861055322257	143.6855073597816	0.6609805507012008	0.7144422128902684	0.4374135997287358	0.11664362659432954	0.1944060443238826	0.10692332437813541	0.1798255909995914	0.05832181329716477	0.08748271994574716	0.0680421155133589	0.004860151108097064
LK-6151150	505.91867289183335	5.368771572897919	511.28744446473127	661.4584278845736	247.3156837684864	253.95578044984654	1.1682446942625873	1.2627350739455907	0.7731031064973004	0.2061608283992801	0.34360138066546686	0.18898075936600675	0.3178312771155568	0.10308041419964005	0.15462062129946008	0.12026048323291338	0.00859003451663667
LK-6151155	537.6666058060982	5.705678291035238	543.3722840971335	702.9669527113383	262.83549388351287	269.8922767938652	1.2415555961292677	1.341975534051488	0.8216176739090743	0.21909804637575314	0.36516341062625524	0.20083987584444038	0.3377761548292861	0.10954902318787657	0.16432353478181486	0.12780719371918933	0.009129085265656381
LK-6151160	1115.786222906179	11.840640948729318	1127.6268638549084	1458.823799960006	545.4462296877853	560.0907344131737	2.5765234704434996	2.7849187511411357	1.7050522966170218	0.45468061243120583	0.7578010207186764	0.41679056139527204	0.7009659441647756	0.22734030621560292	0.34101045932340435	0.26523035725153676	0.01894502551796691
LK-6151165	454.20026604762774	4.819939661093577	459.0202057087213	593.839701957102	222.0334124520723	227.99471382491282	1.0488188702539625	1.1336498082892092	0.6940713111974751	0.18508568298599337	0.30847613830998893	0.1696618760704939	0.28534042793673975	0.09254284149299669	0.13881426223949503	0.10796664840849612	0.0077119034577497235
LK-6154	41351.68262082997	438.8210003738577	41790.50362120385	54064.85358686106	20214.552674821985	20757.286488084374	95.48744968135144	103.21069928793139	63.1902240538355	16.85072641435614	28.084544023926902	15.446499213159797	25.97820322213238	8.42536320717807	12.638044810767104	9.829590408374418	0.7021136005981724
LK-6154005	328.23266125877046	3.4831807471938934	331.71584200596436	429.1445873218742	160.45481102793502	164.76280897606443	0.7579401305893911	0.8192441117400037	0.5015780275959206	0.1337541406922455	0.22292356782040917	0.12260796230122505	0.20620430023387848	0.06687707034612275	0.10031560551918413	0.07802324873714321	0.005573089195510229
LK-6154010	337.44980307258925	3.5809923750402115	341.0307954476295	441.1954493683542	164.96056235165236	169.38953372110208	0.77922394080875	0.8422494066094577	0.5156629020057905	0.1375101072015441	0.22918351200257353	0.12605093160141545	0.21199474860238052	0.06875505360077205	0.10313258040115808	0.08021422920090074	0.005729587800064338
LK-6154015	415.7955084900493	4.412391211733918	420.2078997017832	543.627776763435	203.25944860324995	208.71669405392245	0.9601363276733005	1.0377944129998173	0.6353843344896841	0.16943582253058243	0.2823930375509707	0.1553161706530339	0.26121355973464794	0.08471791126529121	0.12707686689793682	0.09883756314283976	0.007059825938774268
LK-6154020	367.66154568455096	3.901597155203144	371.5631428397541	480.6954971873723	179.72941391272593	184.5549092742812	0.8489875409722041	0.9176556509037794	0.5618299903492527	0.14982133075980072	0.2497022179330012	0.13733621986315067	0.23097455158802613	0.07491066537990036	0.11236599806985054	0.08739577627655043	0.00624255544832503
LK-6154025	510.5272437987428	5.417677386821079	515.9449211855639	667.4838589078137	249.56855943034506	256.2691428223654	1.1788865993722666	1.2742377213803178	0.7801455437022353	0.2080388116539294	0.34673135275654904	0.19070224401610197	0.32072650129980784	0.1040194058269647	0.15602910874044706	0.12135597346479216	0.008668283818913726
LK-6154030	494.65327734161036	5.249224027752419	499.90250136936277	646.7295964944312	241.80865437283182	248.30089465035604	1.1422311484389265	1.2346174913273689	0.7558882599963483	0.2015702026656929	0.3359503377761548	0.18477268577688516	0.31075406244294324	0.10078510133284645	0.15117765199926966	0.1175826182216542	0.00839875844440387
LK-6154035	455.7364563499309	4.836241599067964	460.57269794899884	595.8481789648487	222.7843710060252	228.76583461575245	1.052366171957189	1.137484024100785	0.6964187902657868	0.18571167740420982	0.3095194623403497	0.17023570428719234	0.28630550266482346	0.09285583870210491	0.13928375805315737	0.1083318118191224	0.007737986558508742
LK-6154040	550.4681916586244	5.841527774155125	556.3097194327795	719.7042611092273	269.09348183312034	276.3182833841954	1.2711164436561553	1.3739273324812853	0.841179999478338	0.2243146665275568	0.37385777754592797	0.2056217776502604	0.3458184442299834	0.1121573332637784	0.1682359998956676	0.1308502221410748	0.0093464444386482
LK-6154045	708.1837293617465	7.515193406192128	715.6989227679387	925.9079005712199	346.1918933722841	355.48668457706253	1.635306085187407	1.7675734891363886	1.0821878504916664	0.2885834267977777	0.4809723779962962	0.2645348078979629	0.44489944964657396	0.14429171339888885	0.21643757009833328	0.16834033229870368	0.012024309449907405
LK-6154050	504.3824825895303	5.3524696349235334	509.7349522244538	659.449950876827	246.56472521453352	253.18465965900697	1.1646973925593609	1.258900858134015	0.7707556274289888	0.2055348339810637	0.34255805663510613	0.18840693114930837	0.3168662023874732	0.10276741699053185	0.15415112548579776	0.11989531982228716	0.008563951415877654
LK-6154055	455.22439291582987	4.830807619743169	460.055200535573	595.1786866289332	222.53405148804092	228.50879435213926	1.0511837380561135	1.1362059521635932	0.6956362972430162	0.18550301259813767	0.3091716876635628	0.17004442821495952	0.28598381108879556	0.09275150629906884	0.13912725944860327	0.10821009068224698	0.00772929219158907
LK-6154060	427.57296747437334	4.537372736204213	432.11034021057753	559.0261004894928	209.0167975168888	214.62862011702617	0.9873323073980368	1.0671900675552308	0.6533816740134066	0.17423511307024178	0.29039185511706966	0.1597155203143883	0.2686124659832894	0.08711755653512089	0.13067633480268134	0.10163714929097437	0.007259796377926741
LK-6154065	533.0580348991888	5.656772477112079	538.7148073763009	696.9415216880982	260.5826182216542	267.5789144213464	1.2309136910195884	1.330472886616761	0.8145752367041393	0.2172200631211038	0.36203343853517306	0.19911839119434518	0.33488093064503505	0.1086100315605519	0.16291504734082787	0.12671170348731056	0.009050835963379326
LK-6154070	375.34249719606663	3.9831068450750755	379.32560404114173	490.7378822261057	183.4842066824904	188.41051322847926	0.8667240494883365	0.9368267299616578	0.5735673856908109	0.1529513028508829	0.25491883808480487	0.14020536094664265	0.23579992522844448	0.07647565142544145	0.11471347713816218	0.08922159332968169	0.006372970952120121
LK-6154075	874.6043454445864	9.281236686750654	883.8855821313371	1143.4929097437769	427.54573671718094	439.02477025135414	2.019597103036942	2.1829468687237537	1.3364980828920943	0.3563994887712251	0.5939991479520419	0.326699531373623	0.5494492118556387	0.17819974438561256	0.26729961657841883	0.20789970178321465	0.014849978698801046
LK-6154080	404.53011293982627	4.292843666588418	408.8229566064147	528.8989453732927	197.7524192075954	203.06180825443195	0.9341227818496396	1.0096768303815957	0.6181694879887321	0.16484519679699522	0.2747419946616587	0.1511080970639123	0.2541363450620343	0.08242259839849761	0.12363389759774641	0.09615969813158055	0.006868549866541468
LK-6154085	402.99392263752316	4.276541728614031	407.2704643661372	526.890468365546	197.0014606536425	202.29068746359235	0.9305754801464132	1.00584261457002	0.6158220089204205	0.1642192023787788	0.273698670631298	0.15053426884721388	0.25317127033395065	0.0821096011893894	0.1231644017840841	0.0957945347209543	0.00684246676578245
LK-6154090	712.2802368345549	7.558665240790491	719.8389020753453	931.2638392585443	348.19444951615844	357.5430066859681	1.6447655563960109	1.7777980646339235	1.0884477946738307	0.29025274524635486	0.48375457541059147	0.2660650164758253	0.4474729822547971	0.14512637262317743	0.21768955893476616	0.169314101393707	0.012093864385264786
LK-6154095	1482.9357051566292	15.736804124607668	1498.6725092812367	1938.8498048114627	724.925324082527	744.3886034238417	3.4243285775146286	3.7012963301077235	2.266099793943504	0.6042932783849344	1.0071554639748908	0.55393550518619	0.9316188041767739	0.3021466391924672	0.4532199587887008	0.3525044123912118	0.025178886599372268
LK-6154100	1695.442030308563	17.991905544397785	1713.4339358529608	2216.68912421642	828.8079240460105	851.0603128233217	3.9150386464609577	4.231696184042359	2.5908343983932807	0.690889172904875	1.151481954841458	0.6333150751628019	1.0651208082283488	0.3454445864524375	0.5181668796786562	0.40301868419451037	0.028787048871036454
LK-6154105	737.8834085396072	7.830364207030265	745.7137727466375	964.7384560543225	360.7104254153734	370.39501986662845	1.7038872514497858	1.8417016614935184	1.1275724458123582	0.3006859855499622	0.501143309249937	0.27562882008746536	0.4635575610561917	0.1503429927749811	0.22551448916247163	0.17540015823747795	0.012528582731248425
LK-6154110	1034.3681368841128	10.976638236086838	1045.3447751201995	1352.3745185494317	505.64542632828187	519.2213324986741	2.388516480172496	2.5817053131276246	1.5806359059965047	0.4215029082657346	0.7025048471095576	0.38637766591025674	0.6498169835763409	0.2107514541328673	0.31612718119930094	0.2458766964883452	0.017562621177738942
LK-6154115	750.1729309580323	7.960779710825356	758.1337106688577	980.8062721162959	366.7180938469965	376.56398619334533	1.7322656650755976	1.8723753879861238	1.1463522783588513	0.3056939408956937	0.5094899014928228	0.2802194458210525	0.4712781588808611	0.15284697044784684	0.22927045567177026	0.17832146552248798	0.01273724753732057
LK-6154120	837.7357781893112	8.889990175365382	846.6257683646766	1095.2894615578566	409.5227314223115	420.5178712712034	1.9344618621595069	2.0909256892459376	1.280158585252615	0.34137562273403066	0.5689593712233844	0.3129276541728614	0.5262874183816305	0.17068781136701533	0.25603171705052297	0.19913577992818454	0.01422398428058461
LK-6154125	1660.621716789692	17.622394950311694	1678.2441117400037	2171.163645374162	811.7861968230784	833.5815748976238	3.8346331411878243	4.1447872923133104	2.537624872844884	0.676699966091969	1.1278332768199484	0.6203083022509717	1.0432457810584523	0.3383499830459845	0.5075249745689767	0.39474164688698193	0.02819583192049871
LK-6154130	1221.7833537650956	12.96547466896198	1234.7488284340577	1597.408713494527	597.262369910535	613.2980689811071	2.821287287966127	3.0494796421398576	1.867028352330525	0.49787422728814	0.8297903788135668	0.4563847083474617	0.7675561004025492	0.24893711364407	0.373405670466105	0.2904266325847484	0.02074475947033917
LK-6154135	760.4141996400532	8.069459297321266	768.4836589373745	994.1961188346071	371.7244842066825	381.70479146560945	1.7559143430971074	1.8979368267299617	1.1620021388142623	0.3098672370171366	0.516445395028561	0.28404496726570855	0.47771199040141893	0.1549336185085683	0.23240042776285244	0.18075588825999636	0.012911134875714025
LK-6154140	1009.7890920472626	10.715807228496656	1020.5048992757593	1320.238886425485	493.6300894650356	506.88339984524026	2.3317596529208724	2.5203578601424135	1.5430762409035186	0.41148699757427165	0.685811662623786	0.37719641444308233	0.6343757879270021	0.20574349878713583	0.30861524818070374	0.24003408191832512	0.01714529156559465
LK-6154145	1903.3397845535878	20.198101150264744	1923.5378857038525	2488.5030125981375	930.4376483476356	955.418659850283	4.395106810297608	4.750593390542268	2.908526565638123	0.7756070841701661	1.2926784736169437	0.710973160489319	1.1957275880956728	0.38780354208508305	0.5817053131276246	0.45243746576593025	0.03231696184042359
LK-6154150	1696.9782206108662	18.00820748237217	1714.9864280932384	2218.6976012241666	829.5588825999635	851.8314336141614	3.9185859481641843	4.235530399853935	2.5931818774615927	0.6915151673230914	1.152525278871819	0.6338889033795004	1.0660858829564326	0.3457575836615457	0.5186363754923186	0.4033838476051366	0.028813131971795473
LK-6154155	667.730718067764	7.085909039533287	674.8166271072972	873.0180060338907	326.41665145152456	335.18050375161937	1.5418938070024433	1.6666058060982292	1.0203709016927933	0.2720989071180782	0.45349817853013036	0.24942399819157168	0.4194858151403706	0.1360494535590391	0.20407418033855868	0.1587243624855456	0.011337454463253259
LK-6154160	243.2301311979968	2.581140179277846	245.81127137727464	318.0088595598911	118.90177104254153	122.09412521627237	0.5616561030108592	0.6070841701661494	0.37168418581600976	0.09911578288426928	0.16519297147378212	0.09085613431058016	0.15280349861324846	0.04955789144213464	0.07433683716320195	0.057817540015823746	0.004129824286844553
LK-6154165	850.5373640418372	9.025839658485268	859.5632037003226	1112.0267699557455	415.7807193719189	426.9438778615335	1.964022709686394	2.122877487675735	1.2997209108218784	0.34659224288583423	0.5776537381430571	0.3177095559786814	0.5343297077823278	0.17329612144291712	0.2599441821643757	0.20217880835007	0.014441343453576427
LK-6154170	783.9691176087013	8.319422346261856	792.2885399549632	1024.9927662867228	383.23918203396016	393.52864359181683	1.81030630254658	1.9567281358407886	1.1979968178617073	0.3194658180964553	0.5324430301607588	0.2928436665884174	0.49250980289870194	0.15973290904822765	0.23959936357234146	0.1863550605562656	0.01331107575401897
LK-6154175	1405.614126607371	14.91627324656355	1420.5303998539346	1837.756462088213	687.1270768668979	705.5755236182478	3.245781058452229	3.5083074675917474	2.1479433475051515	0.5727848926680403	0.9546414877800673	0.525052818279037	0.8830433761965623	0.28639244633402017	0.42958866950103025	0.33412452072302357	0.023866037194501682
LK-6154180	705.6234121912413	7.48802350956815	713.1114357008095	922.5604388916421	344.9402957823626	354.20148325899646	1.6293939156820296	1.761183129450429	1.0782753853778138	0.287540102767417	0.47923350461236164	0.2635784275367989	0.4432909917664345	0.1437700513837085	0.21565507707556275	0.16773172661432656	0.011980837615309041
LK-6154185	991.3548084196249	10.52018397280402	1001.8749923924289	1296.1371623325247	484.6185868176009	497.62995035516485	2.2891920324821546	2.4743472704035057	1.514906492083779	0.40397506455567433	0.6732917742594573	0.3703104758427015	0.622794891189998	0.20198753227783717	0.30298129841675575	0.23565212099081004	0.016832294356486432
LK-6154190	757.341819035447	8.036855421372493	765.3786744568195	990.1791648191138	370.2225670987767	380.16254988393024	1.7488197396906546	1.8902683951068104	1.157307180677639	0.30861524818070374	0.5143587469678396	0.28289731083231173	0.4757818409452516	0.15430762409035187	0.2314614361355278	0.18002556143874385	0.012858968674195989
LK-6154195	646.2240538355201	6.857681907891878	653.0817357434119	844.8993279254372	315.9032316961841	324.38481267986475	1.4922315831572726	1.6129267847361695	0.9875061947364303	0.2633349852630481	0.43889164210508014	0.2413904031577941	0.40597476894719914	0.13166749263152405	0.19750123894728608	0.15361207473677804	0.010972291052627004
LK-6154200	736.347218237304	7.814062269055879	744.16128050636	962.7299790465757	359.9594668614205	369.6238990757888	1.7003399497465592	1.8378674456819426	1.1252249667440466	0.30005999113174575	0.5000999852195762	0.27505499187076693	0.462592486328108	0.15002999556587288	0.2250449933488093	0.17503499482685167	0.012502499630489406
LK-6154205	621.1329455645688	6.5914169209769	627.7243624855456	812.0942034655747	303.63757531495344	311.7898397628177	1.4342923220045734	1.5503012598137667	0.9491640366206735	0.2531104097655129	0.4218506829425216	0.23201787561838685	0.39021188172183247	0.12655520488275646	0.1898328073241347	0.14764773902988254	0.01054626707356304
LK-6154210	503.3583557213281	5.341601676273942	508.6999573976021	658.1109662049957	246.06408617856488	252.6705791317805	1.1623325247572096	1.2563447142596311	0.7691906413834476	0.20511750436891935	0.3418625072815323	0.18802437900484276	0.31622281923541734	0.10255875218445967	0.15383812827668952	0.11965187754853629	0.008546562682038307
LK-6154215	414.7713816218472	4.401523253084327	419.17290487493153	542.2887920916038	202.75880956728136	208.20261352669604	0.9577714598711495	1.0352382691254336	0.633819348444143	0.16901849291843815	0.28169748819739693	0.1549336185085683	0.26057017658259213	0.08450924645921908	0.1267638696888286	0.09859412086908892	0.007042437204934923
LK-6154220	685.1408748271995	7.270664336576332	692.4115391637757	895.7807454550197	334.92751506299066	343.9198727144683	1.5820965596390097	1.7100602519627532	1.0469756644669919	0.2791935105245311	0.46532251754088527	0.2559273846474869	0.43042332872531885	0.13959675526226556	0.20939513289339837	0.16286288113930983	0.011633062938522131
LK-6154225	678.4840501838859	7.200022605353991	685.6840727892398	887.0773450881173	331.6733613291948	340.5783492874966	1.5667249189250285	1.6934453167792587	1.0368032551709747	0.27648086804559324	0.46080144674265544	0.2534407957084605	0.42624133823695626	0.13824043402279662	0.20736065103419493	0.1612805063599294	0.011520036168566386
LK-6154230	808.5481624455515	8.580253353852038	817.1284157994036	1057.1283984106697	395.2545188972065	405.86657624525066	1.8670631297982037	2.0180755888259996	1.2355564829546937	0.32948172878791826	0.5491362146465305	0.3020249180555918	0.5079509985480407	0.16474086439395913	0.24711129659093872	0.19219767512628566	0.013728405366163262
LK-6154235	801.8913378022379	8.509611622629699	810.4009494248676	1048.4249980437673	392.0003651634106	402.525052818279	1.8516914890842222	2.001460653642505	1.2253840736586765	0.3267690863089804	0.5446151438483007	0.29953832911656536	0.5037690080596781	0.1633845431544902	0.2450768147317353	0.19061530034690524	0.013615378596207517
LK-6154240	989.3065546832207	10.498448055504838	999.8050027387255	1293.4591929888625	483.61730874566365	496.6017893007121	2.284462296877853	2.4692349826547377	1.5117765199926967	0.4031404053313858	0.6719006755523096	0.3695453715537703	0.6215081248858865	0.2015702026656929	0.3023553039985393	0.2351652364433084	0.01679751688880774
LK-6154245	1150.6065364250503	12.21015154281541	1162.8166879678656	1504.349278802264	562.4679569107176	577.5694723388717	2.6569289757166334	2.8718276428701848	1.7582618221654192	0.46886981924411175	0.7814496987401863	0.4297973343071025	0.7228409713346723	0.23443490962205588	0.35165236443308384	0.2735073945590652	0.019536242468504657
LK-6154250	683.6046845248964	7.2543623986019465	690.8590469234983	893.7722684472731	334.1765565090378	343.1487519236287	1.5785492579357836	1.7062260361511778	1.0446281853986803	0.27856751610631475	0.46427919351052455	0.2553535564307885	0.4294582539972352	0.13928375805315737	0.20892563707973605	0.1624977177286836	0.011606979837763114
LK-6154255	1084.0382899919143	11.503734230592	1095.5420242225064	1417.3152751332411	529.9264195727588	544.154238069155	2.503212568576819	2.7056782910352384	1.6565377292052479	0.44174339445473276	0.736238990757888	0.4049314449168384	0.6810210664510464	0.22087169722736638	0.3313075458410496	0.2576836467652608	0.0184059747689472
LK-6154260	413.23519131954407	4.38522131510994	417.62041263465403	540.2803150838572	202.00785101332846	207.43149273585644	0.954224158167923	1.031404053313858	0.6314718693758314	0.1683924985002217	0.2806541641670362	0.1543597902918699	0.25960510185450847	0.08419624925011085	0.1262943738751663	0.09822895745846266	0.007016354104175905
LK-6154265	402.4818592034221	4.271107749289236	406.75296695271135	526.2209760296304	196.75114113565823	202.03364719997913	0.9293930462453377	1.0045645426328282	0.6150395158976499	0.16401053757270664	0.27335089595451106	0.1503429927749811	0.25284957875792274	0.08200526878635332	0.12300790317952999	0.09567281358407888	0.006833772398862777
LK-6154270	676.9478598815826	7.183720667379604	684.1315805489622	885.0688680803706	330.9224027752419	339.807228496657	1.563177617221802	1.6896111009676829	1.034455776102663	0.2758548736273768	0.45975812271229466	0.2528669674917621	0.4252762635088726	0.1379274368136884	0.2068911552205326	0.16091534294930313	0.011493953067807367
LK-6157	26548.35725057408	273.75019707303704	26822.10744764713	35095.49684683141	13310.032234294136	12924.436816670666	77.57007231723615	90.64874730095626	37.43206978099186	21.6474620420194	19.39251807930904	17.137574116598692	17.137574116598692	13.529663776262122	8.568787058299346	5.862854303046921	4.960876717962778
LK-6157005	522.5538266442746	5.388251019638757	527.9420776639134	690.78798368578	261.982623299174	254.39291222538304	1.5268190698152655	1.784247866470165	0.7367789697364363	0.4260890427391439	0.3817047674538164	0.3373204921684889	0.3373204921684889	0.2663056517119649	0.16866024608424446	0.11539911574185147	0.09764540562772048
LK-6157010	437.31097268396337	4.50927956952394	441.82025225348735	578.101526887617	219.2460756760462	212.8944545361072	1.277753024642698	1.4931881276347807	0.6165901223566508	0.35658223943517153	0.3194382561606745	0.2822942728861775	0.2822942728861775	0.22286389964698222	0.14114713644308874	0.09657435651369228	0.08171676320389348
LK-6157015	831.2439250094252	8.57127189224389	839.8151969016691	1098.8596497240976	416.7445590705007	404.6713507214587	2.428762381327758	2.8382630153888337	1.1720190561058368	0.6777941529286766	0.6071905953319395	0.5365870377352023	0.5365870377352023	0.4236213455804229	0.26829351886760117	0.1835692497515166	0.15532782671282175
LK-6157020	501.36921205058775	5.169808410734483	506.53902046132225	662.7830654282483	251.36170613839667	244.07968605408368	1.464920999417349	1.711913493505158	0.7069095520444185	0.4088151626280975	0.3662302498543373	0.32364533708057713	0.32364533708057713	0.2555094766425609	0.16182266854028857	0.1107207732117764	0.09368680810227233
LK-6157025	605.77909826233	6.24641841176269	612.0255166740926	800.807305411797	303.7076550022278	294.9091578983446	1.7699900606642218	2.0684186174041197	0.8541231106693629	0.4939507146039689	0.44249751516605546	0.391044315728142	0.391044315728142	0.30871919662748054	0.195522157864071	0.13377831853857491	0.11319703876340953
LK-6157030	489.7681135826165	5.050185077286904	494.81829865990335	647.4470387634095	245.54548959797103	238.43196696027695	1.4310244370565857	1.6723018130719403	0.6905524899749803	0.3993556568530007	0.3577561092641464	0.3161565616752922	0.3161565616752922	0.24959728553312543	0.1580782808376461	0.10815882373102101	0.09151900469547933
LK-6157035	343.49339376906465	3.54189087294787	347.0352846420125	454.07974603283407	172.21058539260375	167.22159577749596	1.0036329985947836	1.1728501902183226	0.48431127257771533	0.2800836275148233	0.2509082496486959	0.22173287178256845	0.22173287178256845	0.17505226719676456	0.11086643589128423	0.07585598245193131	0.06418583130548035
LK-6157040	349.04174521026835	3.599102032422799	352.64084724269117	461.4143674812352	174.99225417280735	169.92267882236007	1.019844397984714	1.1917949069472529	0.4921342153065771	0.2846077389724783	0.2549610994961785	0.22531446001987868	0.22531446001987868	0.17787983685779896	0.11265723000993934	0.07708126263837954	0.06522260684785962
LK-6157045	765.672498886109	7.895140007540186	773.5676388936491	1012.177759879357	383.87029166809475	372.74946019124656	2.237173115810399	2.6143709085923845	1.079566096582925	0.6243273811563903	0.5592932789525997	0.49425917674880904	0.49425917674880904	0.39020461322274397	0.24712958837440452	0.1690886657298557	0.14307502484833945
