entity_id	valid	rejected	polled	electors	PA	UNP	SLMC	TULF	SLPF	MEP	IND1	TELO	IND2	DPLF	EPRLF	IND4	NSSP	TKLO	PFF	DWC	IND3	IND 1	SMBP	IND5 
LK-6187355	389.8477611940299	15.626865671641792	405.47462686567167	500.34626865671646	186.52835820895524	198.51044776119403	0	0	2.355223880597015	2.4537313432835823	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6187360	473.41781999095434	18.97673249912056	492.3945524900749	607.6034373586613	226.51367405397255	241.06431478968793	0	0	2.86010352279009	2.979727624503744	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6187365	328.5922207146088	13.171465902809187	341.763686617418	421.7284486657621	157.21974973616764	167.319131614654	0	0	1.9851550329162269	2.068184330870898	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6187370	451.540841248304	18.099804010251773	469.64064525855576	579.525644504749	216.04631388511987	229.9245590230665	0	0	2.727936077189809	2.8420322629277854	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6187375	528.1102668475803	21.169053721292528	549.2793205688728	677.7979194934419	252.6820744761043	268.9137042062415	0	0	3.1905221367907934	3.3239660284436403	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6187380	615.1806422433287	24.6592291069903	639.8398713503191	789.5475350520127	294.34216794813807	313.2499321573948	0	0	3.7165485702799135	3.8719935675159554	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6187385	394.66069651741293	15.819789939192924	410.48048645660583	506.5233830845771	188.8311774461028	200.96119402985073	0	0	2.3843007186290768	2.484024322830293	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6187390	250.7101763907734	10.049600482436302	260.7597768732097	321.7715061058344	119.955947535052	127.66160108548168	0	0	1.514638926579225	1.5779888436604854	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6187395	460.2916327453641	18.450575405799285	478.74220815116337	590.7567616463139	220.23325795266092	234.38046132971505	0	0	2.7808030554299212	2.8971104075581686	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6187400	719.3150610583447	28.833408714005728	748.1484697723504	923.197829036635	344.166802351877	366.27516960651286	0	0	4.345665611337253	4.527423488617519	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6187405	506.2332881049299	20.29212523242374	526.5254133373536	649.7201266395297	242.21471430725163	257.7739484396201	0	0	3.058354691190512	3.186270666867682	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6187410	528.9853459972863	21.20413086084728	550.1894768581336	678.9210312075984	253.10076888285846	269.3592944369064	0	0	3.195808834614805	3.329473842906679	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6187415	427.9137042062415	17.15272124227348	445.06642544851496	549.2016282225237	204.7415649027589	217.8936227951153	0	0	2.5851952359415042	2.69332127242575	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6187420	1114.8508367254635	44.6882757927534	1159.5391125182168	1430.8443238353686	533.4166742047339	567.6819538670285	0	0	6.735253027790341	7.01695562591085	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-62	275564.9999999999	13033.00000000002	288616.00000000035	380192.0000000002	147553.0000000001	125654.00000000006	0	0	1564.9999999999995	793.0000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203	19652.153585370394	1156.0090344335526	20808.162619803956	28961.874440460444	10462.588560625683	9096.503156143915	0	0	58.89991683594869	34.16195176485024	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203005	286.3498797984067	16.844110576376863	303.19399037478354	422.00104068676234	152.4494994251228	132.54438369984595	0	0	0.8582257426822452	0.49777093075570217	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203010	274.52287920307936	16.14840465900467	290.671283862084	404.5712915877063	146.15293550923212	127.06995323726296	0	0	0.8227787699900476	0.47721168659422764	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203015	791.9541552486513	46.585538544038315	838.5396937926897	1167.122814671411	421.62760682945003	366.5762859752689	0	0	2.373583825273691	1.376678618658741	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203020	242.22606988507	14.248592346180589	256.4746622312506	356.9746690479761	128.95847250814597	112.12054697405553	0	0	0.7259812676382772	0.4210691352302008	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203025	514.7019682158812	30.276586365640068	544.9785545815213	758.529273291615	274.02161810885855	238.24300263125605	0	0	1.5426249846623676	0.8947224911041732	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203030	1414.0088980990424	83.17699400582603	1497.1858921048686	2083.860579785228	752.802651251778	654.5102728053553	0	0	4.23795825437293	2.458015787536299	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203035	246.77491626788822	14.516171545169895	261.29108781305814	363.67841870145924	131.38022786041162	114.22609715197207	0	0	0.7396147186737378	0.428976536830768	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203040	469.213504387699	27.600794375747	496.814298763446	691.4917767567838	249.80406458620203	217.1875008520907	0	0	1.4062904743077616	0.8156484750985017	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203045	140.78679554822378	8.281576208719047	149.06837175694284	207.48105177530255	74.95332815262194	65.1667780065168	0	0	0.42195530954750576	0.24473407953755333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203050	482.17771657873095	28.363395092866526	510.5411116715975	710.5974632692107	256.70606734015917	223.18831885915284	0	0	1.4451458097588243	0.8381845696601181	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203055	501.2828713865674	29.487227728621612	530.770099115189	738.7532118138398	266.8774398196749	232.03162960640228	0	0	1.5024063041077589	0.8713956563825002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203060	1034.4076674528624	60.84750985016838	1095.2551773030307	1524.4326712020613	550.7071671052094	478.8021104582203	0	0	3.100246765463742	1.7981431239689702	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203065	886.3427176921294	52.137806923066435	938.4805246151958	1306.225619981186	471.87903038896235	410.266452167037	0	0	2.656477934259499	1.5407572018705094	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203070	446.46927247360793	26.262898380800465	472.73217085440837	657.9730284893682	237.6952878248738	206.65974996250802	0	0	1.3381232191304584	0.7761114670956659	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203075	910.451603521066	53.555976677709765	964.0075801987757	1341.7554931446464	484.7143337559703	421.42586810999467	0	0	2.72873522474744	1.5826664303535154	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203080	395.294750666903	23.252632392170764	418.54738305907375	582.5558448876831	210.4505401118852	182.97231046094697	0	0	1.1847468949815267	0.6871531990892855	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203085	248.13957018273368	14.596445304866688	262.73601548760035	365.68954359750416	132.10675446609133	114.85776220534703	0	0	0.7437047539843761	0.4313487573109381	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203090	560.4178743632042	32.9657573154826	593.3836316786868	825.9019573091203	298.3602593991284	259.4037819193172	0	0	1.6796411675687466	0.9741918771898731	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203095	569.2881248096998	33.487536753511755	602.7756615632115	838.9742691334125	303.0826823360464	263.5096047662545	0	0	1.706226397087895	0.989611310310979	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203100	743.0540566333556	43.70906215490327	786.7631187882588	1095.0575058964675	395.5937367925943	343.94162156266617	0	0	2.22702422664249	1.2916740514526441	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203105	265.6526287565838	15.626625220975518	281.27925397755934	391.4989797634142	141.4305125723141	122.96413039032569	0	0	0.7961935404708994	0.46179225347312164	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203110	1502.9388448831387	88.40816734606697	1591.3470122292056	2214.9188855108227	800.1479683885716	695.6737787836236	0	0	4.504492222116185	2.612605488827387	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203115	1598.6920612414622	94.04070948479189	1692.7327707262539	2356.0328157166423	851.1259185537635	739.9956100287666	0	0	4.79147636641263	2.7790562925193254	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203120	576.338836703068	33.902284511945176	610.2411212150132	849.3650810963112	306.83640313205814	266.7732075420251	0	0	1.7273582461928587	1.001867782791858	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203125	570.1978940862633	33.54105259330961	603.738946679573	840.315019064109	303.5670334064995	263.9307148018378	0	0	1.708953087294987	0.9911927906310924	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203130	640.2501283816639	37.661772257744936	677.9119006394089	943.5527637277492	340.86206583139057	296.35618754175243	0	0	1.9189082332410805	1.1129667752798267	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203135	428.501329261476	25.205960544792706	453.7072898062687	631.4932173581099	228.12935418342445	198.3428267597377	0	0	1.284271087540389	0.7448772307734257	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203140	462.3902348134717	27.19942557726304	489.5896603907347	681.4361522765591	246.17143155780357	214.02917558521588	0	0	1.3858402977545707	0.803787372697651	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203145	229.71674233231994	13.512749548959995	243.22949188127993	338.53935750089755	122.29864528941545	106.33028398478507	0	0	0.6884892772907607	0.3993237808286412	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203150	467.62140815371265	27.507141656100742	495.12854980981336	689.1454643780647	248.95645021290906	216.45055828981992	0	0	1.4015187664453503	0.8128808845383032	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6203155	1751.988184342436	103.05812849073152	1855.0463128331676	2581.9491790390234	932.739073925116	810.9526510245538	0	0	5.250923666307653	3.0455357264584384	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6206	4933.387946265316	271.1047565388118	5205.181727277228	7026.640953039982	2682.9078707101453	2216.038698488795	0	0	24.866000913461413	9.575376152913707	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6206005	25.70098206292292	1.5118224742895836	27.212804537212506	37.87618554217963	13.682917740300937	11.896358505228429	0	0	0.07702899835035243	0.04467681904320441	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6206010	183.0910669084332	10.7700627593196	193.8611296677528	269.82592355269554	97.4756529286925	84.74839466114057	0	0	0.5487464041772894	0.31827291442282785	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6206015	53.22150267897313	3.13067662817489	56.35217930714802	78.4338709457525	28.334537621508133	24.634937081623473	0	0	0.1595113771148891	0.09251659872663569	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6206020	175.13058573850134	10.301799161088313	185.43238489958964	258.0943616591001	93.23758106222762	81.06368184978665	0	0	0.5248878648652334	0.30443496162183536	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6206025	311.141092584766	18.302417210868587	329.44350979563455	458.53647629824536	165.6480660949706	144.01963216949105	0	0	0.9325280508255054	0.5408662694787931	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6206030	547.9085468104541	32.22991451826201	580.1384613287162	807.4666457620418	291.70043218039785	253.61351893004678	0	0	1.64214917722123	0.9524465227883134	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6206035	217.43485709871072	12.790285711688865	230.22514281039957	320.4392334364931	115.75990583829817	100.64529850441042	0	0	0.651678959495017	0.3779737965071098	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6206040	403.81012623826285	20.316927341658626	424.25106330937206	551.2232474079711	225.1396638175864	174.76415594298217	0	0	3.0244595127121525	0.881846964982131	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6206045	390.2701417292875	19.635689146770662	410.02568248834774	532.7404166270331	217.59060211167125	168.90421383049556	0	0	2.923047655283934	0.8522781318367735	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6206050	344.47313530187114	17.331501134649617	361.9104238290008	470.22495957386093	192.05701104754658	149.08382139120272	0	0	2.5800369610414315	0.7522659020804174	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6206055	496.9970784470927	25.00544903588754	522.1551548423041	678.4286121944259	277.094970852414	215.09434577597804	0	0	3.7224117079534182	1.085350110747238	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6206060	287.5255533964751	14.466293432620835	302.0801456699868	392.4883477599163	160.30654563737411	124.43759427103858	0	0	2.1535106195051026	0.6279028685572964	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6206065	320.57904499191477	16.129316084847332	336.8068106154285	437.60819937220583	178.73513744887282	138.74274707504995	0	0	2.401074859697517	0.7000856082944925	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6206070	103.48625520911442	6.087426777006731	109.57368198612116	152.51030461674097	55.094934264043594	47.901266547601196	0	0	0.31016101105672883	0.1798933864129027	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6206075	202.19622171626972	11.89389539507469	214.0901171113444	297.9816720973247	107.64702540820825	93.59170540839003	0	0	0.606006898526224	0.3514840011452099	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6206080	659.5827255086414	38.79898385344949	698.3817093620909	972.0436997550523	351.1545260785196	305.3047757978977	0	0	1.976850400141788	1.146573232082237	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6206085	210.83902984362433	12.402295873154372	223.2413257167787	310.7187964389426	112.248360577513	97.59225074643146	0	0	0.6319104554935991	0.3665080641862875	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6209	9334.62461442296	469.65362612275953	9807.144895435584	12742.280985446587	5204.411952548548	4039.91303284369	0	0	69.9145275916892	20.38510143903467	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6209005	365.18134690383334	18.373394844478266	383.6668886140968	498.49281841529535	203.60263483306383	158.04608579853516	0	0	2.735137448872824	0.7974888233615524	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6209010	337.7031430473835	16.990882037205637	354.7977334184887	460.983544183392	188.28248019458903	146.15385033495943	0	0	2.5293310323273226	0.7374814855077387	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6209015	862.5766601894253	43.39888029786251	906.2404370099605	1177.465043279749	480.9196369121224	373.31278281311575	0	0	6.460531858515307	1.8837086056718892	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6209020	206.2856463426234	10.378864263293066	216.72786074384095	281.59136307428895	115.01217540188338	89.27794159611909	0	0	1.5450394749357936	0.4504898696851517	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6209025	291.9061366199671	14.68669402508459	306.68247475914177	398.46808713021977	162.74888913046433	126.3334578956666	0	0	2.1863203380848204	0.6374692557513827	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6209030	227.79032762158417	11.460830808115123	239.32111263605603	310.94644725577854	127.00186164068975	98.5849084806566	0	0	1.7061053661453167	0.4974521340924841	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6209035	465.1382913671509	23.40253563615116	488.683670557541	634.9395985922192	259.332472720849	201.30624668777432	0	0	3.4837955728281993	1.0157763856993383	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6209040	307.83553015993806	15.48815072495278	323.4182169015233	420.2125939313231	171.63013819624683	133.22750743976846	0	0	2.30562840564743	0.6722561182753326	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6209045	291.50790178146787	14.666657607587885	306.2640812055822	397.92447446019213	162.52685790381975	126.16110665706404	0	0	2.183337636395755	0.6365995841882839	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6209050	291.1096669429686	14.64662119009118	305.84568765202266	397.3808617901646	162.3048266771752	125.98875541846151	0	0	2.1803549347066897	0.6357299126251852	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6209055	618.8569390278703	31.1365927898792	650.1835822315229	844.774089222867	345.03652620565015	267.8338247883573	0	0	4.635118424807382	1.3514696090554552	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6209060	633.9898628908427	31.89797665475398	666.0825372667854	865.4313706839151	353.47371281814355	274.38317185525403	0	0	4.748461088991861	1.3845171284532076	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6209065	264.029697925018	13.284144800315255	277.39492600997403	360.41520022828877	147.20670326534494	114.26887119348834	0	0	1.9775312198502535	0.5765922463344703	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6209070	252.0826527700398	12.683052275414113	264.84311940318787	344.1068201274612	140.54576646600805	109.09833403541192	0	0	1.888050169178296	0.5505020994415077	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6209075	281.9502656574853	14.185783587666972	296.2226359201533	384.87777037953015	157.19810846435027	122.02467693060294	0	0	2.111752795858189	0.615727466673914	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6209080	232.56914568357544	11.70126781807558	244.3418352787705	317.4697992961096	129.6662363604245	100.65312334388716	0	0	1.7418977864140996	0.5078881928496691	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6209085	217.43622182060307	10.939883953200798	228.44288024350803	296.8125178350613	121.22904974793113	94.10377627699039	0	0	1.6285551222296204	0.47484067345191666	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6209090	269.60498566400787	13.564654645269124	283.2524357598076	368.025777608675	150.31514043836884	116.68178853392399	0	0	2.019289043497167	0.5887676482178528	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6209095	694.9197931812314	34.96354853174981	730.0967509613947	948.6041091981357	387.4444904947616	300.7529113614437	0	0	5.204814447418842	1.5175768776073162	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6209100	201.50682828063213	10.138427253332608	211.7071381011265	275.068011033958	112.34780068214863	87.20972673288854	0	0	1.509247054667011	0.44005381092796675	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6209105	350.44665787936026	17.632047397100187	368.1863271323939	478.3791496242747	195.38747944721501	151.66908997024092	0	0	2.6247774863774103	0.7653109755268986	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6209110	273.58733404900056	13.765018820236168	287.4363712954029	373.4619043089508	152.53545270481445	118.40530091994944	0	0	2.049116060387819	0.5974643638488402	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6209115	542.7940848745092	27.30963704800859	570.2704135016511	740.9440692475982	302.62856191653873	234.9147382152709	0	0	4.065422402195921	1.1853623405035942	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6209120	187.56860893315758	9.437152640947941	197.06336372654263	256.04156758299246	104.57670774958895	81.1774333817994	0	0	1.4048524955497275	0.40961530621951053	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6209125	348.4554836868639	17.531865309616666	366.09435936459624	475.6610862741368	194.2773233139922	150.8073337772282	0	0	2.609863977932084	0.7609626177114049	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6209130	317.79140112241987	15.9890611623704	333.87805574051174	433.80291068201274	177.1809188623609	137.5362884048321	0	0	2.3801959478740606	0.6939979073528013	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6212	5767.6351659849715	290.1874346047751	6059.593836202795	7873.142300009513	3215.678255493199	2496.1629886806813	0	0	43.19846856273187	12.595453248359172	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6212005	422.92539848622795	21.278675381500456	444.33395388022996	577.3166555692952	235.7971626965254	183.0370153959044	0	0	3.167629193787284	0.9235912000108709	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6212010	232.56914568357544	11.70126781807558	244.3418352787705	317.4697992961096	129.6662363604245	100.65312334388716	0	0	1.7418977864140996	0.5078881928496691	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6212015	218.2326914976016	10.979956788194208	229.2796673506271	297.8997431751165	121.67311220122025	94.44847875419548	0	0	1.6345205256077509	0.47658001657811416	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6212020	554.3428951909881	27.89069315541303	582.4038265548777	756.7088366783983	309.06746748923103	239.91292413474474	0	0	4.151920751178813	1.210582815833458	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6212025	357.61488497234717	17.992702912040876	375.7174110964656	488.16417768477123	199.38404152681713	154.77141226508675	0	0	2.6784661167805845	0.7809650636626762	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6212030	293.1008411354649	14.746803277574703	307.9376554198204	400.09892514030247	163.41498281039802	126.85051161147423	0	0	2.195268443152016	0.6400782704406789	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6212035	219.42739601309944	11.040066040684323	230.53484801130574	299.53058118519925	122.33920588115394	94.96553247000313	0	0	1.6434686306749466	0.4791890312674104	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6212040	127.03691348126809	6.391617181448819	133.4675435854928	173.41244173879957	70.82796129961544	54.98004511421234	0	0	0.9514818388118113	0.2774252286285008	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6212045	246.1091301925507	12.38250601296354	258.5672160997948	335.95263007704744	137.2152980663396	106.51306545637374	0	0	1.8433096438423175	0.5374570259950265	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6212050	228.98503213708202	11.520940060605238	240.5762932967347	312.57728526586135	127.66795532062346	99.10196219646426	0	0	1.7150534712125125	0.5000611487817804	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6212055	223.0115095595929	11.220393798154666	234.30038999334158	304.4230952154476	124.33748692095502	96.51669361742604	0	0	1.6703129458765338	0.48701607533529917	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6212060	299.87083338995257	15.087422375018685	315.0503458303325	409.3403405307714	167.18951366335557	129.7804826677175	0	0	2.245974371866125	0.6548626870133576	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6212065	351.6413623948581	17.692156649590302	369.44150779307256	480.00998763435746	196.0535731271487	152.18614368604858	0	0	2.6337255914446063	0.767919990216195	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6212070	351.6413623948581	17.692156649590302	369.44150779307256	480.00998763435746	196.0535731271487	152.18614368604858	0	0	2.6337255914446063	0.767919990216195	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6212075	135.39984508975283	6.812381948879619	142.2538082102431	184.82830780937886	75.49061705915125	58.59942112486581	0	0	1.0141185742821812	0.2956883314535745	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6212080	360.80076368034133	18.152994252014512	379.0645595249419	492.5130790449919	201.16029133997364	156.15022217390714	0	0	2.702327730293107	0.7879224361674662	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6212085	417.3501107472381	20.998165536546587	438.4764441303964	569.7060781889089	232.68872552350152	180.62409805546875	0	0	3.1258713701403704	0.9114157981274884	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6212090	378.72133141280864	19.054633039366227	397.89226943512114	516.9756491962332	211.15169653897894	163.9060279110217	0	0	2.836549306301042	0.8270576565069098	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6212095	348.85371852536315	17.551901727113368	366.51275291815574	476.20469894416436	194.49935454063674	150.97968501583074	0	0	2.6128466796211494	0.7618322892745036	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6215	19847.856676253505	1145.755787482143	20994.397858688837	28972.368187289154	10631.097719240737	9110.141158075201	0	0	70.97633930551451	35.641459632055934	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6215005	1723.1030098115402	101.35900057714942	1824.4620103886896	2539.3803687394056	917.360927438229	797.5824073947838	0	0	5.1643512522324775	2.9953237262948367	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6215010	835.894926009974	42.056440325583296	878.2080689214714	1141.0429943879008	466.0435447269367	361.7652498267451	0	0	6.260690845347937	1.8254406109442731	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6215015	322.1719843459119	16.20946175483415	338.48038482966666	439.78265005231617	179.62326235545106	139.43215202946013	0	0	2.4130056664537785	0.7035642945468875	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6215020	434.87244364120613	21.879767906401597	456.88576048701606	593.6250356701227	242.45809949586226	188.20755255398078	0	0	3.257110244459241	0.9496813469038333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6215025	801.7341749717107	47.16083382186533	848.895008793576	1181.5358764264	426.83438083682125	371.1032188577895	0	0	2.402895744999932	1.3936795320999606	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6215030	831.074234140888	48.88671965534636	879.9609537962344	1224.7750616913659	442.4547028589347	384.6840175053511	0	0	2.4908315041786526	1.4446822724236186	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6215035	1535.463096520289	90.32135861884052	1625.7844551391292	2262.850695533227	817.463519157271	710.7284625557268	0	0	4.601971397019727	2.6691434102714418	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6215040	3188.058987398147	187.5328816116557	3375.591869009803	4698.322944643644	1697.2872386353827	1475.6748421928044	0	0	9.555004158202566	5.541902411757489	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6215045	893.6208719046386	52.56593364144933	946.186805546088	1316.951619426759	475.75383895258744	413.6353324517035	0	0	2.678291455916236	1.553409044431417	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6215050	2314.2255972587677	136.13091748580985	2450.3565147445775	3410.532636209537	1232.0680354651506	1071.1986530150377	0	0	6.936018214290583	4.022890564288539	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6215055	720.0823824001236	42.35778720000727	762.4401696001308	1061.2035701463778	383.36387226365275	333.30859316418764	0	0	2.158175298913414	1.2517416733697802	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6215060	357.7667680086527	21.04510400050898	378.8118720091617	527.2499102464474	190.47105845569357	165.60152149313555	0	0	1.0722709239389767	0.6219171358846065	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6215065	397.796616177453	23.399800951614885	421.1964171290679	586.2429071970988	211.7825055556313	184.1303630588011	0	0	1.19224529305103	0.6915022699695974	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6215070	142.37889178221016	8.375228928365305	150.75412071057548	209.82736415402164	75.80094252591492	65.90372056878758	0	0	0.426727017409917	0.24750167009775184	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6215075	1540.6942698605299	90.62907469767822	1631.3233445582082	2270.5600076347328	820.2485378123765	713.1498452603308	0	0	4.617649865710508	2.6782369221120943	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6215080	385.4913236672963	19.39525213681021	405.0049598456333	526.2170645867022	214.92622739193652	166.83599896726503	0	0	2.8872552350151515	0.8418420730795886	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6215085	579.033455177943	29.132951040208724	608.344226875569	790.4128222201085	322.8334035411939	250.59870092810263	0	0	4.336848255900858	1.2645024527455804	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6215090	193.3259712697742	11.37211595704554	204.69808722681972	284.9093602730326	102.92460247129023	89.48588256145278	0	0	0.5794216690070758	0.33606456802410395	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6215095	251.09632033156555	14.770371784209738	265.86669211577527	370.04698087226825	133.680895445064	116.2263698209928	0	0	0.7525664971574255	0.4364885683513068	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-6215100	775.5783082705059	45.62225342767682	821.2005616981827	1142.9893159188719	412.90928756129375	358.99630533476943	0	0	2.3245034015460333	1.3482119728966995	0	0	0	0	0	0	0	0	0	0	0	0	0	0
