entity_id	valid	rejected	polled	electors	NPP	SJB	IND16	SLPP	IND9	SLCP	IND4	IND13	IND12	JPF	IND11	IND5	APP	DUNF	NSSP	SBP	IND1	SPF	RJA	IND10	IND2	USP	JSP	DUA	IND14	SLSP	AJP	SEP	NIF	IND15	NDF	IND6	UNFF	IND7	ELPP	IND8	NSU	SLLP 
LK-7215095	722.0302159228416	12.113409273092103	734.1436251959337	899.7010676156583	318.09395630485506	270.29982078761543	96.23086231280985	12.10213574189332	0.6707751063275758	4.188116840347805	2.395625379741342	2.570365113322475	1.104806057480713	1.3020928534594116	1.1837207758721924	0.7496898247190552	0.7496898247190552	0.5129456695446167	0.6764118719269672	0.5073089039452253	0.5918603879360962	1.121716354278887	0.5862236223367048	0.631317747131836	0.42839418555374587	0.5524030287403565	0.2987485767677438	0.20856032717748152	0.3043853423671352	0.28747504556896103	0.2592912175720041	0.20292356157809013	0.20856032717748152	1.8037649918052456	0.21983385837626432	0.20292356157809013	0.20292356157809013	0.13528237438539342	0.12964560878600204	0.12400884318661064	0.09018824959026228	0.10146178078904507
LK-7215100	555.256932353707	9.315475065992025	564.5724074196992	691.8896797153026	244.6211674844402	207.8664382687369	74.00362509381846	9.306805475423397	0.5158406388334347	3.2207528962457306	1.842287995833695	1.976666649647447	0.8496198757256571	1.0013377106766672	0.9103070097060612	0.5765277728138387	0.5765277728138387	0.3944663708726265	0.5201754341177492	0.3901315755883119	0.4551535048530306	0.8626242615786008	0.450818709568716	0.4854970718432326	0.32944444160790787	0.42480993786282856	0.22974415006867258	0.16038742551963933	0.23407894535298715	0.22107455950004343	0.19940058307847053	0.15605263023532476	0.16038742551963933	1.3871344909806647	0.1690570160882685	0.15605263023532476	0.15605263023532476	0.10403508682354984	0.09970029153923526	0.09536549625492069	0.06935672454903323	0.07802631511766238
LK-7215105	1306.7177277299254	21.922637434454728	1328.6403651643802	1628.2633451957295	575.6809100517214	489.18391479497797	174.15694103350913	21.902234793752584	1.2139571217776235	7.579581020846843	4.335561149205798	4.651802080089045	1.9994587888102033	2.3565050010977395	2.142277273725218	1.356775606692638	1.356775606692638	0.9283201519475944	1.224158442128696	0.918118831596522	1.071138636862609	2.0300627498634207	1.0609373165115366	1.1425478793201163	0.7753003466815074	0.9997293944051017	0.5406699786068407	0.3774488529896812	0.5508712989579132	0.5202673379046958	0.46926073614933345	0.36724753263860876	0.3774488529896812	3.264422512343189	0.39785149369182615	0.36724753263860876	0.36724753263860876	0.24483168842573919	0.23463036807466672	0.22442904772359426	0.16322112561715946	0.18362376631930438
LK-7215110	1176.5691652583262	19.739151523815845	1196.3083167821421	1466.0889679715303	518.3433219134369	440.4613927508335	156.81097943908057	19.72078097795841	1.09304747851749	6.824657786037773	3.9037409947053208	4.188484455495591	1.8003134940288068	2.121798046533951	1.9289073150308644	1.2216412995195474	1.2216412995195474	0.8358598365133746	1.1022327514462082	0.8266745635846562	0.9644536575154322	1.8278693128149621	0.9552683845867138	1.028750568016461	0.6980807425825986	0.9001567470144034	0.4868194652220753	0.3398550983625809	0.4960047381507937	0.4684489193646385	0.4225225547210465	0.3306698254338625	0.3398550983625809	2.9392873371898887	0.3582256442200177	0.3306698254338625	0.3306698254338625	0.22044655028924165	0.21126127736052325	0.20207600443180485	0.14696436685949443	0.16533491271693124
LK-7215115	817.5160959271304	13.715363760294501	831.231459687425	1018.6832740213523	360.1607295118377	306.0459927396008	108.95704519113434	13.702599345440806	0.7594826837948094	4.741980118147424	2.712438156410034	2.910286586642295	1.2509126556620391	1.4742899156016889	1.3402635596378991	0.8488335877706694	0.8488335877706694	0.5807808758430896	0.7658648912216566	0.5743986684162424	0.6701317798189496	1.2700592779425806	0.6637495723921024	0.7148072318068794	0.4850477644403825	0.6254563278310196	0.33825699362289835	0.2361416747933441	0.3446392010497455	0.32549257876920407	0.29358154163496836	0.229759467366497	0.2361416747933441	2.0423063765910845	0.2489060896470384	0.229759467366497	0.229759467366497	0.15317297824433132	0.14679077081748418	0.14040856339063704	0.10211531882955421	0.1148797336832485
LK-7215120	1039.88047401931	17.445942703094605	1057.3264167224045	1295.7651245551601	458.1244479390576	389.29050276477227	138.5933614831229	17.429706367400705	0.9660619737869977	6.031798710283523	3.450221334953563	3.7018845382089993	1.5911608980021137	1.8752967726453484	1.7048152478594076	1.0797163236442915	1.0797163236442915	0.73875327407241	0.9741801416339472	0.7306351062254604	0.8524076239297038	1.6155154015429625	0.8442894560827542	0.9092347988583507	0.6169807563681665	0.7955804490010568	0.43026289588832667	0.30037221033713374	0.43838106373527624	0.4140265601944276	0.37343572095967975	0.29225404249018416	0.30037221033713374	2.5978137110238593	0.31660854603103283	0.29225404249018416	0.29225404249018416	0.19483602832678942	0.18671786047983988	0.17859969263289033	0.12989068555119296	0.14612702124509208
LK-7215125	938.5084781243457	15.745237596818086	954.2537157211639	1169.4483985765123	413.4645174795897	351.34079966506175	125.08268787942222	15.730584048566046	0.8718861209964412	5.4437931756332425	3.113879003558719	3.3410090014653546	1.4360477287000208	1.6924848231107388	1.538622566464308	0.9744609587607285	0.9744609587607285	0.6667364454678668	0.8792128951224618	0.6594096713418464	0.769311283232154	1.4580280510780823	0.7619845091061335	0.8205987021142976	0.5568348335775591	0.7180238643500104	0.3883190286790873	0.27109064266275906	0.3956458028051078	0.3736654804270462	0.3370316097969437	0.2637638685367385	0.27109064266275906	2.3445677203265647	0.2857441909148001	0.2637638685367385	0.2637638685367385	0.17584257902449235	0.16851580489847184	0.16118903077245134	0.11722838601632823	0.13188193426836925
LK-7215130	1536.2762474662636	25.773911578345427	1562.050159044609	1914.3096085409252	676.8140428986454	575.1216295562579	204.75207932317966	25.749924689952362	1.427219859387206	8.911129038022638	5.097213783525736	5.469010553618201	2.350715062520104	2.770485609398694	2.51862328127154	1.5951280781386419	1.5951280781386419	1.091403421884334	1.4392133035837371	1.0794099776878028	1.25931164063577	2.3866953951096974	1.2473181964392388	1.343265750011488	0.9115017589363669	1.175357531260052	0.6356525424161505	0.4437574352716523	0.6476459866126817	0.6116656540230883	0.5516984330404325	0.43176399107512115	0.4437574352716523	3.837902142889966	0.4677443236647146	0.43176399107512115	0.43176399107512115	0.2878426607167474	0.27584921652021627	0.2638557723236851	0.19189510714449828	0.21588199553756057
LK-7215135	767.1571044180193	12.87049735266036	780.0276017706797	955.9323843416371	337.97482857390855	287.19355958684145	102.24529120736048	12.858519225761654	0.7126985504730493	4.449874142869543	2.545351965975176	2.73101293290513	1.1738564360732575	1.383473656800625	1.2577033243642046	0.7965454387639962	0.7965454387639962	0.5450047738911553	0.7186876139224027	0.539015710441802	0.6288516621821023	1.1918236264213176	0.622862598732749	0.6707751063275758	0.45516882215085497	0.5869282180366288	0.31742036281572783	0.22159534762607414	0.3234094262650812	0.30544223591702113	0.27549691867025433	0.21560628417672079	0.22159534762607414	1.9165003037930737	0.23357347452478086	0.21560628417672079	0.21560628417672079	0.14373752278448051	0.13774845933512717	0.13175939588577382	0.09582501518965368	0.10780314208836039
LK-7215140	546.1007520793231	9.161862991876726	555.2626150711999	680.4804270462633	240.58736731390758	204.43872315005333	72.78330618767774	9.153336362754459	0.5073344327749327	3.167642718922479	1.8119086884819025	1.944071439877053	0.8356096539822421	0.9848256636219282	0.8952960578381165	0.5670208366308072	0.5670208366308072	0.3879616250631838	0.5115977473360666	0.38369831050204994	0.44764802891905825	0.8483995976656438	0.44338471435792437	0.4774912308469955	0.3240119066461755	0.41780482699112104	0.2259556717400961	0.15774263876195388	0.23021898630122997	0.2174290426178283	0.19611246981215885	0.15347932420081997	0.15774263876195388	1.3642606595628441	0.16626926788422164	0.15347932420081997	0.15347932420081997	0.10231954946721332	0.09805623490607943	0.09379292034494555	0.06821303297814221	0.07673966210040999
LK-7215145	788.0855164737538	13.2216106649239	801.3071271386777	982.0106761565837	347.19494324941155	295.0283370009752	105.03459156425352	13.209305769004938	0.7321413071781964	4.571268833894117	2.614790382779273	2.8055162695231726	1.2058798000582058	1.4212154786400282	1.2920140714909347	0.8182755786109254	0.8182755786109254	0.5598727643127384	0.738293755137677	0.5537203163532578	0.6460070357454674	1.2243371439366477	0.6398545877859867	0.6890741714618319	0.4675860449205288	0.6029399000291029	0.326079741852474	0.22764057450078373	0.3322321898119547	0.31377484593351274	0.2830126061361095	0.2214881265413031	0.22764057450078373	1.9687833470338054	0.23994547041974504	0.2214881265413031	0.2214881265413031	0.1476587510275354	0.14150630306805476	0.13535385510857412	0.09843916735169027	0.11074406327065155
LK-7215150	750.8067824994766	12.59619007745447	763.4029725769311	935.55871886121	330.7716139836718	281.0726397320494	100.0661503035378	12.584467238852836	0.6975088967971531	4.355034540506594	2.491103202846975	2.672807201172284	1.1488381829600167	1.3539878584885912	1.2308980531714466	0.7795687670085828	0.7795687670085828	0.5333891563742935	0.7033703160979695	0.5275277370734771	0.6154490265857233	1.166422440862466	0.6095876072849069	0.6564789616914382	0.4454678668620473	0.5744190914800084	0.31065522294326986	0.21687251413020725	0.31651664224408627	0.29893238434163705	0.26962528783755496	0.21101109482939084	0.21687251413020725	1.875654176261252	0.2285953527318401	0.21101109482939084	0.21101109482939084	0.1406740632195939	0.13481264391877748	0.12895122461796107	0.0937827088130626	0.10550554741469542
LK-7215155	887.4954737384929	14.88939889817571	902.3848726366685	1105.88256227758	390.990487958051	332.24352971811066	118.28376825949545	14.87554184941054	0.8244944015276452	5.147893616260843	2.9446228625987327	3.1594071184588755	1.3579907789867096	1.6004891323771935	1.4549901203429032	0.9214937428838387	0.9214937428838387	0.6304957188152581	0.8314229259102304	0.6235671944326728	0.7274950601714516	1.3787763521344654	0.7205665357888664	0.7759947308495484	0.5265678530764792	0.6789953894933548	0.36721179227701845	0.2563554021556544	0.3741403166596037	0.3533547435118479	0.31871212159892165	0.24942687777306913	0.2563554021556544	2.217127802427281	0.2702124509208249	0.24942687777306913	0.24942687777306913	0.16628458518204609	0.15935606079946082	0.15242753641687556	0.11085639012136406	0.12471343888653456
LK-7215160	1113.7839290911227	18.685811587025228	1132.469740678148	1387.8540925266905	490.68297788692774	416.9570605084322	148.44307836840144	18.668421348228556	1.0347192084020485	6.460473712964051	3.6954257442930305	3.964974445641463	1.7042434020739623	2.0085725810157413	1.825975073650674	1.15645087997876	1.15645087997876	0.7912558652486253	1.0434143278003851	0.7825607458502888	0.912987536825337	1.7303287602689719	0.9042924174270004	0.9738533726136926	0.6608290742735772	0.8521217010369811	0.4608413281118367	0.32171941773845203	0.46953644751017326	0.44345108931516364	0.39997549232348095	0.3130242983401155	0.32171941773845203	2.7824382074676937	0.33910965653512515	0.3130242983401155	0.3130242983401155	0.208682865560077	0.19998774616174048	0.19129262676340392	0.13912191037338467	0.15651214917005776
LK-7215165	651.3968252347375	10.928401844202657	662.3252270789402	811.6868327402135	286.9760692750323	243.85744701491393	86.81697360829584	10.918231158447234	0.6051558024477042	3.7784097581398672	2.1612707230275148	2.3189163522365805	0.9967272040315127	1.1747142047514256	1.067922004319478	0.6763506027356694	0.6763506027356694	0.46276620187177375	0.610241145325416	0.45768085899406197	0.533961002159739	1.011983232664648	0.5288756592820272	0.5695584023037216	0.38648605870609676	0.49836360201575636	0.2695231725187254	0.1881576864753366	0.27460851539643716	0.2593524867633018	0.23392577237474277	0.18307234359762478	0.1881576864753366	1.6273097208677758	0.1983283722307602	0.18307234359762478	0.18307234359762478	0.1220482290650832	0.11696288618737138	0.11187754330965959	0.0813654860433888	0.09153617179881239
LK-7215170	1213.8478992326034	20.364572111285277	1234.2124713438886	1512.540925266904	534.7666511791766	454.4170900197593	161.77942069979628	20.34561950811051	1.127679888898533	7.040892079425295	4.027428174637619	4.32119352384648	1.8573551111269957	2.189025666685388	1.9900233333503525	1.26034811112189	1.26034811112189	0.8623434444518194	1.1371561904859158	0.8528671428644369	0.9950116666751763	1.8857840158891437	0.9855353650877937	1.0613457777868547	0.72019892064108	0.9286775555634978	0.5022439841312795	0.35062315873315736	0.5117202857186621	0.4832913809565142	0.43590987301960105	0.34114685714577475	0.35062315873315736	3.0324165079624423	0.36957576190792263	0.34114685714577475	0.34114685714577475	0.22743123809718316	0.21795493650980052	0.2084786349224179	0.1516208253981221	0.17057342857288738
LK-7215175	1147.792598681691	19.25637071945348	1167.0489694011446	1430.2313167259786	505.6656642346201	429.6885738063995	152.97569144835262	19.23844948099889	1.0663136880479125	6.657740085878983	3.808263171599687	4.086042367645782	1.756281368549503	2.0699030415047712	1.8817300377316102	1.1917623572300198	1.1917623572300198	0.8154163496836977	1.0752743072752058	0.8064557304564044	0.9408650188658051	1.783163226231383	0.9319043996385117	1.0035893534568587	0.681007061274297	0.8781406842747514	0.47491281904654925	0.33154291140985515	0.4838734382738426	0.45699158059196243	0.41218848445549555	0.32258229218256174	0.33154291140985515	2.867398152733882	0.34946414986444185	0.32258229218256174	0.32258229218256174	0.21505486145504116	0.20609424222774778	0.1971336230004544	0.1433699076366941	0.16129114609128087
LK-7215180	768.4651301715027	12.89244193467683	781.3575721061794	957.5622775800712	338.55108574112745	287.68323317522476	102.41962247966629	12.880443384714358	0.7139137227671208	4.457461311058578	2.5496918670254316	2.735669391443757	1.1758578963223167	1.3858325206655875	1.2598477460596251	0.7979035725044292	0.7979035725044292	0.5459340232925042	0.7199129977483572	0.5399347483112679	0.6299238730298126	1.1938557212660257	0.6239245980485763	0.6719187978984666	0.45594489857395953	0.5879289481611584	0.31796157400552444	0.22197317430574345	0.32396084898676075	0.3059630240430518	0.27596664913687025	0.21597389932450717	0.22197317430574345	1.9197679939956191	0.23397172426821608	0.21597389932450717	0.21597389932450717	0.14398259954967144	0.13798332456843512	0.1319840495871988	0.09598839969978096	0.10798694966225358
LK-7215185	999.3316756613243	16.765660660583997	1016.0973363219083	1245.2384341637012	440.2604757552704	374.1106215248881	133.18909204164262	16.750057439866843	0.9283916326707751	5.796596496423411	3.3156844023956253	3.5575343235115415	1.5291156302812767	1.8021719928315045	1.638338175301368	1.0376141776908663	1.0376141776908663	0.7099465426305928	0.936193243029353	0.7021449322720148	0.819169087650684	1.5525204613570105	0.811367477292106	0.8737803601607295	0.5929223872519236	0.7645578151406384	0.4134853490046309	0.28865958326738383	0.42128695936320887	0.39788212828747505	0.35887407649458536	0.28085797290880593	0.28865958326738383	2.4965153147449417	0.30426280398453975	0.28085797290880593	0.28085797290880593	0.1872386486058706	0.17943703824729268	0.17163542788871472	0.12482576573724707	0.14042898645440297
LK-7215190	3347.237903164043	56.1561853801498	3403.394088544193	4170.896797153025	1474.6420909132682	1253.0747126730216	446.11372583058045	56.10392275997284	3.1096259005294677	19.41556339574281	11.105806787605243	11.915877400348213	5.121736777342653	6.0363326304395555	5.487575118581414	3.4754642417682287	3.4754642417682287	2.377949218051946	3.135757210617951	2.351817907963463	2.743787559290707	5.200130707608102	2.717656249202224	2.9267067299100873	1.9859795667247022	2.5608683886713264	1.384959434689595	0.9668584732738682	1.4110907447780778	1.332696814512629	1.2020402640702146	0.9407271631853853	0.9668584732738682	8.362019228314535	1.0191210934508341	0.9407271631853853	0.9407271631853853	0.6271514421235902	0.6010201320351073	0.5748888219466243	0.4181009614157268	0.47036358159269265
LK-7215195	1074.5431564866203	18.02747412653109	1092.5706306131513	1338.9572953736654	473.39526287035943	402.2668528569313	143.21314019922698	18.010696579647394	0.9982640395798975	6.232858667292973	3.5652287127853484	3.8252806894826326	1.6441995946021841	1.93780666506686	1.7616424227880545	1.1157068677657678	1.1157068677657678	0.7633783832081569	1.0066528130217454	0.754989609766309	0.8808212113940272	1.6693659149277278	0.8724324379521793	0.9395426254869623	0.6375467815804388	0.8220997973010921	0.44460499241793755	0.31038461734837147	0.4529937658597854	0.4278274455342418	0.3858835783250024	0.3019958439065236	0.31038461734837147	2.684407501391321	0.32716216423206723	0.3019958439065236	0.3019958439065236	0.20133056260434906	0.1929417891625012	0.18455301572065333	0.13422037506956605	0.1509979219532618
LK-7215200	1546.0864406173894	25.93849594346896	1572.0249365608584	1926.5338078291816	681.1359716527876	578.7941814691332	206.05956386547328	25.914355882097656	1.4363336515927438	8.968032799440408	5.129763041402656	5.503933992657909	2.3657260143880485	2.7881770883859143	2.534706443987195	1.60531408119189	1.60531408119189	1.098372792394451	1.448403682278397	1.086302761708798	1.2673532219935975	2.4019361064450084	1.255283191307944	1.3518434367931706	0.9173223321096515	1.1828630071940243	0.6397116263396254	0.44659113536917244	0.6517816570252787	0.6155715649683188	0.5552214115400522	0.4345211046835191	0.44659113536917244	3.862409819409059	0.47073119674047903	0.4345211046835191	0.4345211046835191	0.28968073645567943	0.2776107057700261	0.2655406750843728	0.19312049097045295	0.21726055234175956
LK-7215205	965.9770189474974	16.206073819163983	982.1830927666614	1203.6761565836298	425.56591799118746	361.6239450211123	128.74364459784434	16.190991386572858	0.8974047391719469	5.603123707602996	3.205016925614096	3.438794630776536	1.4780783939302655	1.7420209642749556	1.5836554220681416	1.002981767309823	1.002981767309823	0.6862506828961946	0.9049459554675094	0.678709466600632	0.7918277110340708	1.500702042816953	0.7842864947385082	0.8446162251030088	0.573132438462756	0.7390391969651328	0.3996844636648167	0.2790250029358154	0.4072256799603792	0.3846020310736915	0.3468959495958786	0.27148378664025286	0.2790250029358154	2.4131892145800253	0.2941074355269406	0.27148378664025286	0.27148378664025286	0.1809891910935019	0.1734479747979393	0.16590675850237674	0.12065946072900126	0.13574189332012643
LK-7215210	1700.4334795284315	28.52795662141256	1728.961436149844	2118.861209964413	749.1343173846225	636.5756648983697	226.63065399755945	28.501406638516876	1.5797239822932037	9.863318645746642	5.641871365332871	6.0533961002159735	2.6018983237770414	3.066523024451513	2.78774820404683	1.7655738625629924	1.7655738625629924	1.2080242217536263	1.5929989737410457	1.1947492303057843	1.393874102023415	2.6417232981205676	1.380599110575573	1.4867990421583093	1.0088993500359957	1.3009491618885207	0.7035745467356286	0.49117468357015576	0.7168495381834706	0.6770245638399445	0.6106496066007342	0.47789969212231376	0.49117468357015576	4.247997263309456	0.5177246664658399	0.47789969212231376	0.47789969212231376	0.31859979474820915	0.3053248033003671	0.29204981185252504	0.21239986316547277	0.23894984606115688
LK-7215215	961.3989288103055	16.129267782106332	977.5281965924119	1197.9715302491104	423.5490179059212	359.91008746177056	128.133485144774	16.11425683023839	0.893151636142696	5.57656861894137	3.1898272719381997	3.422497025891339	1.471073283058558	1.7337649407475861	1.5761499461341693	0.9982282992183072	0.9982282992183072	0.6829983099914734	0.9006571120766682	0.6754928340575012	0.7880749730670846	1.4935897108604748	0.7805694971331124	0.8406133046048903	0.5704161709818898	0.735536641529279	0.3977902245005284	0.2777026095569727	0.4052957004345007	0.382779272632584	0.3452518929627228	0.27019713362300046	0.2777026095569727	2.401752298871115	0.29271356142491717	0.27019713362300046	0.27019713362300046	0.18013142241533364	0.1726259464813614	0.16512047054738915	0.12008761494355576	0.13509856681150023
LK-7215220	1311.2958178671174	21.99944347151238	1333.2952613386296	1633.967971530249	577.6978101369876	490.8977723543197	174.7671004865795	21.978969350087052	1.2182102248068745	7.606136109508467	4.350750802881694	4.6680996849742415	2.006463899681911	2.364761024625109	2.14978274965919	1.3615290747841537	1.3615290747841537	0.9315725248523157	1.2284472855195372	0.921335464139653	1.074891374829595	2.0371750818198993	1.0646543141169322	1.1465507998182347	0.7780166141623736	1.0032319498409554	0.542564217771129	0.378771246368524	0.5528012784837917	0.5220900963458033	0.47090479278248926	0.36853418565586116	0.378771246368524	3.275859428052099	0.39924536779384956	0.36853418565586116	0.36853418565586116	0.24568945710390744	0.23545239639124463	0.22521533567858182	0.16379297140260496	0.18426709282793058
LK-7215225	1387.8153244458967	23.28320151947594	1411.0985259653726	1729.3167259786476	611.4088544192957	519.5436772747463	184.96547991646966	23.26153264882031	1.2892978040100684	8.049985448567066	4.604635014321673	4.94050250948396	2.1235493242518775	2.502754560725427	2.2752314188412974	1.4409798985994884	1.4409798985994884	0.9859336148312289	1.3001322393378842	0.9750991795034132	1.1376157094206487	2.1560526302353247	1.126781274092833	1.2134567567153587	0.8234170849139933	1.0617746621259387	0.5742250723742321	0.400874107129181	0.5850595077020478	0.5525562017186008	0.4983840250795223	0.39003967180136523	0.400874107129181	3.4670193049010245	0.42254297778481237	0.39003967180136523	0.39003967180136523	0.26002644786757684	0.24919201253976114	0.23835757721194545	0.17335096524505123	0.19501983590068261
LK-7215230	1358.3847449925202	22.789448424105345	1381.1741934166255	1692.644128113879	598.4430681568696	508.52602153612077	181.04302628958885	22.768239072384446	1.2619564273934556	7.87927416431376	4.506987240690912	4.835732192364838	2.0785164686480444	2.4496801237637666	2.226981930694333	1.4104218894397444	1.4104218894397444	0.9650255033008778	1.2725611032539046	0.9544208274404286	1.1134909653471665	2.110330496229392	1.1028862894867175	1.187723696370311	0.8059553653941396	1.0392582343240222	0.5620478206038079	0.39237300683662063	0.5726524964642571	0.5408384688829095	0.48781508958066344	0.3817683309761714	0.39237300683662063	3.393496275343746	0.413582358557519	0.3817683309761714	0.3817683309761714	0.25451222065078094	0.24390754479033172	0.23330286892988253	0.1696748137671873	0.1908841654880857
LK-7215235	1616.7198313054932	27.123503372358403	1643.8433346778518	2014.5480427046264	712.2538586826103	605.2365552418346	215.4734525699873	27.09826046554374	1.5019529554726152	9.377739881648345	5.364117698116483	5.755382753743803	2.4738048678372486	2.9155557370939	2.6505052155399094	1.678653303175276	1.678653303175276	1.148552260067294	1.5145744088799482	1.1359308066599612	1.3252526077699547	2.5116692280592474	1.3126311543626217	1.413602781621285	0.9592304589573005	1.2369024339186243	0.6689370305886437	0.46699377607131737	0.6815584839959766	0.6436941237739779	0.5805868567373135	0.4543723226639844	0.46699377607131737	4.038865090346528	0.49223668288598316	0.4543723226639844	0.4543723226639844	0.30291488177598963	0.29029342836865674	0.27767197496132384	0.20194325451732642	0.2271861613319922
LK-7215240	1165.4509463537172	19.552622576675837	1185.003568930393	1452.2348754448399	513.4451359920758	436.2991672495749	155.3291636244811	19.53442562686041	1.0827185140178803	6.760166856430967	3.866851835778144	4.148904557917255	1.783301081911803	2.1017477036817676	1.910679730619789	1.2100971627258663	1.2100971627258663	0.8279612166019085	1.0918169889255935	0.8188627416941952	0.9553398653098945	1.8105965066349428	0.9462413904021811	1.0190291896638874	0.6914840929862093	0.8916505409559015	0.48221917010880383	0.3366435715853914	0.49131764501651715	0.4640222202933773	0.4185298457548109	0.32754509667767806	0.3366435715853914	2.9115119704682497	0.3548405214008179	0.32754509667767806	0.32754509667767806	0.2183633977851187	0.20926492287740545	0.20016644796969216	0.14557559852341248	0.16377254833883903
LK-7215245	969.247083331206	16.26093527420516	985.5080186054112	1207.7508896797153	427.0065609092348	362.84812899207077	129.1794727786089	16.245801783954622	0.9004426699071262	5.622091628075586	3.2158666782397365	3.450435777123105	1.4830820445529136	1.7479181239373625	1.5890164763066932	1.0063771016609058	1.0063771016609058	0.6885738063995671	0.9080094150323961	0.6810070612742971	0.7945082381533466	1.5057822799287235	0.7869414930280767	0.8474754540302364	0.5750726295205175	0.7415410222764568	0.4010374916393083	0.2799695696349888	0.40860423676457824	0.38590400138876835	0.3480702757624185	0.27240282450971887	0.2799695696349888	2.4213584400863897	0.29510305988552876	0.27240282450971887	0.27240282450971887	0.18160188300647923	0.17403513788120925	0.16646839275593928	0.12106792200431948	0.13620141225485943
LK-7215250	869.8371260664668	14.593147040953347	884.4302731074201	1083.8790035587188	383.21101620059534	325.6329362749353	115.93029608336694	14.579565703549017	0.8080895755576772	5.045466845708859	2.8860341984202758	3.096544928187402	1.3309710656244096	1.568644470200197	1.4260404274547245	0.9031589373879922	0.9031589373879922	0.6179508518970473	0.8148802442598426	0.611160183194882	0.7130202137273622	1.3513430717309056	0.706229545025197	0.7605548946425198	0.516090821364567	0.6654855328122048	0.3599054412147638	0.25125474198011816	0.3666961099169292	0.3463241038104331	0.3123707602996063	0.24446407327795278	0.25125474198011816	2.1730139846929135	0.26483607938444886	0.24446407327795278	0.24446407327795278	0.16297604885196854	0.15618538014980315	0.1493947114476378	0.10865069923464568	0.12223203663897639
LK-7215255	551.9868679699985	9.260613610950847	561.2474815809494	687.814946619217	243.18052456639282	206.64225429777846	73.56779691305391	9.251995078041633	0.5128027080982553	3.2017849757731405	1.8314382432080547	1.9650255033008777	0.8446162251030088	0.9954405510142604	0.9049459554675094	0.573132438462756	0.573132438462756	0.3921432473692541	0.5171119745528625	0.3878339809146469	0.4524729777337547	0.8575440244668304	0.44816371127914756	0.48263784291600503	0.32750425055014626	0.4223081125515044	0.22839112209418094	0.15944285882046594	0.23270038854878813	0.2197725891849666	0.19822625691193063	0.15513359236585877	0.15944285882046594	1.3789652654743	0.16806139172968032	0.15513359236585877	0.15513359236585877	0.10342239491057251	0.09911312845596532	0.09480386200135812	0.068948263273715	0.07756679618292939
LK-7215260	559.8350224908991	9.392281103049674	569.2273035939487	697.5943060498221	246.6380675697065	209.58029582807868	74.61378454688881	9.383540031757866	0.5200937418626855	3.2473079849073563	1.8574776495095913	1.9929642545326438	0.8566249865973644	1.0095937342040366	0.9178124856400334	0.5812812409053545	0.5812812409053545	0.3977187437773478	0.5244642775085905	0.3933482081314429	0.4589062428200167	0.8697365935350793	0.45453570717411174	0.4894999923413511	0.332160709088774	0.4283124932986822	0.2316383892329608	0.16170981889848207	0.2360089248788657	0.22289731794115095	0.20104463971162637	0.15733928325257715	0.16170981889848207	1.3985714066895747	0.17045089019029191	0.15733928325257715	0.15733928325257715	0.10489285550171809	0.10052231985581318	0.09615178420990826	0.06992857033447873	0.07866964162628858
LK-7215265	589.2656019442757	9.886034198420276	599.1516361426959	734.2669039145908	259.60385383213264	220.59795156670427	78.53623817376963	9.876833608193733	0.5474351184792987	3.4180192691606632	1.9551254231403523	2.0977345716517664	0.9016578422011978	1.0626681711656973	0.9660619737869977	0.6118392500650985	0.6118392500650985	0.418626855307699	0.55203541359257	0.4140265601944276	0.4830309868934988	0.9154587275410121	0.4784306917802274	0.5152330526863987	0.3496224286086277	0.4508289211005989	0.24381564100338513	0.17021091919104245	0.24841593611665652	0.23461505077684228	0.21161357521048518	0.16561062407777102	0.17021091919104245	1.4720944362468535	0.17941150941758527	0.16561062407777102	0.16561062407777102	0.11040708271851402	0.10580678760524259	0.10120649249197118	0.07360472181234268	0.08280531203888551
LK-7215270	1283.173264167224	21.52763495815825	1304.7008991253822	1598.9252669039145	565.3082810417804	480.36979020407745	171.01897813200446	21.50759993260389	1.1920840204843328	7.4430119934441965	4.257442930301189	4.5679858263937465	1.9634325043271366	2.314045451528411	2.1036776832076463	1.3323291993648427	1.3323291993648427	0.9115936627233134	1.2021015332615121	0.9015761499461341	1.0518388416038231	1.9934850426586743	1.0418213288266438	1.121961431044078	0.7613309710656244	0.9817162521635683	0.5309281771905012	0.37064797275563294	0.5409456899676804	0.5108931516361427	0.4608055877502463	0.36063045997845367	0.37064797275563294	3.205604088697366	0.3906829983099915	0.36063045997845367	0.36063045997845367	0.24042030665230243	0.23040279387512316	0.2203852810979439	0.1602802044348683	0.18031522998922683
LK-7215275	1293.6374701950913	21.703191614290017	1315.3406618093813	1611.9644128113878	569.918338379532	484.28717891114434	172.41362831045097	21.682993204225532	1.2018053988369064	7.503709338956483	4.292162138703238	4.605237494702767	1.9794441863196106	2.3329163624481124	2.120833056771011	1.3431942692883072	1.3431942692883072	0.9190276579341049	1.2119046038691494	0.9089284529018621	1.0604165283855056	2.0097418014163395	1.0503173233532628	1.131110963611206	0.7675395824504613	0.9897220931598053	0.5352578667088743	0.3736705861929877	0.5453570717411172	0.5150594566443885	0.4645634314831739	0.36357138116074483	0.3736705861929877	3.2317456103177316	0.39386899625747357	0.36357138116074483	0.36357138116074483	0.2423809207738299	0.23228171574158696	0.22218251070934406	0.16158728051588658	0.18178569058037242
